0,1,2,3,4,5,6,7,8,9
4.86,4.690821256038647,3.315068493150685,4.174887892376682,5.0,4.7322175732217575,4.471074380165289,4.955555555555555,5.0,4.999999999999999
3.7339449541284404,4.723404255319148,4.155555555555555,4.029126213592233,1.0,1.0,1.0,1.0,1.0,1.0
1.0,3.2127659574468086,1.0,1.0,5.0,1.0,1.0000000000000004,3.545454545454545,4.549295774647888,1.0
1.0000000000000004,1.0,1.0,1.0,1.0,4.813953488372093,1.0,1.0000000000000004,1.0,1.0
4.300546448087432,1.0,1.0,1.0,3.9499999999999997,3.1782178217821784,3.316417910447761,1.0,1.0,1.0
3.567741935483871,3.3761194029850747,4.675675675675676,4.685185185185185,5.0,5.0,4.445887445887445,5.0,4.416309012875537,4.097276264591439
4.068783068783069,3.4786324786324787,3.3559322033898304,3.4576271186440675,3.4472573839662446,3.671875,3.4576271186440675,3.0811808118081183,3.4576271186440675,3.5108225108225106
1.0,1.0,1.0,1.0,0.9999999999999996,1.0000000000000004,1.0,1.0000000000000004,5.0,1.0
4.420814479638009,4.83710407239819,4.167420814479637,3.696202531645569,1.0,1.0000000000000004,0.9999999999999998,1.0,1.0,1.0
3.3703703703703702,4.999999999999999,3.3258785942492017,4.555555555555555,5.0,5.0,4.586206896551724,5.0,5.0,4.036496350364963
3.3923444976076547,3.4154589371980673,2.6129032258064515,4.09278350515464,3.4390243902439024,2.9762845849802373,2.714285714285714,2.9841269841269837,3.893617021276596,3.05761316872428
1.0,3.742268041237114,1.0,1.0,3.834008097165992,1.0,1.0,3.610328638497652,3.6166666666666663,1.0
3.391959798994975,3.860215053763441,2.899159663865546,3.2123893805309733,1.0,1.0,1.0,0.9999999999999996,1.0,0.9999999999999996
4.0578512396694215,4.87434554973822,4.756345177664975,5.0,4.894736842105263,4.894736842105263,4.999999999999999,4.894736842105263,4.7227722772277225,4.474178403755868
5.0,5.0,5.0,4.999999999999999,5.0,5.0,5.0,5.0,5.0,5.0
4.292035398230088,5.000000000000001,3.600896860986547,5.000000000000001,4.594202898550725,4.20855614973262,5.000000000000001,4.225806451612904,4.336322869955157,5.000000000000001
3.0088888888888885,3.092592592592592,2.7160120845921454,2.4440894568690097,2.3412462908011866,2.7662337662337664,2.7587548638132295,3.2857142857142856,3.092592592592592,2.8755186721991697
2.832258064516129,1.0,1.0,1.0,4.664804469273744,3.2393822393822393,4.036649214659686,1.0,1.0,1.0
4.8965517241379315,1.0,1.0,1.0,5.0,4.980487804878049,5.0,1.0,1.0,1.0
4.647509578544061,5.0,4.792828685258964,4.352112676056338,5.0,3.743515850144092,4.249146757679181,4.046025104602511,3.21606648199446,5.0
0.9999999999999996,3.257839721254355,1.0,1.0,4.370558375634518,1.0,1.0,3.4648648648648646,3.5873605947955394,1.0
3.4505928853754946,5.0,3.468468468468469,3.792792792792793,4.351351351351351,4.117117117117117,3.366412213740458,2.7685459940652817,3.366412213740458,3.366412213740458
2.4823529411764707,2.9236641221374047,3.16793893129771,2.8461538461538463,1.0,3.152671755725191,3.2805429864253393,3.1322314049586777,3.2805429864253393,3.0912863070539416
