0,1,2,3,4,5,6,7,8,9
0.0,0.0,2.0974791673610875,0.0,0.0,2.1570476324008627,0.0,5.0,0.0,5.0
0.0,1.5308714174428713,3.894462670970757,1.2733779286395794,0.0,0.0,0.0,0.0,0.0,0.0
0.0,1.057823838153692,0.0,0.0,1.2472452453672194,0.0,0.0,1.1379137574729752,1.5209129165764286,0.0
0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.1377250692390777,2.5677252161737174,1.4796900566898783,0.0,0.0,0.0
0.0,0.0,2.98064608807762,0.0,0.0,4.999999999999999,0.0,5.0,0.0,3.4200893663215233
0.0,0.0,2.118033617898098,0.0,0.0,1.4732807328857334,0.0,1.1867050391285896,0.0,1.126184870562886
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
0.0,5.0,5.0,2.2860369730643155,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
0.0,0.0,0.0,2.324401071748845,0.0,0.0,1.207921036359627,0.0,1.3150471388121705,1.6338777915282818
0.0,1.594597736224211,0.0,0.0,4.836555055076165,0.0,0.0,1.7958304302272203,1.1423020519010132,0.0
0.0,1.3854192859984327,1.352076076419489,1.3635806284402403,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.924462784384101,0.0,0.0,4.301055207312488,0.0,5.0,5.0
0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,5.0
0.0,0.0,5.0,0.0,0.0,5.0,0.0,5.0,0.0,5.0
0.0,0.0,1.2531615292800584,0.0,0.0,1.199209256528869,0.0,1.8340585876712043,0.0,1.3782342856964953
0.0,0.0,0.0,0.0,5.0,3.143334055939664,2.45568415824843,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.0,3.3517546416513864,2.031904947360099,0.0,0.0,0.0
0.0,2.33915250560211,0.0,0.0,3.480999421999652,0.0,0.0,3.354821621215317,1.6104253379458546,0.0
0.0,1.443587521302405,0.0,0.0,1.641796306733176,0.0,0.0,3.2956337293568865,1.2728628567874598,0.0
0.0,0.0,5.0,0.0,0.0,1.3732410744104497,0.0,2.2178401678044395,0.0,1.156285672328274
0.0,0.0,3.0508389863687566,0.0,0.0,3.2939110067871593,0.0,2.817158679043253,0.0,1.6688068746975477
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.0684404686174567,0.0,0.0,2.6466887304210376,0.0,0.0,5.0,2.8457897207453167,0.0
0.0,1.2175908328934009,0.0,0.0,3.581269662508398,0.0,0.0,1.3399254191617804,1.4932072001875838,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0
0.0,0.0,1.0604561804830865,0.0,0.0,1.1566566907831843,0.0,1.092876061419332,0.0,1.258322764675189
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.172162946148279,0.0,0.0,1.0362353699773332,0.0,1.0714635069515346,1.3047940296449232
0.0,0.0,0.0,5.0,0.0,0.0,4.235437721303672,0.0,5.0,5.0
0.0,1.2308004098402106,1.0924147883816453,1.0086295985136555,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.406680816249482,3.905413982413666,2.2490937390693437,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.0260247723597682,0.0,0.0,1.0341828125779413,0.0,1.0288937692850986,1.0271967981774617
0.0,1.3098356795134531,0.0,0.0,2.9426001146013903,0.0,0.0,1.2408497840711372,2.4649348523329944,0.0
0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,3.9044171182480536,0.0
0.0,0.0,3.993751713424107,0.0,0.0,3.3932955618508025,0.0,5.0,0.0,4.366680735692469
0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0
0.0,5.0,5.0,4.1333712753907434,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,3.99918553185766,5.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.532220971451242,0.0,0.0,2.522299417306985,0.0,2.447832277704129,0.0,2.1309008147930033
0.0,0.0,1.019703617784295,0.0,0.0,1.0011778138378686,0.0,1.0726961522395881,0.0,1.001573163283175
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
0.0,0.0,0.0,0.0,1.6127129334957615,1.6703087039402482,1.2226528310874318,0.0,0.0,0.0
0.0,5.0,5.0,1.8020612932013704,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,3.8737115250631007,0.0,0.0,1.1622291558456346,0.0,1.8733836586171972,1.3310179731078742
0.0,0.0,0.0,0.0,5.0,1.236113836713622,1.3895580897930881,0.0,0.0,0.0
0.0,5.0,0.0,0.0,5.000000000000001,0.0,0.0,5.0,5.0,0.0
0.0,0.0,0.0,0.0,1.2215706237720694,5.0,1.236750277932184,0.0,0.0,0.0
