,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
61,30461d73323942e09e6e1d55a53e83bc,26,13,12,15,10,13,14,14,13,15,14,14,14,36,24,29,24,16,14,23,24,28,22,24,24,24
62,88aa98c617cb40b9a2e3f9f9aaa2bcf1,25,9,14,10,7,9,8,10,14,11,9,9,9,38,25,25,18,10,9,24,24,27,18,26,26,26
63,5e65a3fee5f641e6b177ab86d6507eed,24,8,12,14,12,9,12,10,11,14,8,8,8,36,20,26,22,14,9,19,23,26,23,19,20,19
64,53ac4161794d4c8f91f56f297c347de2,25,9,10,9,9,12,11,8,11,9,9,9,9,34,20,22,15,13,14,17,21,24,15,21,21,21
65,577f061b67894e63b57d5c64c10b579f,29,18,17,15,14,8,17,17,16,16,20,20,20,37,27,31,24,22,8,26,30,29,25,27,27,27
66,09a8fd08446d46618d512ab6ae646fd4,31,19,11,12,9,7,8,11,13,12,18,18,18,40,26,24,17,16,7,18,22,24,17,27,27,27
67,bed1917e46074540b220d49a50863447,30,9,12,14,9,14,8,8,11,14,9,9,9,38,23,24,25,17,15,20,21,23,24,23,23,23
68,90a3ef044c6e4df190f196498a3dc435,29,18,12,13,12,7,14,13,15,13,16,16,16,38,26,23,19,19,7,20,23,26,19,25,25,25
69,228ef41998394128b656dc3062600b2f,32,13,15,19,9,14,18,12,15,17,13,12,13,38,25,28,29,15,15,26,25,26,28,25,25,25
70,ab272202d4234ce1b03bdd8dc13065da,30,19,13,14,18,7,18,20,15,14,19,19,19,36,30,20,20,22,7,20,23,23,20,30,30,30
71,ff9cecdd40884dbda402a08c3c588a28,26,21,17,10,14,10,17,17,17,11,21,21,21,35,28,26,19,18,11,18,26,28,21,28,28,28
72,c27caefbc69d494eab26b71f1d4d8a25,26,11,13,15,13,9,15,12,9,15,11,11,11,35,23,27,23,20,9,21,24,22,21,23,23,23
73,cc9b1bfcf23d47268e62aa2aa611c23d,31,18,20,17,17,9,12,19,21,15,18,18,18,35,29,28,24,26,9,21,30,28,25,27,28,28
