,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
37,cad618c98fda480ba06d51ebbcce6770,22,8,13,9,9,8,11,12,12,8,8,8,8,32,20,24,20,11,8,22,21,23,20,20,20,20
38,b269b8d85ee740ed9d4974d059ebf00f,30,18,15,16,7,11,19,15,15,16,18,18,18,39,26,27,26,7,13,28,27,28,26,27,26,26
39,3cee0085f10d4161990d5d79b2452ac3,24,7,11,7,8,15,12,9,9,7,7,7,7,35,12,22,12,8,16,24,15,20,12,12,12,12
40,1e1560bf3241464aaa1131736f4fe141,30,12,21,12,13,12,9,11,19,12,12,12,12,36,23,29,24,16,12,13,21,29,24,23,23,23
41,c95f0320507e4905abc268571409ae40,32,18,18,16,4,10,20,15,18,17,18,18,18,40,28,32,28,4,10,31,24,30,28,28,28,28
42,327481965f0b4056bc1b3414484726b3,22,11,11,10,8,8,10,10,13,11,11,11,11,31,21,19,19,10,8,21,20,22,21,21,21,21
43,cf1b6ded54834ac2ba23a390cec38104,19,7,10,8,6,9,11,10,10,7,8,7,7,25,19,18,19,6,9,20,20,19,19,20,20,19
44,e0242bfd5aad459e997e8af1d05dba4d,34,16,14,17,11,13,13,13,13,16,16,16,16,39,27,26,26,13,13,26,26,26,26,27,27,27
45,00250a4028184369b1e36c609e6a33d2,30,14,15,15,9,11,9,19,18,16,14,14,14,38,25,28,25,9,12,25,27,28,26,25,25,25
46,ace85dddb7684bf3b3175c95e3da221b,31,19,11,19,9,8,16,14,14,19,19,19,19,39,24,28,23,11,9,22,22,28,23,24,24,24
47,eb8276be1b684bc182fa25ca9d9a308c,21,8,12,8,6,10,8,12,12,8,9,9,9,34,20,20,20,8,10,20,23,20,20,20,20,20
48,a1fade3eaab140ffaa00c9a4efc929f9,27,13,14,11,7,12,12,16,15,11,13,13,13,38,21,26,21,10,12,23,26,28,21,21,21,21
49,4c20b40883674ff5aa1d510927669033,36,16,18,16,11,10,18,17,20,16,16,16,16,42,29,32,29,12,10,31,29,33,29,29,29,29
50,c86e74bb29a746c5bb7c2e7508efb130,23,11,12,8,8,11,7,8,9,8,10,11,10,31,18,25,18,10,11,18,18,22,18,17,18,17
51,23d813a19df54aae92a97abbe0c11dfb,29,9,18,8,14,10,14,14,18,7,9,9,9,40,22,27,21,19,11,25,24,29,21,22,22,22
52,d1a30e4545c14fce8138ca875ccf4215,22,4,15,4,5,14,5,8,11,4,4,4,4,27,14,21,15,5,14,17,19,18,15,14,14,14
53,c41f46c29d6f4f1f9b60c37ffeaf7364,28,12,18,11,6,11,16,13,17,11,12,12,12,41,29,30,26,8,12,32,31,31,26,29,29,29
54,d063b7827a4d4faa8dd63c3862234a46,25,12,12,14,8,11,12,12,11,14,12,12,12,34,28,24,28,8,13,27,28,25,28,28,28,28
55,4a75e913e4fd4f7d86863dbbdd29c4df,31,15,16,14,9,12,16,14,16,14,15,15,15,40,29,25,29,11,13,32,27,27,29,29,29,29
56,fa45e2f1d8f04a8abe643bac5becdff4,27,17,15,16,8,5,16,19,19,16,17,17,17,32,25,24,25,9,8,26,27,27,25,27,27,27
57,d70a72ef31764c958a89efdba495e27f,28,17,18,17,5,5,17,18,16,17,17,17,17,34,28,24,27,5,5,27,28,24,27,28,28,28
58,671c867ca5294ce793ae0f910fe7359c,26,8,15,8,10,10,10,8,12,8,8,8,8,33,18,27,18,13,10,17,21,25,19,18,18,18
59,57ae31c408d540f7ac1441261c913369,32,12,11,12,10,14,16,12,11,12,13,13,13,39,25,27,24,11,14,26,24,28,23,25,25,25
60,1bb0ede01e914558bb92e22c32332c81,25,6,10,5,14,10,11,9,9,5,6,6,6,36,14,23,13,17,10,20,19,20,13,14,14,14
61,30461d73323942e09e6e1d55a53e83bc,28,13,13,14,8,10,16,14,13,14,13,13,13,37,22,26,23,10,10,28,24,27,22,22,22,22
62,88aa98c617cb40b9a2e3f9f9aaa2bcf1,24,8,15,8,10,12,7,12,15,8,9,9,9,31,15,27,17,10,12,20,24,26,17,16,16,16
63,5e65a3fee5f641e6b177ab86d6507eed,27,12,12,12,8,9,12,15,15,12,12,12,12,32,19,25,19,8,9,22,23,27,19,19,19,19
64,53ac4161794d4c8f91f56f297c347de2,22,6,10,7,9,9,8,7,9,7,6,6,6,33,17,21,16,10,9,22,20,21,16,18,18,18
65,577f061b67894e63b57d5c64c10b579f,28,15,15,14,4,11,17,14,16,15,14,14,14,42,32,31,32,5,11,37,33,33,32,31,31,31
66,09a8fd08446d46618d512ab6ae646fd4,23,8,11,8,6,13,5,5,11,8,8,8,8,34,21,25,21,9,13,18,20,25,21,22,22,22
67,bed1917e46074540b220d49a50863447,31,17,12,15,8,9,11,16,16,16,17,17,17,38,30,24,30,9,10,30,28,25,30,30,30,30
68,90a3ef044c6e4df190f196498a3dc435,24,6,11,7,8,8,5,6,12,7,6,7,6,33,20,22,21,9,8,20,22,27,20,20,21,20
69,228ef41998394128b656dc3062600b2f,28,11,11,13,7,11,12,7,10,12,11,11,11,39,28,25,30,8,12,27,24,28,30,28,28,28
70,ab272202d4234ce1b03bdd8dc13065da,25,13,13,9,8,10,12,15,14,9,13,13,13,38,32,23,31,12,10,34,31,27,31,32,32,32
71,ff9cecdd40884dbda402a08c3c588a28,28,10,16,10,12,9,10,14,15,10,10,10,10,37,18,28,18,15,9,18,20,26,18,18,18,18
72,c27caefbc69d494eab26b71f1d4d8a25,34,19,12,19,11,11,23,14,12,19,19,19,19,42,37,28,36,13,12,33,29,28,34,37,37,37
73,cc9b1bfcf23d47268e62aa2aa611c23d,32,12,20,13,11,8,9,17,19,14,12,12,12,40,26,30,25,14,8,29,29,30,25,26,26,26
74,b17e380ca4bf4a99a834edb38ef3ed53,25,10,13,10,11,11,6,10,12,10,10,10,10,33,18,24,18,12,11,12,21,22,18,18,18,18
75,b99189eb0e79459695b2fb8299cf1e97,34,15,14,15,17,11,12,12,13,15,15,15,15,41,29,28,28,20,11,28,29,28,28,29,29,29
76,d5dd168b556449e3916e503e8cdb3a03,32,13,19,14,7,16,15,15,17,13,13,13,13,40,29,31,30,7,16,25,27,30,30,29,29,29
77,937df90fc12d4c6e8d5ec802a5ce6f52,32,15,19,15,11,7,6,17,17,15,15,15,15,41,33,30,30,14,7,8,30,34,32,33,33,33
78,e7fa7e2c27b54904a1547a4e53cb73d0,30,14,21,14,11,8,16,20,21,14,14,14,14,40,26,31,27,11,9,31,32,32,28,26,26,26
79,6cf9282b8ed045e1b653fdd069380ed1,30,14,13,14,12,11,18,16,15,14,14,14,14,41,25,31,26,13,11,32,32,32,25,25,25,25
80,a4bae2f50f94409eb1a216b577b404b8,33,15,21,16,11,10,10,20,23,16,15,15,15,40,29,34,29,12,11,22,33,36,29,29,29,29
81,3109e39973ef44ffbcb87cc2b5b7f9c3,34,17,18,18,7,11,16,16,20,18,17,17,17,42,32,32,32,8,14,33,31,35,32,32,32,32
82,72e1ec74a10c4ec4a1f06db40581a5b6,33,16,20,16,7,9,18,15,19,16,16,16,16,39,24,32,24,8,9,24,26,30,24,24,24,24
83,4317d9c591e84a2e928dc152fbf91dbe,23,10,10,10,9,7,8,11,12,10,10,10,10,34,24,21,23,12,7,24,24,25,23,24,24,24
84,6a3c5b35a05547189da30c8623eb1c94,35,12,27,12,9,11,14,18,24,12,13,12,13,40,24,39,24,10,11,24,28,34,24,24,24,24
85,c78e2a01b9ae4f6f85e0f45af91fe889,33,16,16,18,10,9,16,20,19,18,16,16,16,42,29,29,29,10,9,27,33,30,29,29,29,29
86,41ea89e0e647471486c711302ebec501,32,10,15,10,11,12,18,12,11,10,10,10,10,39,21,23,21,15,12,27,21,20,21,21,21,21
87,2c467be71d3e48879263d404d6c1f423,30,9,14,9,7,12,15,9,13,9,9,9,9,35,25,23,27,7,12,27,24,24,26,25,25,25
88,52a0db886ea14c02ab26f82e4e953f3d,22,11,11,11,3,6,14,11,12,11,11,11,11,41,31,27,32,4,6,33,29,25,31,31,31,31
89,2230beca2c1a42ffa3d0455c1c86dee5,24,15,8,16,8,7,15,11,10,16,15,15,15,36,24,24,25,10,7,25,23,24,25,24,24,24
90,8cc0efe0d08141459daa35bb966edd24,29,17,15,17,6,9,19,16,17,16,17,17,17,41,28,26,28,6,9,35,32,29,28,28,28,28
91,b51fcd84a0a745ee978936645e15658d,24,9,12,8,14,10,7,8,12,7,10,10,10,35,20,27,19,14,10,18,21,27,19,21,21,21
92,1af89fdd753741a0a32bb71a0d110056,24,13,11,12,5,9,17,11,11,12,13,13,13,40,31,23,32,5,11,29,32,29,32,31,31,31
93,93d7790ada1c4aeeb045127d3cc5a02e,26,13,13,13,11,8,17,18,12,13,13,13,13,35,26,23,26,14,8,28,30,23,26,26,26,26
94,0a8ce92862ac47829643d3ce98aa31ca,28,10,16,10,4,11,17,14,15,10,11,10,11,41,29,35,28,4,11,32,29,33,27,29,29,29
95,5f97c4f4c6a5442294bf69248144c50c,26,16,9,15,6,7,19,13,10,15,16,16,16,35,26,23,25,7,10,29,27,24,25,26,26,26
96,457895346f554a0891097b8845672d50,29,14,15,13,9,9,13,11,16,13,14,14,14,36,21,22,20,10,10,23,21,27,20,21,21,21
