,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
31,6f952873d4804cf58deddd1bd18f37df,18,8,4,8,10,9,6,6,5,8,8,8,8,27,22,20,20,16,10,21,21,20,19,22,22,22
32,c1b96117a34243ab87d1caf4df3ee6b9,31,17,12,14,22,9,16,13,12,14,17,17,17,40,32,28,31,33,9,31,31,31,29,32,32,32
33,5e6986b8c60040d581b9d09603f53623,32,18,16,18,16,9,17,16,17,18,18,18,18,38,33,32,30,22,10,31,32,32,29,33,33,33
34,ba1021f3bf334bfeb93e60b320819a24,27,12,7,11,15,10,9,9,8,10,12,12,12,35,30,26,28,21,10,30,28,26,28,30,30,30
35,fee0d75f83794d6383798110a64f7764,29,19,19,19,6,14,18,19,19,20,19,19,19,38,35,33,35,20,14,35,35,33,35,35,35,35
36,673aafa20cbf4183806ee724605957c3,27,20,16,17,9,10,17,19,17,18,20,20,20,39,34,32,33,17,10,33,33,33,35,33,33,33
37,cad618c98fda480ba06d51ebbcce6770,29,25,21,25,16,9,27,24,22,24,25,25,25,38,36,33,36,30,9,35,34,34,36,36,36,36
38,b269b8d85ee740ed9d4974d059ebf00f,24,18,17,16,12,9,18,18,16,17,18,18,18,32,27,26,28,17,12,26,27,26,28,27,27,27
39,3cee0085f10d4161990d5d79b2452ac3,24,19,17,19,7,7,17,18,17,19,19,19,19,36,35,34,33,14,7,34,33,34,33,35,35,35
40,1e1560bf3241464aaa1131736f4fe141,34,25,23,20,15,13,24,22,23,20,25,25,25,40,35,32,31,18,13,32,32,33,30,35,35,35
41,c95f0320507e4905abc268571409ae40,26,17,14,11,10,10,15,16,13,12,17,17,17,39,34,31,34,18,10,35,33,31,34,34,34,34
42,327481965f0b4056bc1b3414484726b3,25,15,14,13,14,11,14,16,16,13,15,15,15,35,30,28,30,17,11,30,30,29,29,28,30,29
43,cf1b6ded54834ac2ba23a390cec38104,28,23,18,26,11,6,22,21,19,26,23,23,23,36,36,33,36,15,6,35,35,33,35,36,36,36
44,e0242bfd5aad459e997e8af1d05dba4d,33,19,16,19,27,7,17,15,16,19,19,19,19,39,34,31,30,34,8,31,31,31,33,35,35,35
45,00250a4028184369b1e36c609e6a33d2,32,25,21,21,11,13,23,24,24,21,26,26,26,39,36,32,34,19,13,34,35,32,35,36,36,36
46,ace85dddb7684bf3b3175c95e3da221b,22,18,17,18,9,7,17,16,16,18,17,17,17,31,29,28,29,18,7,27,29,27,28,28,28,28
47,eb8276be1b684bc182fa25ca9d9a308c,25,18,16,19,11,8,18,19,17,19,18,18,18,31,28,27,29,16,8,28,28,27,29,28,28,28
