,id,t1_sum,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match,t3_sum,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
86,41ea89e0e647471486c711302ebec501,26,19,16,19,17,8,19,18,17,19,19,19,19,40,35,30,34,26,8,35,32,30,35,34,35,35
87,2c467be71d3e48879263d404d6c1f423,23,15,17,16,16,7,17,17,17,15,15,15,15,36,30,30,30,27,7,31,30,28,30,30,30,30
88,52a0db886ea14c02ab26f82e4e953f3d,21,9,15,10,9,9,10,9,13,10,9,9,9,35,30,30,31,21,9,30,30,29,31,30,30,30
89,2230beca2c1a42ffa3d0455c1c86dee5,24,17,13,17,10,10,16,16,15,17,16,17,16,33,27,25,28,23,10,26,26,25,28,28,27,28
90,8cc0efe0d08141459daa35bb966edd24,19,13,15,13,13,7,14,14,15,13,13,13,13,35,28,29,30,26,7,29,31,29,30,28,28,28
91,b51fcd84a0a745ee978936645e15658d,28,23,25,24,19,10,25,23,24,24,23,23,23,39,38,38,37,26,10,39,39,39,38,38,38,38
92,1af89fdd753741a0a32bb71a0d110056,26,19,20,19,12,7,21,21,22,19,19,19,19,34,33,31,33,28,8,32,33,32,33,33,33,33
93,93d7790ada1c4aeeb045127d3cc5a02e,26,22,19,22,17,9,21,21,21,22,22,22,22,34,33,31,33,25,9,33,32,31,33,33,33,33
94,0a8ce92862ac47829643d3ce98aa31ca,24,18,13,18,12,12,18,18,14,18,18,18,18,38,35,31,33,27,12,34,34,31,32,35,35,35
95,5f97c4f4c6a5442294bf69248144c50c,20,12,11,12,8,12,12,12,12,12,12,12,12,32,24,22,24,15,14,25,24,22,24,24,24,24
96,457895346f554a0891097b8845672d50,26,19,19,20,15,9,20,20,19,20,20,20,20,38,35,32,35,33,9,36,34,33,35,35,35,35
