,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
3,8,8,8,8,142,8,8,8,8,8,8,8,8,True,True,True,True,False,True,True,True,True,True,True,True
4,1,1,1,1,1,1,1,1,1,1,1,1,12,False,False,False,False,False,False,False,False,False,False,False,False
5,209,7,209,209,91,209,7,7,209,209,209,209,209,True,False,True,True,False,True,False,False,True,True,True,True
6,143,17,143,244,67,143,17,17,143,143,143,143,67,False,False,False,False,True,False,False,False,False,False,False,False
7,184,103,184,103,28,103,103,103,184,184,184,184,103,False,True,False,True,False,True,True,True,False,False,False,False
8,245,245,245,245,214,245,245,245,245,245,245,245,245,True,True,True,True,False,True,True,True,True,True,True,True
9,167,249,167,167,167,167,249,249,167,167,167,167,167,True,False,True,True,True,True,False,False,True,True,True,True
10,86,4,86,86,4,86,4,4,86,86,86,86,86,True,False,True,True,False,True,False,False,True,True,True,True
11,156,156,156,167,222,156,156,156,156,156,156,156,167,False,False,False,True,False,False,False,False,False,False,False,False
12,2,2,2,2,262,2,2,2,2,2,2,2,2,True,True,True,True,False,True,True,True,True,True,True,True
13,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
14,221,0,221,244,209,209,0,0,221,221,221,221,209,False,False,False,False,True,True,False,False,False,False,False,False
15,24,24,24,24,16,24,24,24,24,24,24,24,128,False,False,False,False,False,False,False,False,False,False,False,False
16,234,234,234,242,98,234,234,234,234,234,234,234,12,False,False,False,False,False,False,False,False,False,False,False,False
17,255,24,255,52,72,255,255,24,255,255,255,255,120,False,False,False,False,False,False,False,False,False,False,False,False
18,143,67,143,143,92,143,143,67,143,143,143,143,182,False,False,False,False,False,False,False,False,False,False,False,False
19,24,24,24,24,129,24,24,24,24,24,24,24,53,False,False,False,False,False,False,False,False,False,False,False,False
20,181,181,181,181,35,181,181,181,181,181,181,181,191,False,False,False,False,False,False,False,False,False,False,False,False
21,20,20,20,229,231,229,229,20,20,20,20,20,231,False,False,False,False,True,False,False,False,False,False,False,False
22,124,217,124,185,124,124,124,217,124,124,124,124,222,False,False,False,False,False,False,False,False,False,False,False,False
23,4,4,4,134,262,4,4,4,4,4,4,4,4,True,True,True,False,False,True,True,True,True,True,True,True
24,271,271,271,23,208,271,271,271,271,271,271,271,271,True,True,True,False,False,True,True,True,True,True,True,True
25,181,181,181,181,62,181,181,181,181,181,181,181,271,False,False,False,False,False,False,False,False,False,False,False,False
26,257,185,257,185,185,185,185,185,257,257,257,257,257,True,False,True,False,False,False,False,False,True,True,True,True
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,223,0,223,192,124,192,192,0,223,223,223,223,192,False,False,False,True,False,True,True,False,False,False,False,False
29,95,0,95,229,57,157,95,0,95,95,95,95,135,False,False,False,False,False,False,False,False,False,False,False,False
30,221,45,221,169,221,209,221,221,221,221,221,221,86,False,False,False,False,False,False,False,False,False,False,False,False
31,140,140,140,140,33,140,140,140,140,140,140,140,33,False,False,False,False,True,False,False,False,False,False,False,False
32,247,187,247,119,144,253,187,247,247,247,247,247,119,False,False,False,True,False,False,False,False,False,False,False,False
33,18,18,18,157,157,157,157,18,18,18,18,18,56,False,False,False,False,False,False,False,False,False,False,False,False
34,203,203,203,23,23,48,48,203,203,203,203,203,203,True,True,True,False,False,False,False,True,True,True,True,True
35,239,195,239,239,165,239,239,239,239,239,239,239,239,True,False,True,True,False,True,True,True,True,True,True,True
36,124,271,124,165,91,124,124,124,124,124,124,124,271,False,True,False,False,False,False,False,False,False,False,False,False
37,157,157,157,157,57,157,157,157,157,157,157,157,157,True,True,True,True,False,True,True,True,True,True,True,True
38,221,221,221,32,84,221,221,221,221,221,221,221,42,False,False,False,False,False,False,False,False,False,False,False,False
39,91,91,91,77,77,91,91,91,91,91,91,91,232,False,False,False,False,False,False,False,False,False,False,False,False
40,60,60,60,30,60,60,60,60,60,60,60,60,60,True,True,True,False,True,True,True,True,True,True,True,True
41,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
0,55,0,55,238,238,0,0,0,55,55,55,55,55,True,False,True,False,False,False,False,False,True,True,True,True
1,95,248,95,95,271,248,248,248,95,95,95,95,19,False,False,False,False,False,False,False,False,False,False,False,False
2,19,191,19,119,199,191,191,191,19,19,19,19,19,True,False,True,False,False,False,False,False,True,True,True,True
3,132,2,132,132,2,2,2,2,132,132,132,132,132,True,False,True,True,False,False,False,False,True,True,True,True
4,69,2,69,167,203,2,2,2,69,69,69,69,69,True,False,True,False,False,False,False,False,True,True,True,True
5,187,156,187,196,185,187,156,156,187,187,187,187,187,True,False,True,False,False,True,False,False,True,True,True,True
6,253,161,253,253,231,253,161,161,253,253,253,253,253,True,False,True,True,False,True,False,False,True,True,True,True
7,188,181,188,181,188,188,181,181,188,188,188,188,188,True,False,True,False,True,True,False,False,True,True,True,True
8,247,247,247,6,122,247,247,247,247,247,247,247,122,False,False,False,False,True,False,False,False,False,False,False,False
9,260,260,260,151,151,260,260,260,260,260,260,260,151,False,False,False,True,True,False,False,False,False,False,False,False
10,57,57,57,109,23,57,57,57,57,57,57,57,109,False,False,False,True,False,False,False,False,False,False,False,False
11,268,2,268,2,268,2,2,2,268,268,268,268,2,False,True,False,True,False,True,True,True,False,False,False,False
12,4,4,4,4,4,4,4,4,4,4,4,4,208,False,False,False,False,False,False,False,False,False,False,False,False
13,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
14,107,8,107,8,257,107,8,8,107,107,107,107,116,False,False,False,False,False,False,False,False,False,False,False,False
15,20,20,20,20,20,20,20,20,20,20,20,20,85,False,False,False,False,False,False,False,False,False,False,False,False
16,132,72,132,155,155,132,132,72,132,132,132,132,132,True,False,True,False,False,True,True,False,True,True,True,True
