,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
6,[256  91 271],[271 256 238],[256 271  91],[ 90  92 238],[ 90 271  91],[256  91 271],[271 256 238],[271 256 238],[256  91 271],[256  91 271],[256  91 271],[256  91 271],256,True,True,True,False,False,True,True,True,True,True,True,True
7,[72 17 69],[ 24 208  69],[72 17 69],[ 94  95 271],[ 90  91 157],[17 72 69],[ 24 208  69],[ 24 208  69],[72 17 69],[72 17 69],[72 17 69],[72 17 69],69,True,True,True,False,False,True,True,True,True,True,True,True
8,[134 243 205],[243 205   1],[134 243 205],[ 90  91 271],[271  92 163],[134 205 243],[243 205   1],[243 205   1],[134 243 205],[134 243 205],[134 243 205],[134 243 205],205,True,True,True,False,False,True,True,True,True,True,True,True
9,[  2 205 148],[205 123 208],[  2 205 148],[ 91  92 271],[ 89  90 205],[148   2 205],[205 123 208],[205 123 208],[  2 205 148],[  2 205 148],[  2 205 148],[  2 205 148],123,False,True,False,False,False,False,True,True,False,False,False,False
10,[259 167 222],[ 91 222 167],[259 167 222],[ 90  91 271],[ 91  92 164],[164 259 222],[ 91 222 167],[ 91 222 167],[259 167 222],[259 167 222],[259 167 222],[259 167 222],222,True,True,True,False,False,True,True,True,True,True,True,True
11,[ 92 161 148],[ 90  91 271],[ 92 161 148],[ 90  91 271],[ 90  91 148],[ 92 161 148],[ 90  91 271],[ 90  91 271],[ 92 161 148],[ 92 161 148],[ 92 161 148],[ 92 161 148],92,True,False,True,False,False,True,False,False,True,True,True,True
12,[ 91  23 205],[ 91 205  23],[ 91  23 205],[ 91  92 271],[ 91 271  23],[ 91  23 205],[ 91 205  23],[ 91 205  23],[ 91  23 205],[ 91  23 205],[ 91  23 205],[ 91  23 205],23,True,True,True,False,True,True,True,True,True,True,True,True
13,[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],[ 91  86 229],229,True,True,True,True,True,True,True,True,True,True,True,True
14,[101 257  46],[175  67 102],[101 257  46],[209 175   5],[91 92  5],[247  46 102],[175  67 102],[175  67 102],[101 257  46],[101 257  46],[101 257  46],[101 257  46],102,False,True,False,False,False,True,True,True,False,False,False,False
15,[157  20 232],[142  31 177],[157  20 232],[142 209  31],[ 90  91 157],[ 20 232 177],[157  20 232],[142  31 177],[157  20 232],[157  20 232],[157  20 232],[157  20 232],177,False,True,False,False,False,True,False,True,False,False,False,False
16,[268 234 224],[ 28 234  79],[268 234 224],[ 94  95 271],[271  91 165],[224 234  79],[268 224 234],[ 28 234  79],[268 234 224],[268 234 224],[268 234 224],[268 234 224],79,False,True,False,False,False,True,False,True,False,False,False,False
17,[ 56 148  91],[103  56 247],[ 56 148  91],[ 93  94 271],[90 91 16],[103  91 247],[ 56 148  91],[103  56 247],[ 56 148  91],[ 56 148  91],[ 56 148  91],[ 56 148  91],56,True,True,True,False,False,False,True,True,True,True,True,True
18,[187 257 224],[224 105  85],[187 257 224],[ 92  93 271],[271  91 165],[257 103 224],[187 257 224],[224 105  85],[187 257 224],[187 257 224],[187 257 224],[187 257 224],85,False,True,False,False,False,False,False,True,False,False,False,False
19,[181 191 256],[119 267 256],[181 191 256],[ 88 267 119],[ 90  91 191],[191 103 181],[181 191 256],[119 267 256],[181 191 256],[181 191 256],[181 191 256],[181 191 256],256,True,True,True,False,False,False,True,True,True,True,True,True
20,[271 199 213],[231 271 213],[271 199 213],[ 91  92 135],[ 92 271 143],[231 271 213],[271 199 213],[231 271 213],[271 199 213],[271 199 213],[271 199 213],[271 199 213],231,False,True,False,False,False,True,False,True,False,False,False,False
21,[203  49 150],[203 184 150],[203  49 150],[ 92  93 271],[271  90 184],[203  49 150],[203  49 150],[203 184 150],[203  49 150],[203  49 150],[203  49 150],[203  49 150],150,True,True,True,False,False,True,True,True,True,True,True,True
22,[ 72 101  46],[247  72 101],[ 72 101  46],[ 92  93 271],[ 90  91 101],[ 72 247  46],[ 72 101  46],[247  72 101],[ 72 101  46],[ 72 101  46],[ 72 101  46],[ 72 101  46],46,True,False,True,False,False,True,True,False,True,True,True,True
23,[149 157  20],[91 20 57],[149 157  20],[ 92  93 271],[ 90 271 149],[149 163  20],[149 157  20],[91 20 57],[149 157  20],[149 157  20],[149 157  20],[149 157  20],149,True,False,True,False,True,True,True,False,True,True,True,True
24,[ 57 268  24],[268  24  28],[ 57 268  24],[ 93  94 271],[91 92 24],[ 57 268  24],[ 57 268  24],[268  24  28],[ 57 268  24],[ 57 268  24],[ 57 268  24],[ 57 268  24],268,True,True,True,False,False,True,True,True,True,True,True,True
25,[ 30 148 247],[ 92  87 247],[ 30 148 247],[ 91  92 271],[92 91 30],[ 30 148 247],[ 30 148 247],[ 92  87 247],[ 30 148 247],[ 30 148 247],[ 30 148 247],[ 30 148 247],148,True,False,True,False,False,True,True,False,True,True,True,True
26,[271 257 165],[271  91 165],[271 257 165],[ 90  91 271],[ 91 257 271],[271 257 165],[271 257 165],[271  91 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,False,True,False,True,True,True,False,True,True,True,True
27,[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],[271  91 140],140,True,True,True,True,True,True,True,True,True,True,True,True
28,[181  17 257],[97  0 76],[181  17 257],[92 93  0],[ 91 271 193],[ 17 195  76],[181  17 257],[97  0 76],[181  17 257],[181  17 257],[181  17 257],[181  17 257],76,False,True,False,False,False,True,False,True,False,False,False,False
29,[169  91 271],[271  24 260],[169  91 271],[ 92  93 135],[ 90 271 149],[ 91 247 271],[169  91 271],[271  24 260],[169  91 271],[169  91 271],[169  91 271],[169  91 271],271,True,True,True,False,True,True,True,True,True,True,True,True
30,[179 205  91],[140 146  36],[179 205  91],[ 93  94 271],[ 92  91 200],[ 91 205 146],[179  91 205],[179 205  91],[179 205  91],[179 205  91],[179 205  91],[179 205  91],146,False,True,False,False,False,True,False,False,False,False,False,False
31,[ 53 214 206],[72 47 70],[ 53 206 214],[ 95 244  47],[ 90 271  47],[214  72  53],[206 214  53],[ 53 214 206],[ 53 206 214],[ 53 214 206],[ 53 214 206],[ 53 214 206],70,False,True,False,False,False,False,False,False,False,False,False,False
32,[ 74 203 231],[ 28 238 267],[203 231  74],[ 89 267 238],[ 91  92 238],[247 203 231],[ 74 203 231],[203 231  74],[109 231  74],[ 74 203 231],[ 74 203 231],[ 74 203 231],203,True,False,True,False,False,True,True,True,False,True,True,True
33,[214 222 256],[176   7 256],[214 222 256],[ 92 176 267],[ 89  90 222],[214 222 203],[214 222 256],[214 222 256],[214 222 256],[214 222 256],[214 222 256],[214 222 256],256,True,True,True,False,False,False,True,True,True,True,True,True
34,[187 232  91],[  1 232 238],[187 232  91],[ 92  93 238],[ 90 271  91],[187  91 232],[187 232  91],[187 232  91],[187 232  91],[187 232  91],[187 232  91],[187 232  91],232,True,True,True,False,False,True,True,True,True,True,True,True
35,[ 65 256  20],[253 256  65],[ 65 256  20],[ 94  95 271],[ 90 271  20],[256  20  65],[ 65 256  20],[ 65 256  20],[ 65 256  20],[ 65 256  20],[ 65 256  20],[ 65 256  20],256,True,True,True,False,False,True,True,True,True,True,True,True
36,[181 257  17],[181 208  23],[181 257  17],[ 92  93 271],[271  90 208],[257 181  17],[181 257  17],[181 257  17],[181 257  17],[181 257  17],[181 257  17],[181 257  17],17,True,False,True,False,False,True,True,True,True,True,True,True
37,[157 243  91],[271  90 243],[157 243  91],[ 90  92 271],[ 90 271  91],[149 243  91],[157 243  91],[157 243  91],[157 243  91],[157 243  91],[157 243  91],[157 243  91],91,True,False,True,False,True,True,True,True,True,True,True,True
38,[140 200 205],[205 123 140],[140 200 205],[ 90  91 271],[ 89  90 205],[200 123 205],[140 200 205],[140 200 205],[140 200 205],[140 200 205],[140 200 205],[140 200 205],205,True,True,True,False,True,True,True,True,True,True,True,True
39,[  6 206 200],[271 206   6],[  6 206 200],[ 91  92 271],[ 91 206 271],[  6 206 200],[  6 206 200],[  6 206 200],[  6 206 200],[  6 206 200],[  6 206 200],[  6 206 200],200,True,False,True,False,False,True,True,True,True,True,True,True
40,[ 92 247 109],[ 92 109 247],[ 92 247 109],[ 90  91 271],[ 91  92 247],[ 92 109 247],[ 92 247 109],[ 92 247 109],[ 92 247 109],[ 92 247 109],[ 92 247 109],[ 92 247 109],109,True,True,True,False,False,True,True,True,True,True,True,True
41,[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],222,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 97 248  95],[ 97 260 233],[ 97 248  95],[119  95 248],[91 92 62],[ 97 260 233],[ 97 260 233],[ 97 260 233],[ 97 248  95],[ 97 248  95],[ 97 248  95],[ 97 248  95],233,False,True,False,False,False,True,True,True,False,False,False,False
1,[ 75 256 142],[ 75 269 256],[256  75 142],[ 98 269 142],[ 91  86 229],[ 75 269 256],[ 75 269 256],[ 75 269 256],[256  75 142],[256  75 142],[ 75 256 142],[ 75 256 142],98,False,False,False,True,False,False,False,False,False,False,False,False
2,[ 46 199 110],[107 209  23],[ 46 199 110],[ 92  91 209],[ 92  65 271],[107 209  23],[107 209  23],[107 209  23],[ 46 199 110],[ 46 199 110],[ 46 199 110],[ 46 199 110],110,True,False,True,False,False,False,False,False,True,True,True,True
3,[ 96  86 228],[158 256  96],[ 96 228  86],[ 91 271  96],[90 91 86],[158 256  96],[158 256  96],[158 256  96],[ 96 228  86],[ 86  96 228],[ 86  96 228],[ 86  96 228],96,True,True,True,True,False,True,True,True,True,True,True,True
4,[ 4 65 86],[267  98 208],[ 4 65 86],[267  89  98],[ 90 271 149],[267  98 208],[267  98 208],[267  98 208],[ 4 65 86],[ 4 65 86],[ 4 65 86],[ 4 65 86],98,False,True,False,True,False,True,True,True,False,False,False,False
5,[187 228  86],[231  28  67],[187 228  86],[ 92  93 271],[ 90  91 185],[187 228  86],[231  28  67],[231  28  67],[187 228  86],[187 228  86],[187 228  86],[187 228  86],86,True,False,True,False,False,True,False,False,True,True,True,True
6,[ 25 167 148],[222 224 167],[222 167 148],[ 93  94 271],[ 92 271  60],[ 25 167 148],[222 224 167],[222 224 167],[222 167 148],[ 25 167 148],[ 25 167 148],[ 25 167 148],10,False,False,False,False,False,False,False,False,False,False,False,False
7,[  4 238 157],[  4  67 238],[  4 238 157],[ 91  92 238],[ 90  91 100],[  4 238 157],[  4  67 238],[  4  67 238],[  4 238 157],[  4 238 157],[  4 238 157],[  4 238 157],238,True,True,True,True,False,True,True,True,True,True,True,True
8,[163  62 242],[253 248  95],[163  62 242],[ 92 248  95],[271  91  95],[163  62 242],[253 248  95],[253 248  95],[163  62 242],[163  62 242],[163  62 242],[163  62 242],248,False,True,False,True,False,False,True,True,False,False,False,False
9,[  4 243 247],[243   4 247],[247 243   4],[ 92  93 271],[ 91  92 247],[247 243   4],[243   4 247],[243   4 247],[247 243   4],[  4 243 247],[  4 243 247],[  4 243 247],16,False,False,False,False,False,False,False,False,False,False,False,False
10,[140 163 199],[271  23 140],[ 23 163 199],[ 91  92 271],[271  91 199],[140 163 199],[271  23 140],[271  23 140],[140 163 199],[140 163 199],[140 163 199],[140 163 199],163,True,False,True,False,False,True,False,False,True,True,True,True
11,[ 92 100 205],[ 89  90 205],[ 92 100 205],[ 90  91 271],[ 89  90 205],[ 92 100 205],[ 89  90 205],[ 89  90 205],[ 92 100 205],[ 92 100 205],[ 92 100 205],[ 92 100 205],100,True,False,True,False,False,True,False,False,True,True,True,True
12,[ 91  89 208],[ 91  89 208],[ 91  89 208],[90 91 89],[90 91 89],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],[ 91  89 208],89,True,True,True,True,True,True,True,True,True,True,True,True
13,[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],[91 92 28],28,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 75 120 246],[75 70 95],[120  75 246],[ 90 267  95],[ 90  91 271],[ 75 120 246],[75 70 95],[75 70 95],[120  75 246],[ 75 120 246],[ 75 120 246],[ 75 120 246],70,False,True,False,False,False,False,True,True,False,False,False,False
15,[  7 148 199],[28  7 95],[  7 148 199],[93 94 95],[ 89  90 221],[  7 148 199],[  7 148 199],[28  7 95],[  7 148 199],[  7 148 199],[  7 148 199],[  7 148 199],25,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 42 181  61],[97 73 94],[203 181  61],[269  94  73],[91 92 28],[ 42 181  61],[ 42 181  61],[97 73 94],[203 181  61],[ 42 181  61],[ 42 181  61],[ 42 181  61],94,False,True,False,True,False,False,False,True,False,False,False,False
17,[184 167  20],[  5 184 269],[184 167  20],[271 269   5],[271  90 184],[184 167  20],[184 167  20],[  5 184 269],[184 167  20],[184 167  20],[184 167  20],[184 167  20],269,False,True,False,True,False,False,False,True,False,False,False,False
18,[ 67 191 182],[231   5  67],[ 46 191 182],[93 94  5],[90 91 67],[ 46 191 182],[ 46 191 182],[231   5  67],[ 46 191 182],[ 67 191 182],[ 67 191 182],[ 67 191 182],236,False,False,False,False,False,False,False,False,False,False,False,False
19,[158  75 199],[124  97  75],[158  75 199],[ 93  94 271],[271  91  56],[158  75 199],[158  75 199],[124  97  75],[158  75 199],[158  75 199],[158  75 199],[158  75 199],124,False,True,False,False,False,False,False,True,False,False,False,False
20,[52 86 64],[ 52 107 208],[52 86 64],[ 92  93 271],[271  91 140],[52 86 64],[52 86 64],[ 52 107 208],[52 86 64],[52 86 64],[52 86 64],[52 86 64],86,True,False,True,False,False,True,True,False,True,True,True,True
21,[146  30   4],[107 150 146],[150 146   4],[ 92  93 271],[ 91  86 229],[146  30   4],[146  30   4],[107 150 146],[150 146   4],[146  30   4],[146  30   4],[146  30   4],215,False,False,False,False,False,False,False,False,False,False,False,False
22,[271  56  75],[267  75  95],[ 56 271  75],[ 90 267  95],[ 90  91 188],[271  56  75],[271  56  75],[267  75  95],[ 56 271  75],[271  56  75],[271  56  75],[271  56  75],267,False,True,False,True,False,False,False,True,False,False,False,False
23,[  7 199 148],[92  7 28],[  7 199 148],[ 92  93 271],[ 92 271   7],[  7 199 148],[  7 199 148],[92  7 28],[  7 199 148],[  7 199 148],[  7 199 148],[  7 199 148],7,True,True,True,False,True,True,True,True,True,True,True,True
24,[ 28  61 253],[253  28 267],[ 28  61 253],[ 92  93 267],[ 90  91 253],[ 28  61 253],[ 28  61 253],[253  28 267],[ 28  61 253],[ 28  61 253],[ 28  61 253],[ 28  61 253],61,True,False,True,False,False,True,True,False,True,True,True,True
25,[ 92 184 100],[ 89 271 184],[ 92 184 100],[ 90  91 271],[90 91 92],[ 92 184 100],[ 92 184 100],[ 89 271 184],[ 92 184 100],[ 92 184 100],[ 92 184 100],[ 92 184 100],100,True,False,True,False,False,True,True,False,True,True,True,True
26,[ 91 271  92],[91 93  5],[ 91 271  92],[91 93  5],[90 91 92],[ 91 271  92],[ 91 271  92],[91 93  5],[ 91 271  92],[ 91 271  92],[ 91 271  92],[ 91 271  92],92,True,False,True,False,True,True,True,False,True,True,True,True
27,[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],[ 92 271  75],75,True,True,True,True,True,True,True,True,True,True,True,True
28,[244 212 186],[226  90 212],[244 212 186],[244 269  95],[91 92 77],[ 80 244 186],[ 80 244 186],[226  90 212],[244 212 186],[244 212 186],[244 212 186],[244 212 186],269,False,False,False,True,False,False,False,False,False,False,False,False
29,[244 256 157],[132 267 256],[244 256 157],[ 93 244 267],[ 90  91 267],[  1 110 244],[  1 244 157],[132 267 256],[244 256 157],[244 256 157],[244 256 157],[244 256 157],110,False,False,False,False,False,True,False,False,False,False,False,False
30,[ 25   7 199],[ 24   7 238],[ 25   7 199],[ 94  95 238],[92 87 25],[  7 199 238],[  7 238 199],[ 25   7 199],[ 25   7 199],[ 25   7 199],[ 25   7 199],[ 25   7 199],202,False,False,False,False,False,False,False,False,False,False,False,False
31,[72  1 80],[ 72  23 269],[72  1 80],[ 93  92 269],[ 89  90 220],[72  1 80],[72  1 80],[72  1 80],[72  1 80],[72  1 80],[72  1 80],[72  1 80],269,False,True,False,True,False,False,False,False,False,False,False,False
32,[ 86 246  29],[ 5 95 19],[ 86 246  29],[96 95  5],[91 92  5],[ 29 246  86],[ 86 246  29],[ 86 246  29],[ 86 246  29],[ 86 246  29],[ 86 246  29],[ 86 246  29],246,True,False,True,False,False,True,True,True,True,True,True,True
33,[ 26 111 246],[ 5 24 26],[ 20 246 111],[94 95  5],[91 92 24],[ 26 246 111],[ 26 111 246],[ 26 111 246],[ 20 246 111],[ 26 111 246],[ 26 111 246],[ 26 111 246],111,True,False,True,False,False,True,True,True,True,True,True,True
34,[206  72 187],[53 72 95],[ 72 206 187],[93 94 95],[271  90 215],[ 42 187 206],[ 72 206 187],[206  72 187],[224 206 187],[206  72 187],[206  72 187],[206  72 187],42,False,False,False,False,False,True,False,False,False,False,False,False
35,[247   2  17],[  4  95 247],[247   2  17],[93 94 95],[90 91 17],[ 4 17  2],[ 4 17  2],[247   2  17],[247   2  17],[247   2  17],[247   2  17],[247   2  17],221,False,False,False,False,False,False,False,False,False,False,False,False
36,[181 244 186],[181 244  95],[181 244 186],[ 90 244  95],[271  92 244],[181 244 186],[181 244 186],[181 244 186],[181 244 186],[181 244 186],[181 244 186],[181 244 186],10,False,False,False,False,False,False,False,False,False,False,False,False
37,[ 92 263 157],[ 88 263 267],[ 92 263 157],[ 90  91 267],[ 90  91 267],[ 92 263 157],[ 92 263 157],[ 92 263 157],[ 92 263 157],[ 92 263 157],[ 92 263 157],[ 92 263 157],157,True,False,True,False,False,True,True,True,True,True,True,True
38,[ 62   7 199],[93  7  6],[ 62   7 199],[ 93  94 271],[271  92   6],[ 62   7 199],[ 62   7 199],[ 62   7 199],[ 62   7 199],[ 62   7 199],[ 62   7 199],[ 62   7 199],7,True,True,True,False,False,True,True,True,True,True,True,True
39,[140 200   1],[ 92   1 140],[140 200   1],[ 90  91 271],[271  91 140],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],[140 200   1],1,True,True,True,False,False,True,True,True,True,True,True,True
40,[ 91 259  30],[ 91  92 271],[ 91 259  30],[ 91  92 271],[92 91 30],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],[ 91 259  30],30,True,False,True,False,True,True,True,True,True,True,True,True
41,[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],[91 92  5],5,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 93  94 135],[258  33 264],[ 93  94 135],[ 94  88 264],[ 90  91 157],[258  33 264],[258  33 264],[258  33 264],[ 93  94 135],[ 93  94 135],[ 93  94 135],[ 93  94 135],264,False,True,False,True,False,True,True,True,False,False,False,False
1,[  2 209 182],[ 49 208 209],[  2 209 182],[ 94  93 209],[ 90  91 182],[ 49 208 209],[ 49 208 209],[ 49 208 209],[  2 209 182],[271 182 209],[271 182 209],[271 182 209],209,True,True,True,True,False,True,True,True,True,True,True,True
2,[182 244 238],[132 258 238],[244 182 238],[ 92 244 238],[ 92  87 195],[132 258 238],[132 258 238],[132 258 238],[244 182 238],[182 244 238],[182 244 238],[182 244 238],132,False,True,False,False,False,True,True,True,False,False,False,False
3,[ 35 182 178],[208 260  54],[ 35 182 178],[ 92  93 271],[ 90 271 149],[208 260  54],[208 260  54],[208 260  54],[ 35 182 178],[ 35 182 178],[ 35 182 178],[ 35 182 178],54,False,True,False,False,False,True,True,True,False,False,False,False
4,[36  2 86],[208  67  36],[36 86  2],[ 95  96 271],[ 90  91 188],[208  67  36],[208  67  36],[208  67  36],[36 86  2],[36  2 86],[36  2 86],[36  2 86],36,True,True,True,False,False,True,True,True,True,True,True,True
5,[167 181  29],[181 198  95],[167 181  29],[ 91 271  95],[ 89  90 123],[167 181  29],[181 198  95],[181 198  95],[167 181  29],[167 181  29],[167 181  29],[167 181  29],181,True,True,True,False,False,True,True,True,True,True,True,True
6,[20 25 29],[206 244  23],[20 25 29],[ 94  95 244],[ 90 271  20],[20 25 29],[206 244  23],[206 244  23],[20 25 29],[20 25 29],[20 25 29],[20 25 29],25,True,False,True,False,False,True,False,False,True,True,True,True
7,[247 243  51],[140 247 156],[247 243  51],[ 91  92 271],[271  91 140],[247 243  51],[140 247 156],[140 247 156],[247 243  51],[247 243  51],[247 243  51],[247 243  51],243,True,False,True,False,False,True,False,False,True,True,True,True
8,[ 91 157 181],[198  46 258],[ 91 157 181],[ 92  93 271],[ 90  91 157],[ 91 157 181],[198  46 258],[198  46 258],[ 91 157 181],[ 91 157 181],[ 91 157 181],[ 91 157 181],181,True,False,True,False,False,True,False,False,True,True,True,True
9,[208   2  91],[ 10   2 208],[208   2  91],[ 93  94 271],[ 92   2 271],[208   2  91],[ 10   2 208],[ 10   2 208],[208   2  91],[208   2  91],[208   2  91],[208   2  91],2,True,True,True,False,True,True,True,True,True,True,True,True
10,[258 181 199],[  6 181 258],[258 181 199],[ 91  92 271],[271  91 199],[258 181 199],[  6 181 258],[  6 181 258],[258 181 199],[258 181 199],[258 181 199],[258 181 199],181,True,True,True,False,False,True,True,True,True,True,True,True
11,[208 182  35],[ 91 182 208],[208 182  35],[ 91  92 271],[ 90  91 182],[208 182  35],[ 91 182 208],[ 91 182 208],[208 182  35],[208 182  35],[208 182  35],[208 182  35],182,True,True,True,False,True,True,True,True,True,True,True,True
12,[ 92   2 161],[ 92   2 271],[ 92   2 161],[ 91  92 271],[ 92  87 161],[ 92   2 161],[ 92   2 271],[ 92   2 271],[ 92   2 161],[ 92   2 161],[ 92   2 161],[ 92   2 161],2,True,True,True,False,False,True,True,True,True,True,True,True
13,[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],[ 89  90 222],222,True,True,True,True,True,True,True,True,True,True,True,True
14,[116 243 212],[212 116  18],[116 243 212],[ 91 271 192],[ 91  86 212],[ 67 243 212],[212 116  18],[212 116  18],[116 243 212],[116 243 212],[116 243 212],[116 243 212],116,True,True,True,False,False,False,True,True,True,True,True,True
15,[ 52  81 144],[195 231 142],[ 52 144  81],[271  93 142],[271  91 231],[195 144  52],[ 52  81 144],[195 231 142],[ 52 144  81],[ 52  81 144],[ 52  81 144],[ 52  81 144],195,False,True,False,False,False,True,False,True,False,False,False,False
16,[158 207 148],[158  45 184],[158 207 148],[271  91  45],[ 91  86 110],[243 148 207],[158 207 148],[158  45 184],[158 207 148],[158 207 148],[158 207 148],[158 207 148],243,False,False,False,False,False,True,False,False,False,False,False,False
17,[157 158   7],[208   7   8],[157 158   7],[ 93 271   8],[271  90 124],[157 158   7],[157 158   7],[208   7   8],[157 158   7],[157 158   7],[157 158   7],[157 158   7],8,False,True,False,True,False,False,False,True,False,False,False,False
18,[232 245 195],[ 28 245  94],[268 232 195],[ 92  94 245],[ 90  91 253],[268 245 195],[268 232 195],[ 28 245  94],[268 232 195],[232 245 195],[232 245 195],[232 245 195],245,True,True,False,True,False,True,False,True,False,True,True,True
19,[105 184 187],[ 53 105 184],[105 184 187],[ 91  92 271],[271  90  53],[184 187 105],[105 184 187],[ 53 105 184],[105 184 187],[105 184 187],[105 184 187],[105 184 187],105,True,True,True,False,False,True,True,True,True,True,True,True
20,[134 181 242],[181 238 267],[214 242 181],[ 87 267 238],[ 90  91 134],[134 181 242],[134 181 242],[181 238 267],[134 181 242],[134 181 242],[134 181 242],[134 181 242],242,True,False,True,False,False,True,True,False,True,True,True,True
21,[238 246  51],[203 267 238],[238 246  51],[ 89 267 238],[ 90  91 267],[238 246  51],[203 246  51],[203 267 238],[238 246  51],[238 246  51],[238 246  51],[238 246  51],238,True,True,True,True,False,True,False,True,True,True,True,True
22,[236 243  67],[  6 253  67],[236 243  67],[ 92  93 271],[ 90  91 185],[236 243  67],[236 243  67],[  6 253  67],[236 243  67],[236 243  67],[236 243  67],[236 243  67],67,True,True,True,False,False,True,True,True,True,True,True,True
23,[205  81 144],[236  81 205],[205 144  81],[ 91  92 271],[ 90  91 236],[205  81 144],[205  81 144],[236  81 205],[205 144  81],[205  81 144],[205  81 144],[205  81 144],81,True,True,True,False,False,True,True,True,True,True,True,True
24,[143 259 148],[ 90  91 271],[143 259 148],[ 90  91 271],[271  90 259],[143 259 148],[143 259 148],[ 90  91 271],[143 259 148],[143 259 148],[143 259 148],[143 259 148],143,True,False,True,False,False,True,True,False,True,True,True,True
25,[124 208  30],[271 124 208],[124 208  30],[ 91  92 271],[271  90 124],[124 208  30],[124 208  30],[271 124 208],[124 208  30],[124 208  30],[124 208  30],[124 208  30],30,True,False,True,False,False,True,True,False,True,True,True,True
26,[271  28 268],[271 268  28],[271  28 268],[ 91  92 271],[91 92 28],[271  28 268],[271  28 268],[271 268  28],[271  28 268],[271  28 268],[271  28 268],[271  28 268],268,True,True,True,False,False,True,True,True,True,True,True,True
27,[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],[271  90 215],215,True,True,True,True,True,True,True,True,True,True,True,True
28,[228 213  19],[260 213  19],[228 213  19],[93 94 95],[91 92 43],[228 213  19],[228 213  19],[260 213  19],[228 213  19],[228 213  19],[228 213  19],[228 213  19],19,True,True,True,False,False,True,True,True,True,True,True,True
29,[ 61 158 247],[255 247  19],[ 61 158 247],[ 92 126 255],[90 91 80],[ 61 158 247],[ 61 158 247],[255 247  19],[ 61 158 247],[ 61 158 247],[ 61 158 247],[ 61 158 247],19,False,True,False,False,False,False,False,True,False,False,False,False
30,[  1  54 243],[13 97 54],[ 91 243  54],[ 92 255  13],[90 91 80],[  1  54 243],[ 91 243  54],[  1  54 243],[ 91 243  54],[  1  54 243],[  1  54 243],[  1  54 243],80,False,False,False,False,True,False,False,False,False,False,False,False
31,[256  24 187],[256 238 150],[256  24 187],[ 90 209 238],[ 89  90 205],[238  24 187],[256  24 187],[256  24 187],[256  24 187],[256  24 187],[256  24 187],[256  24 187],209,False,False,False,True,False,False,False,False,False,False,False,False
32,[246  61 243],[203 101 269],[246  61 243],[ 92  91 269],[271  90  87],[246  61 243],[246  61 243],[246  61 243],[246  61 243],[246  61 243],[246  61 243],[246  61 243],61,True,False,True,False,False,True,True,True,True,True,True,True
