,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
36,2,2,2,257,164,2,2,2,2,2,2,2,82,False,False,False,False,False,False,False,False,False,False,False,False
37,107,77,107,238,157,107,107,107,107,107,107,107,107,True,False,True,False,False,True,True,True,True,True,True,True
38,67,67,67,67,163,67,67,67,67,67,67,67,67,True,True,True,True,False,True,True,True,True,True,True,True
39,193,187,193,187,191,193,193,193,193,193,193,193,187,False,True,False,True,False,False,False,False,False,False,False,False
40,243,243,243,61,61,243,243,243,243,243,243,243,61,False,False,False,True,True,False,False,False,False,False,False,False
41,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
0,123,2,123,80,36,2,2,2,123,123,123,123,95,False,False,False,False,False,False,False,False,False,False,False,False
1,28,1,28,1,246,1,1,1,28,28,28,28,155,False,False,False,False,False,False,False,False,False,False,False,False
2,145,1,145,209,226,1,1,1,145,145,145,145,145,True,False,True,False,False,False,False,False,True,True,True,True
3,42,30,42,94,195,30,30,30,42,42,42,42,94,False,False,False,True,False,False,False,False,False,False,False,False
4,42,42,42,94,158,42,42,42,42,42,42,42,94,False,False,False,True,False,False,False,False,False,False,False,False
5,1,1,28,1,16,28,1,1,28,1,1,1,110,False,False,False,False,False,False,False,False,False,False,False,False
6,182,72,182,182,72,28,72,72,182,182,182,182,182,True,False,True,True,False,False,False,False,True,True,True,True
7,119,46,119,119,119,119,46,46,119,119,119,119,119,True,False,True,True,True,True,False,False,True,True,True,True
8,123,2,123,123,194,123,2,2,123,123,123,123,24,False,False,False,False,False,False,False,False,False,False,False,False
9,1,1,1,1,1,28,1,1,1,1,1,1,1,True,True,True,True,True,False,True,True,True,True,True,True
10,1,1,1,1,244,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
11,77,30,77,77,77,77,30,30,77,77,77,77,77,True,False,True,True,True,True,False,False,True,True,True,True
12,158,158,158,158,214,158,158,158,158,158,158,158,158,True,True,True,True,False,True,True,True,True,True,True,True
13,257,257,257,257,257,257,257,257,257,257,257,257,257,True,True,True,True,True,True,True,True,True,True,True,True
14,245,30,245,239,94,92,30,30,245,245,245,245,76,False,False,False,False,False,False,False,False,False,False,False,False
15,209,30,209,209,96,209,209,30,209,209,209,209,96,False,False,False,False,True,False,False,False,False,False,False,False
16,1,1,1,1,103,145,1,1,1,1,1,1,110,False,False,False,False,False,False,False,False,False,False,False,False
17,255,6,255,228,28,255,255,6,255,255,255,255,255,True,False,True,False,False,True,True,False,True,True,True,True
18,246,17,246,246,17,196,246,17,246,246,246,246,86,False,False,False,False,False,False,False,False,False,False,False,False
19,229,105,229,228,184,229,229,105,229,229,229,229,153,False,False,False,False,False,False,False,False,False,False,False,False
20,178,12,178,178,178,229,178,12,178,178,178,178,12,False,True,False,False,False,False,False,True,False,False,False,False
21,120,53,120,120,105,120,120,53,120,120,120,120,105,False,False,False,False,True,False,False,False,False,False,False,False
22,182,30,182,182,182,154,182,30,182,182,182,182,182,True,False,True,True,True,False,True,False,True,True,True,True
23,209,30,209,209,30,209,209,30,209,209,209,209,209,True,False,True,True,False,True,True,False,True,True,True,True
24,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
25,28,53,28,228,53,28,28,53,28,28,28,28,228,False,False,False,True,False,False,False,False,False,False,False,False
26,17,17,17,17,17,17,17,17,17,17,17,17,17,True,True,True,True,True,True,True,True,True,True,True,True
27,184,184,184,184,184,184,184,184,184,184,184,184,184,True,True,True,True,True,True,True,True,True,True,True,True
28,123,103,123,244,205,123,123,103,123,123,123,123,107,False,False,False,False,False,False,False,False,False,False,False,False
29,87,67,87,94,206,87,87,67,87,87,87,87,132,False,False,False,False,False,False,False,False,False,False,False,False
30,80,30,80,80,158,107,80,80,80,80,80,80,80,True,False,True,True,False,False,True,True,True,True,True,True
31,42,1,42,1,92,42,42,42,42,42,42,42,111,False,False,False,False,False,False,False,False,False,False,False,False
32,123,112,123,123,243,123,123,123,123,123,123,123,20,False,False,False,False,False,False,False,False,False,False,False,False
33,123,18,123,94,195,123,123,123,123,123,123,123,241,False,False,False,False,False,False,False,False,False,False,False,False
34,42,42,42,178,253,42,42,42,42,42,42,42,42,True,True,True,False,False,True,True,True,True,True,True,True
