,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
0,[231 174  67],[ 67 174 142],[231 174  67],[228 182 142],[ 92  87 161],[ 67 174 142],[ 67 174 142],[ 67 174 142],[231 174  67],[231 174  67],[231 174  67],[231 174  67],174,True,True,True,False,False,True,True,True,True,True,True,True
1,[269 192 203],[269 192 203],[269 203 192],[165  68 192],[90 91 17],[269 192 203],[269 192 203],[269 192 203],[203 269 192],[269 192 203],[269 192 203],[269 192 203],68,False,False,False,True,False,False,False,False,False,False,False,False
2,[167 105 258],[258   2   7],[ 57 167 198],[105 199 167],[ 92 167 271],[258   2   7],[258   2   7],[258   2   7],[258 167 198],[167 105 258],[167 105 258],[167 105 258],17,False,False,False,False,False,False,False,False,False,False,False,False
3,[242 119 220],[199 119 220],[220 242 119],[173 110 119],[ 91  92 164],[199 119 220],[199 119 220],[199 119 220],[110 242 119],[242 119 220],[242 119 220],[242 119 220],110,False,False,False,True,False,False,False,False,True,False,False,False
4,[ 30 167 161],[ 30 206 161],[ 20 167 161],[149 206 167],[ 90  91 185],[ 30 206 161],[ 30 206 161],[ 30 206 161],[167  20 161],[ 30 167 161],[ 30 167 161],[ 30 167 161],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 77  30 160],[160 199 188],[154 188 160],[ 77 160 199],[ 90  91 188],[77 10 30],[160 199 188],[160 199 188],[160  30 188],[ 77  30 160],[ 77  30 160],[ 77  30 160],160,True,True,True,True,False,False,True,True,True,True,True,True
6,[ 30 229 248],[244  33 248],[253 248 229],[ 33 248 244],[ 91  86 229],[248 208  30],[244  33 248],[244  33 248],[253 248 229],[ 30 229 248],[ 30 229 248],[ 30 229 248],33,False,True,False,True,False,False,True,True,False,False,False,False
7,[ 30 229 124],[205  30 124],[ 30 205 124],[ 87 205 229],[ 91  86 229],[ 57  30 124],[205  30 124],[205  30 124],[229 124 205],[ 30 229 124],[ 30 229 124],[ 30 229 124],205,False,True,True,True,False,False,True,True,True,False,False,False
8,[129 161 269],[161 129 269],[269 161 129],[ 91 129 228],[ 92  87 161],[236 161 269],[161 129 269],[161 129 269],[269 161 129],[129 161 269],[129 161 269],[129 161 269],29,False,False,False,False,False,False,False,False,False,False,False,False
9,[143 208 202],[202 208 221],[221 208 202],[ 92 271 143],[271  90 208],[221 208 202],[202 208 221],[202 208 221],[221 208 202],[143 208 202],[143 208 202],[143 208 202],202,True,True,True,False,False,True,True,True,True,True,True,True
10,[ 57 129 198],[198 129 199],[ 57 129 198],[271 129 199],[ 91 271  57],[129  57 198],[198 129 199],[198 129 199],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],198,True,True,True,False,False,True,True,True,True,True,True,True
11,[199 259 164],[164 259 199],[199 164 259],[ 90 259 199],[271  90 259],[199 259 164],[164 259 199],[164 259 199],[199 164 259],[199 259 164],[199 259 164],[199 259 164],199,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 90  91 271],[92 91 30],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],161,True,True,True,False,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 1 15 80],[188  80  15],[46  1 80],[228  80   1],[ 91 271 262],[  1  80 208],[188  80  15],[188  80  15],[ 15 195  46],[ 1 15 80],[ 1 15 80],[ 1 15 80],80,True,True,True,True,False,True,True,True,False,True,True,True
15,[ 94  24 107],[269 256 107],[ 94 107  24],[107  24  94],[ 90  91 253],[107  24 269],[122 253  89],[269 256 107],[ 94 107  24],[ 94  24 107],[ 94  24 107],[ 94  24 107],234,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 4 56 97],[ 56  97 176],[ 4 56 97],[ 32 176  86],[ 90  91 236],[ 56 236  97],[97 92 89],[ 56  97 176],[ 4 56 97],[ 4 56 97],[ 4 56 97],[ 4 56 97],176,False,True,False,True,False,False,False,True,False,False,False,False
17,[187 215  84],[215 187 119],[187 215  84],[ 68 157 119],[90 91 84],[ 84 215  60],[ 62 154  84],[215 187 119],[187  84 215],[187 215  84],[187 215  84],[187 215  84],68,False,False,False,True,False,False,False,False,False,False,False,False
18,[168 206  94],[ 94 206  75],[232 206  94],[206  75  94],[ 91 271  94],[ 94 168  57],[259   6 122],[ 94 206  75],[232 206  94],[168 206  94],[168 206  94],[168 206  94],94,True,True,True,True,True,True,False,True,True,True,True,True
19,[  2 268 247],[268   2 247],[268   2 247],[103 229 120],[ 91  92 247],[  2 247 268],[247 268 229],[268   2 247],[268   2 247],[  2 268 247],[  2 268 247],[  2 268 247],120,False,False,False,True,False,False,False,False,False,False,False,False
20,[  1 220  52],[  1 220  52],[  1 181  52],[ 52 157   1],[ 90  91 157],[ 52 236 220],[ 52 220 253],[  1 220  52],[  1 181  52],[  1 220  52],[  1 220  52],[  1 220  52],157,False,False,False,True,True,False,False,False,False,False,False,False
21,[119  28 156],[ 28 156 119],[156  28 119],[ 28 119 246],[ 92  87 246],[119  77 156],[200 253  28],[ 28 156 119],[ 28 156 119],[119  28 156],[119  28 156],[119  28 156],119,True,True,True,True,False,True,False,True,True,True,True,True
22,[ 75 208   1],[  1 199  75],[ 75 208   1],[199 228   1],[ 90  91 228],[228   1 208],[ 75 208   1],[  1 199  75],[ 75 208   1],[ 75 208   1],[ 75 208   1],[ 75 208   1],228,False,False,False,True,True,True,False,False,False,False,False,False
23,[253  89  24],[ 89 253  24],[253  89  24],[ 89 253  24],[ 90  91 253],[ 89 222  24],[122  89 253],[ 89 253  24],[222  89  24],[253  89  24],[253  89  24],[253  89  24],222,False,False,False,False,False,True,False,False,True,False,False,False
24,[ 44  32 236],[ 44  32 236],[ 44  32 236],[271  32  44],[92 87 42],[ 44  32 236],[ 32  44 236],[ 44  32 236],[ 44  32 236],[ 44  32 236],[ 44  32 236],[ 44  32 236],32,True,True,True,True,False,True,True,True,True,True,True,True
25,[206 215  84],[206  84 215],[206 215  84],[ 91 206  84],[90 91 84],[206  84 215],[206 215  84],[206  84 215],[206 215  84],[206 215  84],[206 215  84],[206 215  84],206,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 259  57],[271 259  57],[271 259  57],[271  90 259],[ 91 271  57],[271 259  57],[271  57 259],[271 259  57],[271 259  57],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 95 260   0],[  0 170 260],[260  95   0],[181  96 244],[271  91   4],[  0 208 260],[143  95   0],[  0 170 260],[72 95  0],[ 95 260   0],[ 95 260   0],[ 95 260   0],96,False,False,False,True,False,False,False,False,False,False,False,False
29,[231  18   0],[ 18 231 271],[231  18 105],[ 61 120  94],[ 89  90 205],[ 94  18 198],[259 154   0],[ 18 231 271],[231  18 105],[231  18   0],[231  18   0],[231  18   0],61,False,False,False,True,False,False,False,False,False,False,False,False
30,[119 167 105],[199   7 119],[167  46 105],[157 119 167],[ 90  91 103],[167 105 164],[167 105 259],[167 105  46],[167  46 105],[119 167 105],[119 167 105],[119 167 105],98,False,False,False,False,False,False,False,False,False,False,False,False
31,[214 206 215],[206 214 215],[214 215 206],[155 206 228],[ 89  90 221],[221 215  57],[ 57 215  62],[242 206 214],[214 206 215],[214 206 215],[214 206 215],[214 206 215],155,False,False,False,True,False,False,False,False,False,False,False,False
32,[242 215 248],[244 248 215],[  4 248 215],[  4 248 244],[271  90 215],[248 221 215],[149 143 248],[242  77   4],[  4 248 215],[242 215 248],[242 215 248],[242 215 248],77,False,False,False,False,False,False,False,True,False,False,False,False
33,[206 215 161],[161 215 119],[119 161 215],[ 89 206 119],[ 91 206 271],[ 10 215 161],[215  89 259],[ 25 161 206],[119 161 215],[206 215 161],[206 215 161],[206 215 161],119,False,True,True,True,False,False,False,False,True,False,False,False
34,[ 95 215 107],[ 95 215 107],[215  95 107],[ 95 107 244],[ 90  91 134],[244 215 107],[ 22  95 229],[ 95  20 107],[215  95 107],[ 95 215 107],[ 95 215 107],[ 95 215 107],244,False,False,False,True,False,True,False,False,False,False,False,False
35,[221 260 120],[120 199 260],[221 260 120],[271 120 199],[ 92  87 144],[236 221 260],[221 120 260],[120 221 260],[221 260 120],[221 260 120],[221 260 120],[221 260 120],120,True,True,True,True,False,False,True,True,True,True,True,True
36,[244  95 260],[244  95 260],[208  95 260],[143  95 244],[271  91  95],[244 208 260],[140 143  95],[208  95 260],[208  95 260],[244  95 260],[244  95 260],[244  95 260],143,False,False,False,True,False,False,True,False,False,False,False,False
37,[198 271  94],[232  94 271],[271 198  94],[232  94 271],[ 91  92 198],[232  94 198],[ 94 198 259],[ 94 232 271],[198 271  94],[198 271  94],[198 271  94],[198 271  94],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[259 164 119],[259 199 119],[259 164 119],[259 199 119],[ 89  90 119],[259 119 164],[164 119 259],[259 164 119],[259 164 119],[259 164 119],[259 164 119],[259 164 119],119,True,True,True,True,True,True,True,True,True,True,True,True
39,[163  57 215],[ 57 163 215],[163  57 215],[ 90  91 271],[271  92 163],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,False,False,True,True,True,True,True,True,True
40,[ 88  92 215],[ 88  92 215],[ 88  92 215],[90 91 92],[90 91 92],[ 88  92 215],[ 88 215  92],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],[ 88  92 215],92,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[215 177  84],[ 84 177 215],[215 177  84],[ 56 177 246],[ 92  87 246],[ 84 177 215],[ 84 177 215],[ 84 177 215],[215 177  84],[215 177  84],[215 177  84],[215 177  84],177,True,True,True,True,False,True,True,True,True,True,True,True
1,[161 203  84],[209 177 203],[ 57 267 161],[177 167 209],[ 91  92 243],[209 177 203],[209 177 203],[209 177 203],[ 57 267 161],[161 203  84],[161 203  84],[161 203  84],177,False,True,False,True,False,True,True,True,False,False,False,False
2,[161 107  67],[ 67 107 241],[241  67 107],[107 167 142],[90 91 16],[ 67 107 241],[ 67 107 241],[ 67 107 241],[241 107  67],[161 107  67],[161 107  67],[161 107  67],241,False,True,True,False,False,True,True,True,True,False,False,False
3,[105 118  24],[ 24 118  31],[118  31  24],[ 86 120  61],[91 92 24],[ 24 118  31],[ 24 118  31],[ 24 118  31],[118  24  31],[105 118  24],[105 118  24],[105 118  24],118,True,True,True,False,False,True,True,True,True,True,True,True
4,[ 57  53 105],[105  53 153],[ 72  53 105],[ 86 173 110],[90 91 92],[105  53 153],[105  53 153],[105  53 153],[ 72  53 105],[ 57  53 105],[ 57  53 105],[ 57  53 105],153,False,True,False,False,False,True,True,True,False,False,False,False
5,[195  17 110],[195  17 110],[110 149 195],[  6 149 110],[271  92   6],[195 110  17],[195  17 110],[195  17 110],[149  17 195],[195  17 110],[195  17 110],[195  17 110],110,True,True,True,True,False,True,True,True,False,True,True,True
6,[184  84  18],[184  18  84],[184  18  84],[  4  18 184],[90 91 84],[222   4  18],[184  18  84],[184  18  84],[ 18 184  84],[184  84  18],[184  84  18],[184  84  18],18,True,True,True,True,False,True,True,True,True,True,True,True
7,[184 215 105],[105 206 215],[184 206 105],[105 184 206],[90 91 16],[184 206 105],[105 206 215],[105 206 215],[215 206 105],[184 215 105],[184 215 105],[184 215 105],103,False,False,False,False,False,False,False,False,False,False,False,False
8,[ 30 215  84],[ 30  84 215],[ 30 215  84],[158 246  84],[271  91 158],[215  84 246],[ 30  84 215],[ 30  84 215],[ 30  84 215],[ 30 215  84],[ 30 215  84],[ 30 215  84],158,False,False,False,True,True,False,False,False,False,False,False,False
9,[105  84 161],[105  84 161],[161  84 105],[ 84 105 167],[ 92 167 271],[167 161 105],[105  84 161],[105  84 161],[ 84 161 105],[105  84 161],[105  84 161],[105  84 161],105,True,True,True,True,False,True,True,True,True,True,True,True
10,[154 167  72],[163 167  72],[154 167  72],[154 167  72],[271  91  72],[154 167  72],[163 167  72],[163 167  72],[154 167  72],[154 167  72],[154 167  72],[154 167  72],72,True,True,True,True,True,True,True,True,True,True,True,True
11,[199  61 105],[ 61 105 199],[199  61 105],[105  61 199],[ 91  90 105],[199  61 105],[ 61 105 199],[ 61 105 199],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,True,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[ 28 198 142],[244  28 142],[ 47 242 142],[244 142  47],[ 92 271 143],[142   4 204],[244  28 142],[244  28 142],[ 28 142 242],[ 28 198 142],[ 28 198 142],[ 28 198 142],204,False,False,False,False,False,True,False,False,False,False,False,False
15,[112  94  84],[ 53 126 256],[ 17  53 112],[ 95  94 184],[ 91  86 212],[ 17 112  53],[129  95  84],[ 53 126 256],[126  53 112],[112  94  84],[112  94  84],[112  94  84],112,True,False,True,False,False,True,False,False,True,True,True,True
16,[243  65  67],[129  65  67],[ 65 168  67],[ 67 228 120],[ 90  91 228],[ 67 232  65],[ 67  62 129],[129  65  67],[129  67 168],[243  65  67],[243  65  67],[243  65  67],65,True,True,True,False,False,True,False,True,False,True,True,True
17,[220  52 260],[ 28 260 220],[220 260  52],[151  28  52],[ 90  91 151],[ 52 260  46],[  6 151  28],[ 28 260 220],[260  46  52],[220  52 260],[220  52 260],[220  52 260],46,False,False,False,False,False,True,False,False,True,False,False,False
18,[ 97  95 105],[ 97 129  95],[  4  95 105],[ 95 105  86],[ 89  90 222],[105   4 222],[151 129  95],[ 97 129  95],[ 95   4 105],[ 97  95 105],[ 97  95 105],[ 97  95 105],151,False,False,False,False,False,False,True,False,False,False,False,False
19,[146 107 203],[146 107 203],[146 203 107],[203 107  12],[ 90  91 107],[ 91 146 203],[146 203  28],[146 107 203],[146 203 107],[146 107 203],[146 107 203],[146 107 203],146,True,True,True,False,False,True,True,True,True,True,True,True
20,[206  97  24],[ 97 188  24],[206  97  24],[206  24 182],[91 92 32],[ 82 206  24],[206 188  92],[ 97 188  24],[206  97  24],[206  97  24],[206  97  24],[206  97  24],24,True,True,True,True,False,True,False,True,True,True,True,True
21,[191   2  84],[242   2  84],[191   2  84],[ 84 103 242],[271  91 158],[  2  91 191],[  2 191  84],[242   2  84],[191   2  84],[191   2  84],[191   2  84],[191   2  84],191,True,False,True,False,False,True,True,False,True,True,True,True
22,[ 28 198 142],[244 142  28],[142 242  28],[  4 244 142],[271  91 242],[242 142   4],[244 142  28],[244 142  28],[242 142  28],[ 28 198 142],[ 28 198 142],[ 28 198 142],4,False,False,False,True,False,True,False,False,False,False,False,False
23,[184  53  84],[ 84  53 129],[ 53 184  84],[ 84  53 184],[ 91  86 212],[ 84 184  53],[ 53 129  84],[ 84  53 129],[129 184  84],[184  53  84],[184  53  84],[184  53  84],184,True,False,True,True,False,True,False,False,True,True,True,True
24,[228 163 243],[228 163 243],[163 228 243],[ 91 243 228],[ 91  92 243],[163 228 243],[228 163 243],[228 163 243],[163 228 243],[228 163 243],[228 163 243],[228 163 243],123,False,False,False,False,False,False,False,False,False,False,False,False
25,[ 16  28 221],[ 16  28 221],[ 16  28 221],[92 16 28],[ 89  90 221],[ 16  28 221],[221  28  16],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],[ 16  28 221],221,True,True,True,False,True,True,True,True,True,True,True,True
26,[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91 271 262],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],262,False,False,False,False,True,False,False,False,False,False,False,False
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 67 203  79],[ 79 188  67],[203  67  79],[228 173 165],[ 92  91 173],[ 67 203  79],[253 143 188],[ 79 188  67],[203  67  79],[ 67 203  79],[ 67 203  79],[ 67 203  79],79,True,True,True,False,False,True,False,True,True,True,True,True
29,[271 107  80],[107 119 271],[271 107  28],[199 119  80],[ 92  87 195],[107  46 271],[ 80 154  28],[107 119 271],[271 107  28],[271 107  80],[271 107  80],[271 107  80],195,False,False,False,False,True,False,False,False,False,False,False,False
30,[146  84 248],[ 95 146 248],[ 84 146 248],[146 248 157],[271  90 208],[248 146  46],[ 95  84 248],[157 146 103],[146  84 248],[146  84 248],[146  84 248],[146  84 248],46,False,False,False,False,False,True,False,False,False,False,False,False
31,[231 203  69],[ 52 231  69],[203  69  52],[176 165  52],[90 91 46],[231 203  69],[200  92  89],[231  69  52],[203  69  52],[231 203  69],[231 203  69],[231 203  69],69,True,True,True,False,False,True,False,True,True,True,True,True
32,[220 105  67],[ 67 220 271],[220  67 105],[ 75 120  67],[ 90  91 271],[ 77   4 271],[220  67 271],[ 20  67 105],[220  67 105],[220 105  67],[220 105  67],[220 105  67],67,True,True,True,True,False,False,True,True,True,True,True,True
33,[ 56 187  24],[221 187  24],[208  24 187],[187  24 157],[91 92 24],[ 24 224  56],[224  24 143],[157 187  24],[208  24 187],[ 56 187  24],[ 56 187  24],[ 56 187  24],56,True,False,False,False,False,True,False,False,False,True,True,True
34,[167 105 107],[167 107 105],[167 107 105],[105 107 167],[91 92 77],[105 107  77],[ 77  92 167],[212 107 105],[167 107 105],[167 105 107],[167 105 107],[167 105 107],107,True,True,True,True,False,True,False,True,True,True,True,True
35,[206 191 203],[191 206 203],[206 191 203],[191 206 203],[ 91 271  23],[206 191 203],[206  92 203],[191 203 158],[206 191 203],[206 191 203],[206 191 203],[206 191 203],191,True,True,True,True,False,True,False,True,True,True,True,True
36,[173 253 188],[253 199 188],[173 253 188],[199 228 173],[ 90  91 253],[228 253 188],[259 253 188],[228 199 173],[173 253 188],[173 253 188],[173 253 188],[173 253 188],173,True,False,True,True,False,False,False,True,True,True,True,True
37,[ 28  30 271],[199  28 271],[ 30  28 271],[ 28 271 199],[271  91 199],[ 30  28 271],[271  28 154],[199  30 271],[ 30 271  28],[ 28  30 271],[ 28  30 271],[ 28  30 271],271,True,True,True,True,True,True,True,True,True,True,True,True
38,[129 198  84],[208  84 129],[129 198  84],[ 91 129  84],[ 91  92 198],[129 198  84],[198 129  84],[ 84 208 198],[129 198  84],[129 198  84],[129 198  84],[129 198  84],84,True,True,True,True,False,True,True,True,True,True,True,True
39,[222  52  92],[222  52  92],[ 92  52 222],[ 92  52 222],[90 91 92],[ 92  52 222],[222  52  92],[ 92  52 222],[ 92  52 222],[222  52  92],[222  52  92],[222  52  92],52,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[271  91   4],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[260 238 127],[260 127 238],[260 238 127],[150 238  72],[ 89  90 222],[260 127 238],[260 127 238],[260 127 238],[260 238 127],[260 238 127],[260 238 127],[260 238 127],127,True,True,True,False,False,True,True,True,True,True,True,True
1,[52 84 93],[93 52 26],[ 60  10 267],[ 93  68 244],[ 91 271 146],[93 52 26],[93 52 26],[93 52 26],[ 10  93 267],[52 84 93],[52 84 93],[52 84 93],93,True,True,False,True,False,True,True,True,True,True,True,True
2,[101 238 187],[187 238 101],[101 238 187],[101 238 187],[ 91  92 238],[187 238 101],[187 238 101],[187 238 101],[101 238 187],[101 238 187],[101 238 187],[101 238 187],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 20 260  24],[157  24 260],[260  20  24],[ 32  24 157],[ 90 271  20],[157  24 260],[157  24 260],[157  24 260],[260  20  24],[ 20 260  24],[ 20 260  24],[ 20 260  24],260,True,True,True,False,False,True,True,True,True,True,True,True
4,[167 218 105],[105 218 188],[218 167 105],[105 165 167],[ 91 257 271],[105 218 188],[105 218 188],[105 218 188],[218 167 105],[167 218 105],[167 218 105],[167 218 105],221,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 17  46 271],[ 20  17 271],[246 163  96],[271  96 246],[ 91 271 262],[271  22  46],[ 20  17 271],[ 20  17 271],[271  96 163],[ 17  46 271],[ 17  46 271],[ 17  46 271],96,False,False,True,True,False,False,False,False,True,False,False,False
6,[242 205 198],[  4 205 181],[205 181 242],[  4 181  86],[271  91 181],[  4 205 149],[  4 205 181],[  4 205 181],[205 181 242],[242 205 198],[242 205 198],[242 205 198],198,True,False,False,False,False,False,False,False,False,True,True,True
7,[244 187 231],[244 187 231],[231  96 244],[187  96 244],[271  91 231],[ 72 187 231],[244 187 231],[244 187 231],[231  96 244],[244 187 231],[244 187 231],[244 187 231],72,False,False,False,False,False,True,False,False,False,False,False,False
8,[150 267 161],[150 267 161],[267 150 161],[149 150 222],[ 89  90 222],[161 150 149],[150 267 161],[150 267 161],[267 150 161],[150 267 161],[150 267 161],[150 267 161],150,True,True,True,True,False,True,True,True,True,True,True,True
9,[244 267 146],[267 244 146],[244 267 146],[257 244 146],[ 91 257 271],[267 257 146],[267 244 146],[267 244 146],[267 244 146],[244 267 146],[244 267 146],[244 267 146],60,False,False,False,False,False,False,False,False,False,False,False,False
10,[ 98  77 101],[ 98  77 101],[ 98  77 101],[ 98  77 101],[91 92 77],[ 98  77 101],[ 98  77 101],[ 98  77 101],[ 98  77 101],[ 98  77 101],[ 98  77 101],[ 98  77 101],87,False,False,False,False,False,False,False,False,False,False,False,False
11,[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 88  62 222],[91 92 62],[163 222  62],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],[ 62 163 222],163,True,True,True,False,False,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[ 91 257 271],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[118 107 193],[118 268 107],[107 118 193],[107 165 167],[271  90 268],[268 149  95],[118 268 107],[118 268 107],[118 107 193],[118 107 193],[118 107 193],[118 107 193],118,True,True,True,False,False,False,True,True,True,True,True,True
15,[142 105 161],[142  28 188],[142 105 160],[157 244 142],[91 92 28],[160 188  28],[142  75 105],[142  28 188],[257 105 160],[142 105 161],[142 105 161],[142 105 161],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[271  52 167],[120  52 271],[ 56 191 271],[246 167 120],[92 87 25],[271 191 154],[ 25 243  52],[120  52 271],[ 56 191 271],[271  52 167],[271  52 167],[271  52 167],25,False,False,False,False,True,False,True,False,False,False,False,False
17,[265  94  19],[ 94 265  19],[ 94 265  19],[228  94 246],[ 90  91 186],[265 259 140],[265  94  19],[ 94 265  19],[ 94 265  19],[265  94  19],[265  94  19],[265  94  19],19,True,True,True,False,False,False,True,True,True,True,True,True
18,[  1 146  73],[218  73 146],[218 146  73],[146  61   1],[90 91  1],[  1   4 146],[ 73 146 158],[218  73 146],[146 218  73],[  1 146  73],[  1 146  73],[  1 146  73],73,True,True,True,False,False,False,True,True,True,True,True,True
19,[206 203 231],[206 203 231],[206 203 231],[206 203 165],[271  91 165],[259 100  89],[203 231 212],[206 203 231],[206 231 203],[206 203 231],[206 203 231],[206 203 231],212,False,False,False,False,False,False,True,False,False,False,False,False
20,[220  94 161],[ 94 161 220],[ 94 220 161],[178 246  94],[271  91 140],[ 94  77 140],[ 77 161  94],[ 94 161 220],[ 94 220 161],[220  94 161],[220  94 161],[220  94 161],220,True,True,True,False,False,False,False,True,True,True,True,True
21,[229 105  67],[105 244  67],[257 105  67],[105 244  67],[ 91  90 105],[105  67 229],[ 72 105  67],[105 244  67],[ 72 105  67],[229 105  67],[229 105  67],[229 105  67],72,False,False,False,False,False,False,True,False,True,False,False,False
22,[167 107 156],[267 156 107],[156 107 167],[107 165 167],[ 90  91 267],[167 107 149],[165 107 167],[267 156 107],[156 107 167],[167 107 156],[167 107 156],[167 107 156],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[244  28 161],[244 188  28],[244  28 161],[ 28 157 244],[ 90  91 157],[161 188  28],[157 161 244],[244 188  28],[ 28 244 161],[244  28 161],[244  28 161],[244  28 161],161,True,False,True,False,False,True,True,False,True,True,True,True
24,[246 167 271],[246 167 271],[ 60 167 271],[271 167 246],[ 92 167 271],[246 167 271],[246 167 271],[246 167 271],[246 167 271],[246 167 271],[246 167 271],[246 167 271],60,False,False,True,False,False,False,False,False,False,False,False,False
25,[140 259  77],[140 259  77],[140 259  77],[259 140  77],[271  90 259],[ 77 259 140],[140 259  77],[140 259  77],[140 259  77],[140 259  77],[140 259  77],[140 259  77],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[ 91 271 146],[271  89 218],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,False,True,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[ 67 174 193],[146 156  67],[174  67 193],[193 120  67],[ 91 271 193],[193 174  62],[242  67 193],[146 156  67],[174  67 193],[ 67 174 193],[ 67 174 193],[ 67 174 193],97,False,False,False,False,False,False,False,False,False,False,False,False
