,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
0,[269 177 174],[177  45 174],[269 177 174],[177 142 174],[ 91  90 269],[177  45 174],[177  45 174],[177  45 174],[269 177 174],[269 177 174],[269 177 174],[269 177 174],174,True,True,True,True,False,True,True,True,True,True,True,True
1,[ 68 192 269],[ 68 269 192],[ 68 192 269],[203  68 192],[271  91 165],[ 68 269 192],[ 68 269 192],[ 68 269 192],[ 68 192 269],[ 68 192 269],[ 68 192 269],[ 68 192 269],68,True,True,True,True,False,True,True,True,True,True,True,True
2,[191 105   7],[191 105   7],[191 105   7],[ 17 105 167],[ 91 271  57],[191 105   7],[191 105   7],[191 105   7],[191 105   7],[191 105   7],[191 105   7],[191 105   7],17,False,False,False,True,False,False,False,False,False,False,False,False
3,[110 119 220],[110 220 119],[110 119 220],[242 110 119],[ 89  90 220],[110 220 119],[110 220 119],[110 220 119],[110 119 220],[110 119 220],[110 119 220],[110 119 220],110,True,True,True,True,False,True,True,True,True,True,True,True
4,[167  10  20],[ 10 167  20],[167  10  20],[149  20 167],[ 91 206 271],[ 10 167  20],[ 10 167  20],[ 10 167  20],[167  10  20],[167  10  20],[167  10  20],[167  10  20],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 92 188 160],[188 154 160],[ 92 188 160],[ 92 188 160],[ 91 271  10],[ 92 188 160],[188 154 160],[188 154 160],[ 92 188 160],[ 92 188 160],[ 92 188 160],[ 92 188 160],160,True,True,True,True,False,True,True,True,True,True,True,True
6,[248 253  33],[253  33 248],[248 253  33],[253  33  42],[ 90  91 253],[248  33 253],[253  33 248],[253  33 248],[248 253  33],[248 253  33],[248 253  33],[248 253  33],33,True,True,True,True,False,True,True,True,True,True,True,True
7,[205 229 124],[205 229 124],[205 229 124],[124 205 229],[ 90 271  54],[205 229 124],[205 229 124],[205 229 124],[205 229 124],[205 229 124],[205 229 124],[205 229 124],205,True,True,True,True,False,True,True,True,True,True,True,True
8,[129 236 269],[236 129 269],[129 236 269],[ 29 228 129],[ 92  87 161],[129 236 269],[236 129 269],[236 129 269],[129 236 269],[129 236 269],[129 236 269],[129 236 269],29,False,False,False,True,False,False,False,False,False,False,False,False
9,[236 221 202],[202 221 236],[236 221 202],[236 143 202],[ 90  91 202],[236 221 202],[202 221 236],[202 221 236],[236 221 202],[236 221 202],[236 221 202],[236 221 202],202,True,True,True,True,True,True,True,True,True,True,True,True
10,[ 57 129 198],[ 57 129 198],[ 57 129 198],[198 129 199],[271  91 199],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],[ 57 129 198],198,True,True,True,True,False,True,True,True,True,True,True,True
11,[199 164 259],[199 164 259],[199 164 259],[164 199 259],[271  90 259],[199 164 259],[199 164 259],[199 164 259],[199 164 259],[199 164 259],[199 164 259],[199 164 259],199,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[92 91 30],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],[ 93  30 161],161,True,True,True,True,False,True,True,True,True,True,True,True
13,[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],30,True,True,True,True,True,True,True,True,True,True,True,True
14,[80 85 15],[80 15 85],[80 85 15],[ 1 15 80],[90 91  1],[80 85 15],[80 15 85],[80 15 85],[80 85 15],[80 85 15],[80 85 15],[80 85 15],80,True,True,True,True,False,True,True,True,True,True,True,True
15,[269 234  94],[269 234 256],[269 234  94],[ 89 234  94],[ 90  91 256],[269 234  94],[ 89 234 256],[269 234 256],[269 234  94],[269 234  94],[269 234  94],[269 234  94],234,True,True,True,True,False,True,True,True,True,True,True,True
16,[ 97  89 176],[ 97  89 176],[ 97  89 176],[ 42  89 176],[271  90  97],[ 97  89 176],[ 56 176  89],[ 97  89 176],[ 97  89 176],[ 97  89 176],[ 97  89 176],[ 97  89 176],176,True,True,True,True,False,True,True,True,True,True,True,True
17,[187 119  68],[119 154  68],[154 119  68],[157 119  68],[ 89  90 119],[187 119  68],[154 119  68],[119 154  68],[187 119  68],[187 119  68],[187 119  68],[187 119  68],68,True,True,True,True,False,True,True,True,True,True,True,True
18,[168  87  94],[  6 168  94],[168  87  94],[232  87  94],[ 91  92 168],[168  87  94],[168  94  87],[  6 168  94],[168  87  94],[168  87  94],[168  87  94],[168  87  94],94,True,True,True,True,False,True,True,True,True,True,True,True
19,[103  46 224],[103  46 224],[103  46 224],[229 120  46],[90 91 46],[103  46 224],[103  46 224],[103  46 224],[103  46 224],[103  46 224],[103  46 224],[103  46 224],120,False,False,False,True,False,False,False,False,False,False,False,False
20,[236 220 253],[ 52 220 253],[ 52 220 253],[157 253   1],[ 90  91 236],[ 52 253 220],[236 220 253],[ 52 220 253],[ 52 253 220],[236 220 253],[236 220 253],[236 220 253],157,False,False,False,True,False,False,False,False,False,False,False,False
21,[156 253 119],[200 253 119],[156 253 119],[246 253 119],[ 92  87 246],[156 253 119],[156 119 253],[200 253 119],[156 253 119],[156 253 119],[156 253 119],[156 253 119],119,True,True,True,True,False,True,True,True,True,True,True,True
22,[228 262   1],[228 262   1],[228 262   1],[228 262   1],[271  90 208],[228   1 262],[228   1 262],[228 262   1],[228 262   1],[228 262   1],[228 262   1],[228 262   1],228,True,True,True,True,False,True,True,True,True,True,True,True
23,[ 24 253  89],[253  24  89],[ 24 253  89],[ 24 253  89],[ 89 271 122],[ 24 253  89],[ 24 253  89],[253  24  89],[ 24 253  89],[ 24 253  89],[ 24 253  89],[ 24 253  89],222,False,False,False,False,False,False,False,False,False,False,False,False
24,[ 32 236  42],[ 32  42 236],[ 32 236  42],[44 32 42],[ 90  91 236],[ 32 236  42],[ 32 236  42],[ 32  42 236],[ 32 236  42],[ 32 236  42],[ 32 236  42],[ 32 236  42],32,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 84 206 215],[ 84 206 215],[ 84 206 215],[215 206  84],[271  90 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],[ 84 206 215],206,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 259  57],[271  57 259],[271 259  57],[271  57 259],[ 91 271  57],[271 259  57],[271  57 259],[271  57 259],[271  57 259],[271 259  57],[271 259  57],[271 259  57],259,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[170  95   0],[ 95   0 170],[170  95   0],[95 96  0],[271  91 140],[170  95   0],[145  95   0],[ 95   0 170],[170  95   0],[170  95   0],[170  95   0],[170  95   0],96,False,False,False,True,False,False,False,False,False,False,False,False
29,[94 18  0],[94  0 18],[94 18  0],[120  94   0],[271  92  61],[94 18  0],[94 18  0],[94  0 18],[94 18  0],[94 18  0],[94 18  0],[94 18  0],61,False,False,False,False,True,False,False,False,False,False,False,False
30,[105 119  98],[119  98   7],[105 119  98],[167  98 119],[271  91 199],[119 105  98],[119  46  98],[119  46  98],[105 119  98],[105 119  98],[105 119  98],[105 119  98],98,True,True,True,True,False,True,True,True,True,True,True,True
31,[242 221 155],[215 221 155],[242 221 155],[242  62 155],[271  90 155],[242 221 155],[242 221 155],[242 221 155],[242 221 155],[242 221 155],[242 221 155],[242 221 155],155,True,True,True,True,True,True,True,True,True,True,True,True
32,[ 92 248 221],[ 92 248 221],[ 92 248 221],[143 248  92],[271  91 242],[ 92 221 248],[  4 248  92],[ 92 248 221],[ 92 248 221],[ 92 248 221],[ 92 248 221],[ 92 248 221],77,False,False,False,False,False,False,False,False,False,False,False,False
33,[ 10 119  89],[ 10 119  89],[ 10 119  89],[262  89 119],[92 87 25],[ 10 119  89],[ 10 119  89],[ 10 119  89],[ 10 119  89],[ 10 119  89],[ 10 119  89],[ 10 119  89],119,True,True,True,True,False,True,True,True,True,True,True,True
34,[20 22 95],[20 22 95],[20 22 95],[20 22 95],[271  90 215],[20 22 95],[20 22 95],[20 22 95],[20 22 95],[20 22 95],[20 22 95],[20 22 95],244,False,False,False,False,False,False,False,False,False,False,False,False
35,[ 42 221 260],[236 221 260],[ 42 221 260],[199  42 120],[ 90  91 236],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],[ 42 221 260],120,False,False,False,True,False,False,False,False,False,False,False,False
36,[140  95 260],[140  95 260],[140  95 260],[143 140  95],[271  91  95],[140  95 260],[140  95 260],[140  95 260],[140  95 260],[140  95 260],[140  95 260],[140  95 260],143,False,False,False,True,False,False,False,False,False,False,False,False
37,[271  94 232],[271  94 232],[271  94 232],[271  94 232],[ 91 271  94],[271  94 232],[271  94 232],[271  94 232],[271  94 232],[271  94 232],[271  94 232],[271  94 232],94,True,True,True,True,True,True,True,True,True,True,True,True
38,[164 259 119],[164 259 119],[164 259 119],[199 259 119],[271  91 199],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],[164 259 119],119,True,True,True,True,False,True,True,True,True,True,True,True
39,[163  57 215],[ 57 163 215],[163  57 215],[215 163  57],[ 91 271  57],[163  57 215],[ 57 163 215],[ 57 163 215],[163  57 215],[163  57 215],[163  57 215],[163  57 215],57,True,True,True,True,True,True,True,True,True,True,True,True
40,[ 88 215  92],[ 88 215  92],[ 88 215  92],[ 88 215  92],[271  90 215],[ 88 215  92],[ 88 215  92],[ 88 215  92],[ 88 215  92],[ 88 215  92],[ 88 215  92],[ 88 215  92],92,True,True,True,True,False,True,True,True,True,True,True,True
41,[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],161,True,True,True,True,True,True,True,True,True,True,True,True
0,[ 56 145 177],[ 21 145 177],[ 56 145 177],[ 56 145 177],[ 92 271 177],[ 21 145 177],[ 21 145 177],[ 21 145 177],[ 56 145 177],[ 56 145 177],[ 56 145 177],[ 56 145 177],177,True,True,True,True,True,True,True,True,True,True,True,True
1,[209 177  98],[209 211 177],[209 177  98],[ 98 177 209],[ 91  90 105],[209 211 177],[209 211 177],[209 211 177],[209 177  98],[209 177  98],[209 177  98],[209 177  98],177,True,True,True,True,False,True,True,True,True,True,True,True
2,[ 67 241  95],[154  95 241],[ 67 241  95],[167  95 142],[ 92 167 271],[154  95 241],[154  95 241],[154  95 241],[ 67 241  95],[ 67 241  95],[ 67 241  95],[ 67 241  95],241,True,True,True,False,False,True,True,True,True,True,True,True
3,[105  31 118],[ 24  31 118],[105  31 118],[253 120 118],[ 92  31 271],[ 24  31 118],[ 24  31 118],[ 24  31 118],[105  31 118],[105  31 118],[105  31 118],[105  31 118],118,True,True,True,True,False,True,True,True,True,True,True,True
4,[ 92 153 105],[ 72 105 153],[153  92 105],[ 86 110 153],[ 90  91 153],[ 72 105 153],[ 72 105 153],[ 72 105 153],[153  92 105],[ 92 153 105],[ 92 153 105],[ 92 153 105],153,True,True,True,True,True,True,True,True,True,True,True,True
5,[ 16  42 110],[110 195 200],[110  42  16],[ 16  42 110],[ 90 271 149],[195  42 110],[110 195 200],[110 195 200],[110  42  16],[ 16  42 110],[ 16  42 110],[ 16  42 110],110,True,True,True,True,False,True,True,True,True,True,True,True
6,[  4 184  18],[ 6  4 18],[  4 184  18],[222  18 184],[90 91 84],[  4 184  18],[ 6  4 18],[ 6  4 18],[  4 184  18],[  4 184  18],[  4 184  18],[  4 184  18],18,True,True,True,True,False,True,True,True,True,True,True,True
7,[ 16 105 103],[103 105  16],[ 16 105 103],[184 105  16],[90 91 16],[103 105 184],[103 105  16],[103 105  16],[ 16 105 103],[ 16 105 103],[ 16 105 103],[ 16 105 103],103,True,True,True,False,False,True,True,True,True,True,True,True
8,[215 158 262],[215 158 262],[215 158 262],[158 262 246],[ 92  87 246],[215 158 262],[215 158 262],[215 158 262],[215 158 262],[215 158 262],[215 158 262],[215 158 262],158,True,True,True,True,False,True,True,True,True,True,True,True
9,[161 167 105],[161 167 105],[161 167 105],[ 84 105 167],[ 91  90 105],[161 167 105],[161 167 105],[161 167 105],[161 167 105],[161 167 105],[161 167 105],[161 167 105],105,True,True,True,True,True,True,True,True,True,True,True,True
10,[167  72 154],[167  72 154],[167  72 154],[ 72 167 154],[ 92 167 271],[167 154  72],[167  72 154],[167  72 154],[167  72 154],[167  72 154],[167  72 154],[167  72 154],72,True,True,True,True,False,True,True,True,True,True,True,True
11,[199  61 105],[199  61 105],[199  61 105],[199  61 105],[271  92  61],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],[199  61 105],105,True,True,True,True,False,True,True,True,True,True,True,True
12,[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  91  72],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],[271  72 105],72,True,True,True,True,True,True,True,True,True,True,True,True
13,[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],6,True,True,True,True,True,True,True,True,True,True,True,True
14,[204 142  47],[140 227  47],[204 142  47],[227 142  47],[271  91 158],[204 142  47],[140 227  47],[140 227  47],[204 142  47],[204 142  47],[204 142  47],[204 142  47],204,True,False,True,False,False,True,False,False,True,True,True,True
15,[112  94  95],[126  95 256],[112  94  95],[112  95  94],[ 91 271  94],[112  94  95],[112  94  95],[126  95 256],[112  94  95],[112  94  95],[112  94  95],[112  94  95],112,True,False,True,True,False,True,True,False,True,True,True,True
16,[ 65 168  67],[168  66  67],[ 65 168  67],[ 65  67 120],[90 91 67],[168  65  67],[ 65 168  67],[168  66  67],[ 65 168  67],[ 65 168  67],[ 65 168  67],[ 65 168  67],65,True,False,True,True,False,True,True,False,True,True,True,True
17,[ 46 260 220],[ 46 196 260],[ 46 260 220],[151  16  52],[90 91 46],[ 46 260 220],[ 46 260 220],[ 46 196 260],[ 46 260 220],[ 46 260 220],[ 46 260 220],[ 46 260 220],46,True,True,True,False,True,True,True,True,True,True,True,True
18,[105  97  95],[105  97  95],[105  97  95],[105  86  95],[ 89  90 222],[ 97 105  95],[105  97  95],[105  97  95],[105  97  95],[105  97  95],[105  97  95],[105  97  95],151,False,False,False,False,False,False,False,False,False,False,False,False
19,[203 146 170],[221 146 170],[203 146 170],[203  12 146],[ 92 271  60],[203 146 170],[203 146 170],[221 146 170],[203 146 170],[203 146 170],[203 146 170],[203 146 170],146,True,True,True,True,False,True,True,True,True,True,True,True
20,[ 24 188  97],[188  97  24],[ 24 188  97],[ 92 188 182],[271  90  82],[188  24  97],[ 24 188  97],[188  97  24],[ 24 188  97],[ 24 188  97],[ 24 188  97],[ 24 188  97],24,True,True,True,False,False,True,True,True,True,True,True,True
21,[242 103 191],[158 103 191],[242 103 191],[242 103 191],[ 90  91 103],[242 103 191],[242 103 191],[158 103 191],[242 103 191],[242 103 191],[242 103 191],[242 103 191],191,True,True,True,True,False,True,True,True,True,True,True,True
22,[242 142   4],[242 142   4],[242 142   4],[242 142   4],[271  91 242],[242 142   4],[242 142   4],[242 142   4],[242 142   4],[242 142   4],[242 142   4],[242 142   4],4,True,True,True,True,False,True,True,True,True,True,True,True
23,[129  53 184],[184  53 129],[ 53 129 184],[129 184  53],[271  90  53],[129  53 184],[129  53 184],[184  53 129],[ 53 129 184],[129  53 184],[129  53 184],[129  53 184],184,True,True,True,True,False,True,True,True,True,True,True,True
24,[163 243 123],[123 163 243],[163 243 123],[243 123 228],[271  92 163],[163 243 123],[163 243 123],[123 163 243],[163 243 123],[163 243 123],[163 243 123],[163 243 123],123,True,True,True,True,False,True,True,True,True,True,True,True
25,[ 28  16 221],[ 28  16 221],[ 28  16 221],[221  28  16],[91 92 28],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],[ 28  16 221],221,True,True,True,True,False,True,True,True,True,True,True,True
26,[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91  90 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],[ 91 262 105],262,True,True,True,True,False,True,True,True,True,True,True,True
27,[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],91,True,True,True,True,True,True,True,True,True,True,True,True
28,[67 73 79],[67 73 79],[67 73 79],[253  67  79],[ 92  91 173],[67 73 79],[67 73 79],[67 73 79],[67 73 79],[67 73 79],[67 73 79],[67 73 79],79,True,True,True,True,False,True,True,True,True,True,True,True
29,[119 270  80],[ 80 270 153],[119 270  80],[153 119  80],[ 91 270 271],[153 270  80],[270 119  80],[ 80 270 153],[119 270  80],[119 270  80],[119 270  80],[119 270  80],195,False,False,False,False,False,False,False,False,False,False,False,False
30,[270 146  95],[146 270  95],[270 146  95],[157 146  95],[90 91 84],[270 146  95],[270 146  95],[270 146  95],[270 146  95],[270 146  95],[270 146  95],[270 146  95],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[ 89 176  69],[ 89 176  69],[ 89 176  69],[ 89  69 176],[90 91 89],[ 89 176  69],[ 89 176  69],[ 89 176  69],[176  89  69],[ 89 176  69],[ 89 176  69],[ 89 176  69],69,True,True,True,True,False,True,True,True,True,True,True,True
32,[220  67 105],[220  67 105],[220  67 105],[105  67 120],[ 90 271  20],[ 20 105  67],[220  67 105],[ 20 105  67],[220  67 105],[220  67 105],[220  67 105],[220  67 105],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[24 56 87],[ 56 224  24],[24 56 87],[ 56 157  87],[ 89 271 224],[56 24 87],[24 56 87],[56 24 87],[24 56 87],[24 56 87],[24 56 87],[24 56 87],56,True,True,True,True,False,True,True,True,True,True,True,True
34,[ 92 105 107],[ 92 105 167],[ 92 105 107],[105  42 167],[ 90  91 107],[ 42 105 107],[ 92 105  42],[ 42 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],[ 92 105 107],107,True,False,True,False,True,True,False,True,True,True,True,True
35,[ 92  46 203],[191  46 203],[ 92  46 203],[ 46  92 203],[ 91 271  23],[ 92  46 203],[ 92  46 203],[ 92  46 203],[ 92  46 203],[ 92  46 203],[ 92  46 203],[ 92  46 203],191,False,True,False,False,False,False,False,False,False,False,False,False
36,[173 188 253],[173 188 253],[173 188 253],[173 188 253],[271  91 199],[173 188 253],[173 188 253],[173 188 253],[173 188 253],[173 188 253],[173 188 253],[173 188 253],173,True,True,True,True,False,True,True,True,True,True,True,True
37,[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 90  91 271],[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 28 271 154],[ 28 271 154],271,True,True,True,True,True,True,True,True,True,True,True,True
38,[208 198 129],[208 198 129],[208 198 129],[198  84 129],[90 91 84],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],[208 198 129],84,False,False,False,True,True,False,False,False,False,False,False,False
39,[222  52  92],[222  52  92],[222  52  92],[222  52  92],[90 91 92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],[222  52  92],52,True,True,True,True,False,True,True,True,True,True,True,True
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[271  91   4],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,True,True,True,True,True,True,True,True,True
41,[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],187,True,True,True,True,True,True,True,True,True,True,True,True
0,[238 150 127],[150 213 127],[238 150 127],[ 16 150 238],[ 91  86 127],[150 213 127],[150 213 127],[150 213 127],[238 150 127],[238 150 127],[238 150 127],[238 150 127],127,True,True,True,False,True,True,True,True,True,True,True,True
1,[ 68 146  93],[146  93  26],[ 68 146  93],[146  93  68],[91 86 93],[146  93  26],[146  93  26],[146  93  26],[ 68 146  93],[ 68 146  93],[ 68 146  93],[ 68 146  93],93,True,True,True,True,True,True,True,True,True,True,True,True
2,[168  87 238],[ 22 101 238],[168  87 238],[101  87 238],[ 91  92 168],[ 22 101 238],[ 22 101 238],[ 22 101 238],[168  87 238],[168  87 238],[168  87 238],[168  87 238],168,True,False,True,False,True,False,False,False,True,True,True,True
3,[ 20  24 260],[140 260 249],[ 20  24 260],[140  24 157],[ 90  91 157],[140 260 249],[140 260 249],[140 260 249],[ 20  24 260],[ 20  24 260],[ 20  24 260],[ 20  24 260],260,True,True,True,False,False,True,True,True,True,True,True,True
4,[221 188 105],[221 188 105],[221 188 105],[105 167 188],[90 91 17],[221 188 105],[221 188 105],[221 188 105],[221 188 105],[221 188 105],[221 188 105],[221 188 105],221,True,True,True,False,False,True,True,True,True,True,True,True
5,[46 22 96],[46 22 96],[46 22 96],[246  22  96],[271  92 163],[20 22 96],[46 22 96],[46 22 96],[46 22 96],[46 22 96],[46 22 96],[46 22 96],96,True,True,True,True,False,True,True,True,True,True,True,True
6,[242  42   4],[ 86 181   4],[242  42   4],[ 4 86 42],[ 89  90 205],[  4  42 242],[ 86 181   4],[ 86 181   4],[242  42   4],[242  42   4],[242  42   4],[242  42   4],198,False,False,False,False,False,False,False,False,False,False,False,False
7,[ 42  96 231],[187  72  96],[ 42  96 231],[231  96  42],[271  92 163],[ 42 187  96],[187  72  96],[187  72  96],[ 42  96 231],[ 42  96 231],[ 42  96 231],[ 42  96 231],72,False,True,False,False,False,False,True,True,False,False,False,False
8,[267 150 262],[262 222 150],[267 150 262],[262 150 222],[ 90  91 267],[267 150 262],[262 222 150],[262 222 150],[267 150 262],[267 150 262],[267 150 262],[267 150 262],150,True,True,True,True,False,True,True,True,True,True,True,True
9,[267  60 146],[267  60 146],[267  60 146],[244 257 146],[ 91 257 271],[267  60 146],[267  60 146],[267  60 146],[267  60 146],[267  60 146],[267  60 146],[267  60 146],60,True,True,True,False,False,True,True,True,True,True,True,True
10,[ 77 101  87],[ 77  87 101],[ 77 101  87],[ 77 101  87],[91 92 77],[ 77 101  87],[ 77  87 101],[ 77  87 101],[ 77 101  87],[ 77 101  87],[ 77 101  87],[ 77 101  87],87,True,True,True,True,False,True,True,True,True,True,True,True
11,[163  62 222],[163  62 222],[163  62 222],[163  62 222],[91 92 62],[163  62 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],[163  62 222],163,True,True,True,True,False,True,True,True,True,True,True,True
12,[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271  91 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],[271 257 165],257,True,True,True,True,False,True,True,True,True,True,True,True
13,[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],163,True,True,True,True,True,True,True,True,True,True,True,True
14,[193  95 118],[193  95 118],[193  95 118],[193  95 118],[ 89  90 118],[193  95 118],[193  95 118],[193  95 118],[193  95 118],[193  95 118],[193  95 118],[193  95 118],118,True,True,True,True,True,True,True,True,True,True,True,True
15,[105 142 160],[ 48 142 160],[105 142 160],[157 160 142],[ 91  92 160],[105 142 160],[142 160 105],[ 48 142 160],[105 142 160],[105 142 160],[105 142 160],[105 142 160],48,False,True,False,False,False,False,False,True,False,False,False,False
16,[191 154  56],[ 52  56 154],[191 154  56],[ 12 120 167],[92 87 25],[ 52  56 154],[154  52  56],[ 52  56 154],[191 154  56],[191 154  56],[191 154  56],[191 154  56],25,False,False,False,False,True,False,False,False,False,False,False,False
17,[ 94 265  19],[ 94 265  19],[ 94 265  19],[ 19 265  94],[ 91 271 265],[ 94 265  19],[ 94 265  19],[ 94 265  19],[ 94 265  19],[ 94 265  19],[ 94 265  19],[ 94 265  19],19,True,True,True,True,False,True,True,True,True,True,True,True
18,[221  73 146],[221  73 146],[221  73 146],[ 61   1 146],[271  92  61],[221  73 146],[221  73 146],[221  73 146],[221  73 146],[221  73 146],[221  73 146],[221  73 146],73,True,True,True,False,False,True,True,True,True,True,True,True
19,[231 203  89],[231 203  89],[231 203  89],[231 203  89],[ 90  91 203],[231 203  89],[231 203  89],[231 203  89],[231 203  89],[231 203  89],[231 203  89],[231 203  89],212,False,False,False,False,False,False,False,False,False,False,False,False
20,[140 220  94],[220 140  94],[140 220  94],[246 178  94],[ 92  87 161],[140 220  94],[140  94 220],[220 140  94],[140 220  94],[140 220  94],[140 220  94],[140 220  94],220,True,True,True,False,False,True,True,True,True,True,True,True
21,[ 72 105  67],[ 72 105  67],[ 72 105  67],[229 105  67],[271  92 244],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],[ 72 105  67],72,True,True,True,False,False,True,True,True,True,True,True,True
22,[167 107 156],[156 107 167],[167 107 156],[165 107 167],[ 90  91 267],[167 107 156],[167 107 156],[156 107 167],[167 107 156],[167 107 156],[167 107 156],[167 107 156],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[161 188 157],[161 188 157],[161 188 157],[244 188 157],[91 92 28],[161 188 157],[161 188 157],[161 188 157],[161 188 157],[161 188 157],[161 188 157],[161 188 157],161,True,True,True,False,False,True,True,True,True,True,True,True
24,[246 167  60],[271  60 167],[246 167  60],[271 167 246],[ 90  91 271],[246 167  60],[271 167  60],[271  60 167],[246 167  60],[246 167  60],[246 167  60],[246 167  60],60,True,True,True,False,False,True,True,True,True,True,True,True
25,[259  77 140],[ 77 259 140],[259  77 140],[259  77 140],[271  91 140],[259  77 140],[259  77 140],[ 77 259 140],[259  77 140],[259  77 140],[259  77 140],[259  77 140],77,True,True,True,True,False,True,True,True,True,True,True,True
26,[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271  89 218],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],[271 218 146],218,True,True,True,True,True,True,True,True,True,True,True,True
27,[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],[ 91 206 271],206,True,True,True,True,True,True,True,True,True,True,True,True
28,[146 174 193],[146 174 193],[146 174 193],[120 174 193],[ 91 271 193],[146 174 193],[ 67 174 193],[146 174 193],[146 174 193],[146 174 193],[146 174 193],[146 174 193],97,False,False,False,False,False,False,False,False,False,False,False,False
