,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_21_linear_t3_match,hard_agent_21_log10_t3_match,hard_agent_21_ln_t3_match
0,[ 67 174 177],[ 67 177 174],[ 67 174 177],[177 142  67],[ 91  90 269],[ 67 177 174],[ 67 177 174],[ 67 177 174],[ 67 174 177],[ 67 174 177],[ 67 174 177],[ 67 174 177],174,True,True,True,False,False,True,True,True,True,True,True,True
1,[192 269 203],[203 208 269],[143 203 165],[232 192 203],[ 89  90 221],[203 208 269],[203 208 269],[203 208 269],[236 143 165],[192 269 203],[192 269 203],[192 269 203],68,False,False,False,False,False,False,False,False,False,False,False,False
2,[105   7 258],[105 258   7],[198 129 199],[271   2 105],[ 92   2 271],[105 258   7],[105 258   7],[105 258   7],[ 57 129 199],[105   7 258],[105   7 258],[105   7 258],17,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 77 220 119],[ 77 220 119],[ 77 259 119],[ 77 242 119],[271  91 199],[ 77 220 119],[ 77 220 119],[ 77 220 119],[ 77 259 119],[ 77 220 119],[ 77 220 119],[ 77 220 119],110,False,False,False,False,False,False,False,False,False,False,False,False
4,[ 93  94 271],[ 20 206 167],[149 185 259],[ 90 206  20],[ 92  87 161],[ 20 206 167],[ 20 206 167],[ 20 206 167],[149 185 259],[ 93  94 271],[ 93  94 271],[ 93  94 271],29,False,False,False,False,False,False,False,False,False,False,False,False
5,[ 94  77 195],[ 10  77 195],[ 92 188 154],[ 77 160 195],[ 91  92 160],[188 154 195],[ 10  77 195],[ 10  77 195],[ 92 188 154],[ 94  77 195],[ 94  77 195],[ 94  77 195],160,False,False,False,True,True,False,False,False,False,False,False,False
6,[ 92  33 248],[248 208  33],[253 229 244],[244 248  33],[ 91  86 229],[ 93  33 244],[248 208  33],[248 208  33],[253 229 244],[ 92  33 248],[ 92  33 248],[ 92  33 248],33,True,True,False,True,False,True,True,True,False,True,True,True
7,[ 92 271 124],[ 57 124  54],[ 57 229  54],[ 90  91 271],[ 91 271  57],[ 91  54 124],[ 57 124  54],[ 57 124  54],[ 57 229  54],[ 92 271 124],[ 92 271 124],[ 92 271 124],205,False,False,False,False,False,False,False,False,False,False,False,False
8,[ 91  90 269],[ 91 236 269],[236 161 129],[ 90  91 271],[ 91  90 269],[ 90 129 269],[ 91 236 269],[ 91 236 269],[236 161 129],[ 91  90 269],[ 91  90 269],[ 91  90 269],29,False,False,False,False,False,False,False,False,False,False,False,False
9,[ 90  91 271],[236 208 202],[221 236 143],[ 90  91 271],[ 90  91 236],[ 90  91 271],[236 208 202],[236 208 202],[221 236 143],[ 90  91 271],[ 90  91 271],[ 90  91 271],202,False,True,False,False,False,False,True,True,False,False,False,False
10,[271  92 198],[ 90 198  57],[ 57 129 199],[ 90  91 271],[271  91 129],[ 92 271 129],[ 90 198  57],[ 90 198  57],[ 57 129 199],[271  92 198],[271  92 198],[271  92 198],198,True,True,False,False,False,False,True,True,False,True,True,True
11,[ 90  91 271],[ 90  91 271],[164 199 259],[ 90  91 271],[271  91 199],[ 90  91 271],[ 90  91 271],[ 90  91 271],[164 199 259],[ 90  91 271],[ 90  91 271],[ 90  91 271],199,False,False,True,False,True,False,False,False,True,False,False,False
12,[ 91  92 271],[ 90  91 271],[ 91  92 161],[ 90  91 271],[92 91 30],[ 91  92 271],[ 90  91 271],[ 90  91 271],[ 91  92 161],[ 91  92 271],[ 91  92 271],[ 91  92 271],161,False,False,True,False,False,False,False,False,True,False,False,False
13,[ 91  92 271],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[92 91 30],[ 91  92 271],[ 91  92 271],[ 91  92 271],30,False,True,True,True,True,True,True,True,True,False,False,False
14,[ 85  46 195],[195 208  75],[208 188 195],[ 93  75 195],[ 92 271  75],[ 32 195  80],[195 208  75],[195 208  75],[208 188 195],[ 85  46 195],[ 85  46 195],[ 85  46 195],80,False,False,False,False,False,True,False,False,False,False,False,False
15,[269 234  24],[269 256 234],[107  22 122],[195  24  94],[271  91  22],[234  94  24],[195 107 234],[269 256 234],[107  24 122],[269 234  24],[269 234  24],[269 234  24],234,True,True,False,False,False,True,True,True,False,True,True,True
16,[  4 176  97],[  4 176  97],[32 97 44],[271  56 176],[90 91 92],[ 32  97 176],[ 92  44 158],[  4 176  97],[176  44  97],[  4 176  97],[  4 176  97],[  4 176  97],176,True,True,False,True,False,True,False,True,True,True,True,True
17,[ 94  77 119],[206  77 119],[ 84  62 119],[187 119 206],[90 91 84],[ 77 119 154],[ 60  84 187],[206  77 119],[ 77  62 119],[ 94  77 119],[ 94  77 119],[ 94  77 119],68,False,False,False,False,False,False,False,False,False,False,False,False
18,[ 93 232  94],[57 75 94],[ 94 122 259],[206  75  94],[ 91 206 271],[232 122  94],[ 57 259  75],[57 75 94],[ 94 122 259],[ 93 232  94],[ 93 232  94],[ 93 232  94],94,True,True,True,True,False,True,False,True,True,True,True,True
19,[ 46 247 268],[ 46 247 268],[120 247 229],[247 268 103],[ 91  92 247],[120 268 247],[ 46 103   2],[ 46 247 268],[ 46 247 229],[ 46 247 268],[ 46 247 268],[ 46 247 268],120,False,False,True,False,False,True,False,False,False,False,False,False
20,[ 90  91 220],[181  52 220],[253  52 236],[90 91 52],[271  91 181],[ 52 220   1],[236  52 181],[181  52 220],[253  52 236],[ 90  91 220],[ 90  91 220],[ 90  91 220],157,False,False,False,False,False,False,False,False,False,False,False,False
21,[156 119  28],[156 119  28],[119 200 253],[ 77  28 119],[ 89  90 119],[156 119 246],[ 77 200 156],[156 119  28],[119 200 253],[156 119  28],[156 119  28],[156 119  28],119,True,True,True,True,True,True,False,True,True,True,True,True
22,[ 91  92 271],[  1 208  75],[  1 199  75],[ 92 271  75],[ 92 271  75],[91 92  1],[ 92 271  75],[  1 208  75],[  1 199  75],[ 91  92 271],[ 91  92 271],[ 91  92 271],228,False,False,False,False,False,False,False,False,False,False,False,False
23,[91 92 24],[222 253  24],[ 24 253 122],[91 92 24],[ 90  91 253],[ 89 122  24],[ 92 253 122],[222 253  24],[ 24 253 122],[91 92 24],[91 92 24],[91 92 24],222,False,True,False,False,False,False,False,True,False,False,False,False
24,[ 92  93 271],[ 90  91 236],[236  32  44],[ 92  93 271],[ 90  91 236],[92 93 32],[ 98 236  44],[ 90  91 236],[236  32  44],[ 92  93 271],[ 92  93 271],[ 92  93 271],32,False,False,True,False,False,True,False,False,True,False,False,False
25,[ 91  92 271],[ 91 206 271],[ 90 215  84],[ 90  91 206],[90 91 84],[ 91  92 271],[90 91 84],[ 91 206 271],[ 90 215  84],[ 91  92 271],[ 91  92 271],[ 91  92 271],206,False,True,False,True,False,False,False,True,False,False,False,False
26,[ 91  92 271],[ 91 271  57],[271  57 259],[ 90  91 271],[271  90 259],[ 91  92 271],[271  57 259],[ 91 271  57],[271  57 259],[ 91  92 271],[ 91  92 271],[ 91  92 271],259,False,False,True,False,True,False,True,False,True,False,False,False
27,[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],[ 91  92 247],247,True,True,True,True,True,True,True,True,True,True,True,True
28,[170  95   0],[260 212 170],[140 143 145],[ 95 212  96],[271  91  72],[  0 244  96],[181  72 212],[260 212 170],[140 143 145],[170  95   0],[170  95   0],[170  95   0],96,False,False,False,True,False,True,False,False,False,False,False,False
29,[231  18   0],[94  0 18],[154  18 259],[105  94  18],[271  92  61],[ 0 18 94],[231 259  18],[94  0 18],[154 259  18],[231  18   0],[231  18   0],[231  18   0],61,False,False,False,False,True,False,False,False,False,False,False,False
30,[105   7  46],[ 46 119   7],[164 199 259],[103 105 119],[ 90  91 157],[  7 119 167],[164 103 259],[105 103  46],[164 259 199],[105   7  46],[105   7  46],[105   7  46],98,False,False,False,False,False,False,False,False,False,False,False,False
31,[ 92  93 155],[ 57  54 155],[221  62  54],[242 206 155],[ 91 271  57],[ 91 271  54],[163  57 242],[ 54 242 155],[221  62  54],[ 92  93 155],[ 92  93 155],[ 92  93 155],155,True,True,False,True,False,False,False,True,False,True,True,True
32,[ 77 248   4],[244 248   4],[ 92 143 149],[244 242 248],[ 91 271 248],[ 77 244   4],[143  92 242],[248  77   4],[ 92 143 149],[ 77 248   4],[ 77 248   4],[ 77 248   4],77,True,False,False,False,False,True,False,True,False,True,True,True
33,[ 92  93 119],[ 89 206 119],[161 119 259],[ 99 206 119],[92 87 25],[ 91  89 119],[119 259  25],[271  92  89],[161 119 259],[ 92  93 119],[ 92  93 119],[ 92  93 119],119,True,True,True,True,False,True,True,False,True,True,True,True
34,[ 93 107  95],[244 107  95],[244 107 134],[ 20  95 107],[ 91  86 229],[107  95 244],[ 20 107 134],[ 93  95 107],[244 107 134],[ 93 107  95],[ 93 107  95],[ 93 107  95],244,False,True,True,False,False,True,False,False,True,False,False,False
35,[ 89  90 260],[236 120 260],[221 144 260],[ 90  91 271],[ 92  87 144],[ 87 120 260],[ 88 236 144],[ 89  90 260],[221 260 144],[ 89  90 260],[ 89  90 260],[ 89  90 260],120,False,True,False,False,False,True,False,False,False,False,False,False
36,[ 90 260  95],[208  95 260],[260 143 140],[271 244  95],[271  91 140],[260  95 244],[271 143 140],[ 90  95 260],[244 143 140],[ 90 260  95],[ 90 260  95],[ 90 260  95],143,False,False,True,False,False,False,True,False,True,False,False,False
37,[271 232  94],[198  94 271],[271  94 259],[ 90 232  94],[ 91  92 198],[271  94 232],[ 94 271 259],[ 94 271 232],[271 259  94],[271 232  94],[271 232  94],[271 232  94],94,True,True,True,True,False,True,True,True,True,True,True,True
38,[ 89  90 119],[ 89  90 119],[ 90 119 259],[ 89  90 119],[271  90 259],[ 89  90 119],[119 164 259],[ 90  91 271],[199 119 259],[ 89  90 119],[ 89  90 119],[ 89  90 119],119,True,True,True,True,False,True,True,False,True,True,True,True
39,[ 91  92 271],[ 91 271  57],[271 163  57],[ 90  91 271],[271  92 163],[ 91  92 271],[271 163  57],[ 91  92 271],[271 163  57],[ 91  92 271],[ 91  92 271],[ 91  92 271],57,False,True,True,False,False,False,True,False,True,False,False,False
40,[ 90  91 271],[ 90  91 271],[90 91 92],[ 90  91 271],[90 91 92],[ 90  91 271],[90 91 92],[ 90  91 271],[90 91 92],[ 90  91 271],[ 90  91 271],[ 90  91 271],92,False,False,True,False,True,False,True,False,True,False,False,False
41,[ 90  91 271],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 92  87 161],[ 90  91 271],[ 90  91 271],[ 90  91 271],161,False,True,True,True,True,True,True,True,True,False,False,False
0,[271  56 177],[ 56 177  21],[271  56 177],[ 93  56 177],[ 91 271  10],[ 56 177  21],[ 56 177  21],[ 56 177  21],[271  56 177],[271  56 177],[271  56 177],[271  56 177],177,True,True,True,True,False,True,True,True,True,True,True,True
1,[209 203 177],[209 267 177],[ 92  57 161],[105 177 209],[ 90  91 203],[209 267 177],[209 267 177],[209 267 177],[ 92  57 161],[209 203 177],[209 203 177],[209 203 177],177,True,True,False,True,False,True,True,True,False,True,True,True
2,[142  95  67],[142  95  67],[163  16 154],[107  67 142],[271  92 142],[142  95  67],[142  95  67],[142  95  67],[ 16 163 154],[142  95  67],[142  95  67],[142  95  67],241,False,False,False,False,False,False,False,False,False,False,False,False
3,[ 24 118  31],[ 24 118  31],[105 118 149],[105 118  24],[ 89  90 120],[ 24 118  31],[ 24 118  31],[ 24 118  31],[253 118 149],[ 24 118  31],[ 24 118  31],[ 24 118  31],118,True,True,True,True,False,True,True,True,True,True,True,True
4,[ 53 153 195],[195  72 153],[72 57 92],[195 105 153],[90 91 92],[195  72 153],[195  72 153],[195  72 153],[72 57 92],[ 53 153 195],[ 53 153 195],[ 53 153 195],153,True,True,False,True,False,True,True,True,False,True,True,True
5,[ 92  93 195],[110   6 195],[ 16 200 149],[ 92  93 195],[ 90  91 236],[ 92  93 195],[110   6 195],[110   6 195],[ 16 200 149],[ 92  93 195],[ 92  93 195],[ 92  93 195],110,False,True,False,False,False,False,True,True,False,False,False,False
6,[184   4  18],[184  18 208],[184 185  18],[ 90 184  18],[271  92   6],[  4  18 184],[184  18 208],[184  18 208],[184 185  18],[184   4  18],[184   4  18],[184   4  18],18,True,True,True,True,False,True,True,True,True,True,True,True
7,[103 184 105],[103 184 105],[  6  16 184],[206 105 184],[271  90 184],[103 184 105],[103 184 105],[103 184 105],[105 184  16],[103 184 105],[103 184 105],[103 184 105],103,True,True,False,False,False,True,True,True,False,True,True,True
8,[ 92  93 271],[271  91 158],[ 30 158  84],[ 91  92 271],[92 91 30],[ 92  93 271],[271  91 158],[271  91 158],[246  84 158],[ 92  93 271],[ 92  93 271],[ 92  93 271],158,False,True,True,False,False,False,True,True,True,False,False,False
9,[ 93 105 271],[167 105  57],[ 57 167 105],[ 92 105 271],[ 92  87 161],[271 105 167],[167 105  57],[167 105  57],[ 57 167 105],[ 93 105 271],[ 93 105 271],[ 93 105 271],105,True,True,True,True,False,True,True,True,True,True,True,True
10,[ 91  92 271],[ 91 167  72],[ 72 163 154],[271  91  72],[ 92 167 271],[ 91 167  72],[ 91 167  72],[ 91 167  72],[ 72 154 163],[ 91  92 271],[ 91  92 271],[ 91  92 271],72,False,True,True,True,False,True,True,True,True,False,False,False
11,[ 92 105 271],[ 91  90 105],[ 92 105 271],[ 92 105 271],[271  91 199],[ 92 105 271],[ 91  90 105],[ 91  90 105],[ 92 105 271],[ 92 105 271],[ 92 105 271],[ 92 105 271],105,True,True,True,True,False,True,True,True,True,True,True,True
12,[ 92 105 271],[271 105  72],[271  72 105],[271  72 105],[ 91  90 105],[271  72 105],[271 105  72],[271 105  72],[271  72 105],[ 92 105 271],[ 92 105 271],[ 92 105 271],72,False,True,True,True,False,True,True,True,True,False,False,False
13,[ 91  92 271],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[271  92   6],[ 91  92 271],[ 91  92 271],[ 91  92 271],6,False,True,True,True,True,True,True,True,True,False,False,False
14,[  4 142  47],[142  28  47],[140 143 186],[ 28  47 142],[ 92 271 143],[244 142  47],[142  28  47],[142  28  47],[140 143 186],[  4 142  47],[  4 142  47],[  4 142  47],204,False,False,False,False,False,False,False,False,False,False,False,False
15,[256  94  95],[ 95 256 212],[ 94 129 184],[184 212  94],[90 91 17],[184  94 212],[212 184  94],[ 95 256 212],[ 94 129 184],[256  94  95],[256  94  95],[256  94  95],112,False,False,False,False,False,False,False,False,False,False,False,False
16,[65 66 67],[65 66 67],[ 65 129  62],[232  65  67],[90 91 66],[66 65 67],[232  65  67],[65 66 67],[ 65  62 129],[65 66 67],[65 66 67],[65 66 67],65,True,True,True,True,False,True,True,True,True,True,True,True
17,[ 46 220 260],[ 46  28 260],[196 151  16],[94 28 52],[ 90  91 260],[220 260  52],[260 220  52],[ 46  28 260],[151 196  16],[ 46 220 260],[ 46 220 260],[ 46 220 260],46,True,True,False,False,False,False,False,True,False,True,True,True
18,[ 4 97 95],[ 4 97 95],[151  92 129],[ 93 105  95],[271  91 129],[ 97 105  95],[ 97  95 105],[ 4 97 95],[129 105  92],[ 4 97 95],[ 4 97 95],[ 4 97 95],151,False,False,True,False,False,False,False,False,False,False,False,False
19,[170 146 203],[146  28 170],[ 60 107  12],[107 203 146],[ 90 271  91],[203 146 107],[107 203 146],[146  28 170],[221 107  12],[170 146 203],[170 146 203],[170 146 203],146,True,True,False,True,False,True,True,True,False,True,True,True
20,[94 97 24],[82 97 24],[ 92  32 188],[ 93 206  24],[ 90  91 188],[94 97 24],[206  97  24],[82 97 24],[ 92 188  32],[94 97 24],[94 97 24],[94 97 24],24,True,True,False,True,False,True,True,True,False,True,True,True
21,[ 93  94 103],[  2 158 103],[158 103  84],[242   2 103],[ 90 271  91],[ 93 242 103],[ 93 242 103],[  2 158 103],[158 103  84],[ 93  94 103],[ 93  94 103],[ 93  94 103],191,False,False,False,False,False,False,False,False,False,False,False,False
22,[ 28   4 142],[  4 142  28],[142   4 244],[242  28 142],[91 92 28],[  4 142 244],[ 28 198 142],[  4 142  28],[142   4 244],[ 28   4 142],[ 28   4 142],[ 28   4 142],4,True,True,True,False,False,True,False,True,True,True,True,True
23,[ 90  53 184],[ 53 184 212],[ 84 184 129],[271 184 212],[271  91 129],[ 53 184 212],[271 184 212],[ 53 184 212],[ 84 184 129],[ 90  53 184],[ 90  53 184],[ 90  53 184],184,True,True,True,True,False,True,True,True,True,True,True,True
24,[ 90  91 271],[ 91  92 243],[271 228 163],[ 90  91 271],[ 90  91 228],[ 90  91 271],[ 90  91 271],[ 91  92 243],[271 228 163],[ 90  91 271],[ 90  91 271],[ 90  91 271],123,False,False,False,False,False,False,False,False,False,False,False,False
25,[271  93  28],[91 92 28],[ 87 221  16],[271  93  28],[90 91 16],[271  93  28],[271  93  28],[91 92 28],[ 87 221  16],[271  93  28],[271  93  28],[271  93  28],221,False,False,True,False,False,False,False,False,True,False,False,False
26,[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91 271 262],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],[ 91  90 105],262,False,False,False,False,True,False,False,False,False,False,False,False
27,[ 90  92 271],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90 271  91],[ 90  92 271],[ 90  92 271],[ 90  92 271],91,False,True,True,True,True,True,True,True,True,False,False,False
28,[67 73 79],[67 73 79],[165 259 199],[203  79  67],[271  91  79],[73 79 67],[73 67 79],[67 73 79],[165 259 199],[67 73 79],[67 73 79],[67 73 79],79,True,True,False,True,True,True,True,True,False,True,True,True
29,[ 46 153 195],[119  28 153],[107 153 154],[119 153 195],[90 91 80],[195 153 119],[195 119 153],[119  28 153],[153 107 154],[ 46 153 195],[ 46 153 195],[ 46 153 195],195,True,False,False,True,False,True,True,False,False,True,True,True
30,[248  95 146],[146  95 208],[ 84 129 140],[103 248 146],[271  91  95],[103  95 146],[248  95 146],[103  95 146],[ 84 140 129],[248  95 146],[248  95 146],[248  95 146],46,False,False,False,False,False,False,False,False,False,False,False,False
31,[231 203  69],[203 176  69],[165  92 200],[ 52  69 176],[ 90  91 203],[ 52  69 176],[203 176  69],[ 52  69 176],[165  92 200],[231 203  69],[231 203  69],[231 203  69],69,True,True,False,True,False,True,True,True,False,True,True,True
32,[  4  67 220],[75 67 54],[75 67 54],[ 75 105  67],[ 89  90 120],[220 105  67],[220 105  67],[220 105  67],[67 75 54],[  4  67 220],[  4  67 220],[  4  67 220],67,True,True,True,True,False,True,True,True,True,True,True,True
33,[91 56 24],[ 56  24 208],[208 143  24],[187  24  56],[91 92 24],[187  24  56],[208  56  24],[187  24  56],[208 143  24],[91 56 24],[91 56 24],[91 56 24],56,True,True,False,True,False,True,True,True,False,True,True,True
34,[ 77 105 107],[105 107 212],[105  92 107],[107 105 212],[90 91 92],[107 212 105],[107 212 105],[107 212 105],[105  92 107],[ 77 105 107],[ 77 105 107],[ 77 105 107],107,True,True,True,True,False,True,True,True,True,True,True,True
35,[ 88  46 203],[158  46 203],[158 203  92],[ 70 206 203],[ 91 271  23],[ 88  46 203],[ 70 206 203],[ 88  46 203],[ 46 203  92],[ 88  46 203],[ 88  46 203],[ 88  46 203],191,False,False,False,False,False,False,False,False,False,False,False,False
36,[ 90  91 271],[188 173 253],[253 188 259],[ 90  91 271],[ 90  91 253],[ 90  91 271],[ 90  91 271],[ 90  91 271],[253 188 259],[ 90  91 271],[ 90  91 271],[ 90  91 271],173,False,True,False,False,False,False,False,False,False,False,False,False
37,[ 90 271  28],[ 89 271  28],[271 199 154],[91 92 28],[91 92 28],[ 90 271  28],[92 93 28],[ 90 271  28],[271 199 154],[ 90 271  28],[ 90 271  28],[ 90 271  28],271,True,True,True,False,False,True,False,True,True,True,True,True
38,[271  92 198],[271 198 208],[208  84 129],[ 91  92 271],[90 91 84],[271  92 198],[271 208 198],[271  92 198],[208  84 129],[271  92 198],[271  92 198],[271  92 198],84,False,False,True,False,True,False,False,False,True,False,False,False
39,[ 91  93 271],[ 87 222  52],[88 52 92],[90 91 52],[90 91 92],[90 91 52],[90 91 52],[90 91 52],[88 52 92],[ 91  93 271],[ 91  93 271],[ 91  93 271],52,False,True,True,True,False,True,True,True,True,False,False,False
40,[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 92 105 271],[ 91  90 105],[ 90   4 105],[ 92 105 271],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],[ 90   4 105],4,True,True,True,False,False,True,False,True,True,True,True,True
41,[ 90  91 271],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 187],[ 90  91 271],[ 90  91 271],[ 90  91 271],187,False,True,True,True,True,True,True,True,True,False,False,False
0,[238 150 127],[213 238 127],[238 150 127],[195 150 238],[ 91 271 211],[213 238 127],[213 238 127],[213 238 127],[238 150 127],[238 150 127],[238 150 127],[238 150 127],127,True,True,True,False,False,True,True,True,True,True,True,True
1,[ 26 146  93],[267  26  93],[ 84 146  93],[ 52 146  93],[ 92 271  60],[267  26  93],[267  26  93],[267  26  93],[146  84  93],[ 26 146  93],[ 26 146  93],[ 26 146  93],93,True,True,True,True,False,True,True,True,True,True,True,True
2,[ 77 101 238],[ 77 238 101],[101 238 129],[187 101 238],[271  91 129],[ 77 238 101],[ 77 238 101],[ 77 238 101],[101 238 129],[ 77 101 238],[ 77 101 238],[ 77 101 238],168,False,False,False,False,False,False,False,False,False,False,False,False
3,[260 249  24],[ 24 260 249],[260  24 249],[271  20  24],[91 92 62],[ 24 260 249],[ 24 260 249],[ 24 260 249],[249  32  24],[260 249  24],[260 249  24],[260 249  24],260,True,True,True,False,False,True,True,True,False,True,True,True
4,[ 93 105 271],[218 167 105],[105 188  16],[ 93 105 271],[ 91 257 271],[218 167 105],[218 167 105],[218 167 105],[105 188  16],[ 93 105 271],[ 93 105 271],[ 93 105 271],221,False,False,False,False,False,False,False,False,False,False,False,False
5,[271  96  46],[ 46 271  96],[96 20 22],[135  20  96],[ 91 271 262],[46 20 96],[ 46 271  96],[ 46 271  96],[163  20  22],[271  96  46],[271  96  46],[271  96  46],96,True,True,True,True,False,True,True,True,False,True,True,True
6,[271 198   4],[181 198   4],[181  86 149],[ 93  92 242],[ 91  92 198],[198   4 242],[181 198   4],[181 198   4],[181  86 149],[271 198   4],[271 198   4],[271 198   4],198,True,True,False,False,True,True,True,True,False,True,True,True
7,[ 91  96 231],[231  96  72],[ 72  96 231],[ 72  96 231],[92 87 42],[ 72  96 231],[231  96  72],[231  96  72],[ 72  96 231],[ 91  96 231],[ 91  96 231],[ 91  96 231],72,False,True,True,True,False,True,True,True,True,False,False,False
8,[ 90 150 267],[222 150 267],[161 150 149],[271  90 150],[ 89  90 222],[ 90 150 267],[222 150 267],[222 150 267],[267 150 149],[ 90 150 267],[ 90 150 267],[ 90 150 267],150,True,True,True,True,False,True,True,True,True,True,True,True
9,[ 91 267 146],[244 146 267],[146 244  60],[ 91 244 146],[ 90  91 267],[244 267 146],[244 146 267],[244 146 267],[146  60 244],[ 91 267 146],[ 91 267 146],[ 91 267 146],60,False,False,True,False,False,False,False,False,True,False,False,False
10,[ 98  77 101],[ 98  77 101],[91 92 77],[ 98  77 101],[271  90  87],[ 98  77 101],[ 98  77 101],[ 98  77 101],[91 92 77],[ 98  77 101],[ 98  77 101],[ 98  77 101],87,False,False,False,False,True,False,False,False,False,False,False,False
11,[ 91  92 271],[ 89  90 222],[ 88 222  62],[ 91  92 271],[271  92 163],[ 91  92 271],[ 89  90 222],[ 89  90 222],[ 88 222  62],[ 91  92 271],[ 91  92 271],[ 91  92 271],163,False,False,False,False,True,False,False,False,False,False,False,False
12,[ 90  91 271],[271  91 165],[271  91 165],[ 90  91 271],[ 91 257 271],[ 90  91 271],[271  91 165],[271  91 165],[271  91 165],[ 90  91 271],[ 90  91 271],[ 90  91 271],257,False,False,False,False,True,False,False,False,False,False,False,False
13,[ 90  91 271],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[271  92 163],[ 90  91 271],[ 90  91 271],[ 90  91 271],163,False,True,True,True,True,True,True,True,True,False,False,False
14,[193  95 118],[ 95 193 118],[193  65 118],[118 184 193],[ 89  90 118],[184 193 118],[ 95 193 118],[ 95 193 118],[ 65 149 118],[193  95 118],[193  95 118],[193  95 118],118,True,True,True,True,True,True,True,True,True,True,True,True
15,[105  28 142],[142  28  75],[105 142  75],[ 75 105 142],[92 91 64],[ 75 105 142],[198 105 142],[142  28  75],[105 142  75],[105  28 142],[105  28 142],[105  28 142],48,False,False,False,False,False,False,False,False,False,False,False,False
16,[ 92 271  56],[ 56  52 271],[246  52 154],[91 56 52],[ 90  91 191],[ 56 271  52],[167  52 271],[ 56  52 271],[246  52 154],[ 92 271  56],[ 92 271  56],[ 92 271  56],25,False,False,False,False,False,False,False,False,False,False,False,False
17,[265  94  19],[140  94  19],[140 259 186],[265  94  19],[ 90  91 228],[265  94  19],[77 94 19],[140  94  19],[140 186 259],[265  94  19],[265  94  19],[265  94  19],19,True,True,False,True,False,True,True,True,False,True,True,True
18,[  4 146  73],[  4 146  73],[  4  73 146],[ 93  88 146],[91 92 73],[  4 146  73],[  4 146  73],[  4 146  73],[  4  73 146],[  4 146  73],[  4 146  73],[  4 146  73],73,True,True,True,False,True,True,True,True,True,True,True,True
19,[ 91 231 203],[231 203 212],[203 259 100],[206 203 212],[ 91  92 164],[ 91 231 203],[ 91 203 231],[231 203 212],[100 165 259],[ 91 231 203],[ 91 231 203],[ 91 231 203],212,False,True,False,True,False,False,False,True,False,False,False,False
20,[ 77  94 220],[140  94 220],[ 77  94 140],[92 77 94],[ 92  87 178],[140 220  94],[220  94  77],[140  94 220],[ 77  94 140],[ 77  94 220],[ 77  94 220],[ 77  94 220],220,True,True,False,False,False,True,True,True,False,True,True,True
21,[ 92 105  67],[105  72  67],[ 72 229  67],[ 72 105  67],[ 91  86 229],[ 72 105  67],[ 72 105  67],[105  72  67],[229  72  67],[ 92 105  67],[ 92 105  67],[ 92 105  67],72,False,True,True,True,False,True,True,True,True,False,False,False
22,[156 107 267],[156 267 107],[107 165 149],[ 90  91 107],[ 90 271 149],[167 267 107],[167 267 107],[156 267 107],[165 107 149],[156 107 267],[156 107 267],[156 107 267],107,True,True,True,True,False,True,True,True,True,True,True,True
23,[91 92 28],[188 244  28],[244 188 161],[ 92 244  28],[ 90  91 188],[ 92 244  28],[ 92  28 244],[188 244  28],[244 161 188],[91 92 28],[91 92 28],[91 92 28],161,False,False,True,False,False,False,False,False,True,False,False,False
24,[ 91  92 271],[ 92 167 271],[167 271 246],[ 90  91 135],[ 92 167 271],[ 92 167 271],[ 92 167 271],[ 92 167 271],[167  60 246],[ 91  92 271],[ 91  92 271],[ 91  92 271],60,False,False,False,False,False,False,False,False,True,False,False,False
