,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_t3_match,Greedy Agent_turns_greedy_0_t3_match,arch_receiver_agent_t3_match,"med_agent_archs_[0, 1, 2]_t3_match",dummy_agent_random_t3_match,force_k_agent_k_5_t3_match,force_k_agent_k_15_t3_match,force_k_agent_k_30_t3_match,arch_pass_agent_t3_match,hard_agent_8_16_linear_t3_match,hard_agent_8_16_log10_t3_match,hard_agent_8_16_ln_t3_match
19,[228 236 226],[140 226 156],[156 181 226],[271  90 226],[ 91  92 168],[156 181 226],[156 226 236],[140 226 156],[271 181 226],[228 236 226],[228 236 226],[228 236 226],226,True,True,True,True,False,True,True,True,True,True,True,True
20,[ 26  52 149],[218  52  26],[ 88 198  52],[90 91 52],[ 90  91 182],[198  26  52],[ 26  52 149],[218  52  26],[198 182  52],[ 26  52 149],[ 26  52 149],[ 26  52 149],182,False,False,False,False,True,False,False,False,True,False,False,False
21,[142  77 185],[103  77 142],[103 142  77],[ 89 103 142],[91 92 77],[ 77 142 103],[142 185  77],[103  77 142],[142 103  77],[142  77 185],[142  77 185],[142  77 185],142,True,True,True,True,False,True,True,True,True,True,True,True
22,[258  53 185],[187  53 258],[187 258  53],[ 92  93 187],[ 91  90 258],[187 258  53],[187  53 185],[187  53 258],[187 258  53],[258  53 185],[258  53 185],[258  53 185],53,True,True,True,False,False,True,True,True,True,True,True,True
23,[100 165 107],[165 107  97],[ 91  97 107],[271  91 107],[ 90  91 100],[ 91  97 107],[100  97 107],[165 107  97],[ 91  97 107],[100 165 107],[100 165 107],[100 165 107],100,True,False,False,False,True,False,True,False,False,True,True,True
24,[ 86 163 134],[ 91  92 198],[271  92 198],[ 91  92 271],[ 91  92 198],[271  92 198],[198 163 134],[ 91  92 198],[271  92 198],[ 86 163 134],[ 86 163 134],[ 86 163 134],198,False,True,True,False,True,True,True,True,True,False,False,False
25,[ 89 157 134],[ 90  91 271],[ 90  91 271],[ 90  91 271],[ 90  91 157],[ 90  91 271],[ 90  91 134],[ 90  91 271],[ 90  91 271],[ 89 157 134],[ 89 157 134],[ 89 157 134],257,False,False,False,False,False,False,False,False,False,False,False,False
26,[271  91 158],[271 215 158],[271  91 158],[ 90  91 271],[271  91 158],[ 90  91 271],[271  91 158],[271 215 158],[271  91 158],[271  91 158],[271  91 158],[271  91 158],215,False,True,False,False,False,False,False,True,False,False,False,False
27,[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],[ 90 271 156],156,True,True,True,True,True,True,True,True,True,True,True,True
28,[203 194  67],[ 67 101   9],[203  65  67],[203  65  67],[ 91  92 194],[ 65 203  67],[ 65 203  67],[ 67 101   9],[203  65  67],[203 194  67],[203 194  67],[203 194  67],9,False,True,False,False,False,False,False,True,False,False,False,False
29,[231  24  69],[233  97  69],[231  24  69],[231  24  69],[271  90 233],[231  24  69],[ 24 231  69],[233  97  69],[231  24  69],[231  24  69],[231  24  69],[231  24  69],233,False,True,False,False,True,False,False,True,False,False,False,False
30,[ 46 246  77],[233 239  26],[ 77 247  46],[101 247 239],[ 91  92 247],[247  46 239],[247  46  77],[246  46  77],[ 77 247  46],[ 46 246  77],[ 46 246  77],[ 46 246  77],239,False,True,False,True,False,True,False,False,False,False,False,False
31,[ 80 176  24],[ 24 176 235],[105  46  24],[105  24 176],[90 91 46],[ 46  24 176],[271  24  46],[271  46  24],[271  24  46],[ 80 176  24],[ 80 176  24],[ 80 176  24],235,False,True,False,False,False,False,False,False,False,False,False,False
32,[ 33 231  62],[231   7  33],[ 56  33 231],[231  56  33],[ 91  92 164],[ 56  33 231],[164  62 231],[164 231  62],[ 56  33 231],[ 33 231  62],[ 33 231  62],[ 33 231  62],33,True,True,True,True,False,True,False,False,True,True,True,True
