,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
27,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
28,97,174,97,120,174,97,97,174,97,97,97,97,97,True,False,True,False,False,True,True,False,True,True,True,True
29,42,167,42,238,167,42,42,167,42,42,42,42,118,False,False,False,False,False,False,False,False,False,False,False,False
30,269,209,269,209,168,269,269,269,269,269,269,269,269,True,False,True,False,False,True,True,True,True,True,True,True
31,242,203,242,167,195,167,203,242,242,242,242,242,195,False,False,False,False,True,False,False,False,False,False,False,False
32,236,146,236,228,214,236,236,236,236,236,236,236,67,False,False,False,False,False,False,False,False,False,False,False,False
33,56,253,253,244,91,244,56,56,56,56,56,56,144,False,False,False,False,False,False,False,False,False,False,False,False
34,221,146,221,146,143,221,221,221,221,221,221,221,221,True,False,True,False,False,True,True,True,True,True,True,True
35,262,262,262,262,158,262,262,262,262,262,262,262,60,False,False,False,False,False,False,False,False,False,False,False,False
36,156,146,156,146,156,156,156,156,156,156,156,156,156,True,False,True,False,True,True,True,True,True,True,True,True
37,42,167,42,167,42,42,42,42,42,42,42,42,208,False,False,False,False,False,False,False,False,False,False,False,False
38,236,231,236,231,236,236,236,236,236,236,236,236,236,True,False,True,False,True,True,True,True,True,True,True,True
39,91,28,28,91,30,30,91,91,28,91,91,91,30,False,False,False,False,True,True,False,False,False,False,False,False
40,143,143,143,143,143,143,143,143,143,143,143,143,185,False,False,False,False,False,False,False,False,False,False,False,False
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,255,255,255,245,255,255,255,255,255,255,255,255,201,False,False,False,False,False,False,False,False,False,False,False,False
1,42,167,167,167,124,167,167,167,167,42,42,42,173,False,False,False,False,False,False,False,False,False,False,False,False
2,209,209,209,209,86,209,209,209,209,42,209,209,209,True,True,True,True,False,True,True,True,True,False,True,True
3,8,142,8,8,8,142,142,142,8,8,8,8,8,True,False,True,True,True,False,False,False,True,True,True,True
4,262,262,262,1,191,262,262,262,262,262,262,262,12,False,False,False,False,False,False,False,False,False,False,False,False
5,209,209,209,209,62,209,209,209,209,209,209,209,209,True,True,True,True,False,True,True,True,True,True,True,True
6,244,67,244,244,236,244,67,67,244,244,244,244,67,False,True,False,False,False,False,True,True,False,False,False,False
7,165,184,165,165,23,165,184,184,165,165,165,165,103,False,False,False,False,False,False,False,False,False,False,False,False
8,245,245,245,245,247,245,245,245,245,245,245,245,245,True,True,True,True,False,True,True,True,True,True,True,True
9,42,167,42,167,4,42,167,167,42,42,42,42,167,False,True,False,True,False,False,True,True,False,False,False,False
10,42,4,42,42,86,42,4,4,42,42,42,42,86,False,False,False,False,True,False,False,False,False,False,False,False
11,167,167,167,167,167,167,167,167,167,167,167,167,167,True,True,True,True,True,True,True,True,True,True,True,True
12,262,262,262,262,2,262,262,262,262,262,262,262,2,False,False,False,False,True,False,False,False,False,False,False,False
13,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
14,87,0,87,209,72,87,0,0,87,87,87,87,209,False,False,False,True,False,False,False,False,False,False,False,False
15,262,128,262,176,176,262,262,128,262,262,262,262,128,False,True,False,False,False,False,False,True,False,False,False,False
16,98,234,98,120,234,98,98,234,98,98,98,98,12,False,False,False,False,False,False,False,False,False,False,False,False
17,123,254,123,120,271,123,123,254,123,123,123,123,120,False,False,False,True,False,False,False,False,False,False,False,False
18,182,67,182,182,257,182,182,67,182,182,182,182,182,True,False,True,True,False,True,True,False,True,True,True,True
19,120,24,120,120,24,120,120,24,120,120,120,120,53,False,False,False,False,False,False,False,False,False,False,False,False
20,42,262,262,262,35,262,262,262,262,42,42,42,191,False,False,False,False,False,False,False,False,False,False,False,False
21,262,262,262,262,231,262,262,262,262,262,262,262,231,False,False,False,False,True,False,False,False,False,False,False,False
22,87,87,87,87,29,87,87,87,87,87,87,87,222,False,False,False,False,False,False,False,False,False,False,False,False
23,262,262,262,262,4,262,262,262,262,262,262,262,4,False,False,False,False,True,False,False,False,False,False,False,False
24,42,271,42,42,42,42,42,271,42,42,42,42,271,False,True,False,False,False,False,False,True,False,False,False,False
25,271,271,271,271,62,62,181,271,271,271,271,271,271,True,True,True,True,False,False,False,True,True,True,True,True
26,257,257,257,257,185,185,185,257,257,257,257,257,257,True,True,True,True,False,False,False,True,True,True,True,True
