,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
29,6,19,6,80,233,6,6,19,6,6,6,6,19,False,True,False,False,False,False,False,True,False,False,False,False
30,215,215,215,80,148,215,215,215,215,215,215,215,67,False,False,False,False,False,False,False,False,False,False,False,False
31,198,96,198,80,96,198,198,198,198,198,198,198,96,False,True,False,False,True,False,False,False,False,False,False,False
32,6,24,6,119,231,6,6,6,6,6,6,6,132,False,False,False,False,False,False,False,False,False,False,False,False
33,143,146,143,143,161,143,143,23,143,143,143,143,69,False,False,False,False,False,False,False,False,False,False,False,False
34,89,89,89,89,187,89,89,89,89,89,89,89,69,False,False,False,False,False,False,False,False,False,False,False,False
35,92,101,92,244,75,92,92,92,92,92,92,92,4,False,False,False,False,False,False,False,False,False,False,False,False
36,259,247,259,259,224,259,259,247,259,259,259,259,224,False,False,False,False,True,False,False,False,False,False,False,False
37,57,57,57,57,253,57,57,57,57,57,57,57,4,False,False,False,False,False,False,False,False,False,False,False,False
38,215,215,215,215,148,215,215,215,215,215,215,215,181,False,False,False,False,False,False,False,False,False,False,False,False
39,198,198,198,198,91,198,198,198,198,198,198,198,91,False,False,False,False,True,False,False,False,False,False,False,False
40,6,20,6,6,20,6,6,6,6,6,6,6,20,False,True,False,False,True,False,False,False,False,False,False,False
41,247,247,247,247,247,247,247,247,247,247,247,247,247,True,True,True,True,True,True,True,True,True,True,True,True
0,270,89,270,270,194,89,89,89,270,270,270,270,19,False,False,False,False,False,False,False,False,False,False,False,False
1,131,215,131,107,65,215,215,215,131,131,131,131,65,False,False,False,False,True,False,False,False,False,False,False,False
2,220,238,220,238,178,238,238,238,220,220,220,220,263,False,False,False,False,False,False,False,False,False,False,False,False
3,156,142,262,142,200,142,142,142,262,156,156,156,142,False,True,False,True,False,True,True,True,False,False,False,False
4,267,187,267,238,103,187,187,187,267,267,267,267,103,False,False,False,False,True,False,False,False,False,False,False,False
5,89,89,89,119,267,89,89,89,89,89,89,89,244,False,False,False,False,False,False,False,False,False,False,False,False
6,156,123,156,244,164,156,123,123,156,156,156,156,184,False,False,False,False,False,False,False,False,False,False,False,False
7,98,24,98,167,208,98,24,24,98,98,98,98,24,False,True,False,False,False,False,True,True,False,False,False,False
8,23,56,23,163,23,23,56,56,23,23,23,23,205,False,False,False,False,False,False,False,False,False,False,False,False
9,6,107,107,107,77,107,107,107,107,6,6,6,232,False,False,False,False,False,False,False,False,False,False,False,False
10,259,178,259,178,91,259,178,178,259,259,259,259,178,False,True,False,True,False,False,True,True,False,False,False,False
11,156,262,262,262,28,262,262,262,262,156,156,156,262,False,True,True,True,False,True,True,True,True,False,False,False
12,203,187,203,187,187,187,187,187,203,203,203,203,187,False,True,False,True,True,True,True,True,False,False,False,False
13,20,20,20,20,20,20,20,20,20,20,20,20,20,True,True,True,True,True,True,True,True,True,True,True,True
14,269,238,269,238,167,269,238,238,269,269,269,269,111,False,False,False,False,False,False,False,False,False,False,False,False
15,260,238,260,238,49,260,260,238,260,260,260,260,238,False,True,False,True,False,False,False,True,False,False,False,False
16,15,15,15,15,103,15,15,15,15,15,15,15,103,False,False,False,False,True,False,False,False,False,False,False,False
17,260,56,260,119,112,260,260,56,260,260,260,260,226,False,False,False,False,False,False,False,False,False,False,False,False
18,6,187,6,167,77,6,6,187,6,6,6,6,187,False,True,False,False,False,False,False,True,False,False,False,False
19,5,142,5,142,154,5,5,142,5,5,5,5,5,True,False,True,False,False,True,True,False,True,True,True,True
20,30,52,30,42,29,52,30,52,30,30,30,30,52,False,True,False,False,False,True,False,True,False,False,False,False
21,198,146,198,198,228,198,198,146,198,198,198,198,146,False,True,False,False,False,False,False,True,False,False,False,False
22,185,238,185,238,185,185,238,238,185,185,185,185,257,False,False,False,False,False,False,False,False,False,False,False,False
23,42,214,42,42,214,105,42,214,42,42,42,42,105,False,False,False,False,False,True,False,False,False,False,False,False
24,178,178,178,178,110,263,178,178,178,178,178,178,178,True,True,True,True,False,False,True,True,True,True,True,True
25,232,56,232,56,56,232,232,56,232,232,232,232,56,False,True,False,True,True,False,False,True,False,False,False,False
26,268,268,268,167,268,268,167,268,268,268,268,268,167,False,False,False,True,False,False,True,False,False,False,False,False
27,23,23,23,23,23,23,23,23,23,23,23,23,23,True,True,True,True,True,True,True,True,True,True,True,True
28,104,65,104,45,245,104,104,65,104,104,104,104,245,False,False,False,False,True,False,False,False,False,False,False,False
29,240,187,240,240,198,240,240,187,240,240,240,240,181,False,False,False,False,False,False,False,False,False,False,False,False
30,156,24,156,80,208,156,156,156,156,156,156,156,80,False,False,False,True,False,False,False,False,False,False,False,False
31,94,94,94,119,107,107,94,107,94,94,94,94,153,False,False,False,False,False,False,False,False,False,False,False,False
32,175,142,175,175,175,175,175,175,175,175,175,175,110,False,False,False,False,False,False,False,False,False,False,False,False
33,156,107,156,107,107,107,156,107,156,156,156,156,107,False,True,False,True,True,True,False,True,False,False,False,False
34,259,176,259,244,224,259,176,259,259,259,259,259,176,False,True,False,False,False,False,True,False,False,False,False,False
35,57,187,57,164,164,57,57,57,57,57,57,57,67,False,False,False,False,False,False,False,False,False,False,False,False
36,149,65,149,149,65,65,149,65,149,149,149,149,65,False,True,False,False,True,True,False,True,False,False,False,False
37,262,262,262,262,158,262,262,262,262,262,262,262,158,False,False,False,False,True,False,False,False,False,False,False,False
38,156,24,156,156,24,156,156,156,156,156,156,156,24,False,True,False,False,True,False,False,False,False,False,False,False
39,107,107,107,107,107,107,107,107,107,107,107,107,243,False,False,False,False,False,False,False,False,False,False,False,False
40,257,181,181,181,257,181,181,181,181,257,257,257,181,False,True,True,True,False,True,True,True,True,False,False,False
41,232,232,232,232,232,232,232,232,232,232,232,232,232,True,True,True,True,True,True,True,True,True,True,True,True
0,269,34,269,269,17,34,34,34,269,269,269,269,34,False,True,False,False,False,True,True,True,False,False,False,False
1,175,175,175,175,87,175,175,175,175,175,175,175,175,True,True,True,True,False,True,True,True,True,True,True,True
2,129,24,129,28,120,24,24,24,129,129,129,129,160,False,False,False,False,False,False,False,False,False,False,False,False
3,262,262,262,262,56,262,262,262,262,262,262,262,33,False,False,False,False,False,False,False,False,False,False,False,False
4,31,31,31,31,67,31,31,31,31,31,31,31,209,False,False,False,False,False,False,False,False,False,False,False,False
5,198,197,198,198,163,198,197,197,198,198,198,198,224,False,False,False,False,False,False,False,False,False,False,False,False
6,220,84,220,84,204,220,84,84,220,220,220,220,204,False,False,False,False,True,False,False,False,False,False,False,False
7,215,215,215,215,206,215,215,215,215,215,215,215,258,False,False,False,False,False,False,False,False,False,False,False,False
8,57,57,57,57,82,57,57,57,57,57,57,57,17,False,False,False,False,False,False,False,False,False,False,False,False
9,123,123,123,123,123,123,123,123,123,123,123,123,53,False,False,False,False,False,False,False,False,False,False,False,False
10,28,28,28,28,77,28,28,28,28,28,28,28,258,False,False,False,False,False,False,False,False,False,False,False,False
11,30,30,30,30,199,30,30,30,30,30,30,30,236,False,False,False,False,False,False,False,False,False,False,False,False
12,221,231,221,221,231,221,231,231,221,221,221,221,231,False,True,False,False,True,False,True,True,False,False,False,False
13,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
14,73,238,73,238,211,73,238,238,73,73,73,73,238,False,True,False,True,False,False,True,True,False,False,False,False
15,229,187,229,229,161,229,229,187,229,229,229,229,226,False,False,False,False,False,False,False,False,False,False,False,False
16,45,262,45,45,156,45,45,262,45,45,45,45,191,False,False,False,False,False,False,False,False,False,False,False,False
17,151,123,123,123,145,151,151,123,123,151,151,151,182,False,False,False,False,False,False,False,False,False,False,False,False
18,175,175,175,175,206,175,175,175,175,175,175,175,231,False,False,False,False,False,False,False,False,False,False,False,False
19,84,215,84,84,242,84,84,215,84,84,84,84,182,False,False,False,False,False,False,False,False,False,False,False,False
20,215,215,215,215,57,215,215,215,215,215,215,215,222,False,False,False,False,False,False,False,False,False,False,False,False
21,122,247,122,122,149,122,122,247,122,122,122,122,214,False,False,False,False,False,False,False,False,False,False,False,False
22,6,244,6,244,211,6,6,244,6,6,6,6,182,False,False,False,False,False,False,False,False,False,False,False,False
23,229,161,229,229,229,229,229,161,229,229,229,229,4,False,False,False,False,False,False,False,False,False,False,False,False
24,188,188,188,173,173,188,188,188,188,188,188,188,77,False,False,False,False,False,False,False,False,False,False,False,False
25,123,123,123,123,123,123,123,123,123,123,123,123,123,True,True,True,True,True,True,True,True,True,True,True,True
26,208,208,208,164,208,208,208,208,208,208,208,208,164,False,False,False,True,False,False,False,False,False,False,False,False
27,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
28,9,9,9,9,140,9,9,9,9,9,9,9,8,False,False,False,False,False,False,False,False,False,False,False,False
29,269,187,269,269,29,269,269,187,269,269,269,269,112,False,False,False,False,False,False,False,False,False,False,False,False
30,269,73,269,269,236,269,269,269,269,269,269,269,17,False,False,False,False,False,False,False,False,False,False,False,False
31,13,146,13,13,229,13,13,13,13,13,13,13,146,False,True,False,False,False,False,False,False,False,False,False,False
32,220,123,220,220,72,220,220,220,220,220,220,220,4,False,False,False,False,False,False,False,False,False,False,False,False
33,84,262,84,84,262,84,84,84,84,84,84,84,56,False,False,False,False,False,False,False,False,False,False,False,False
34,84,21,84,84,72,84,84,84,84,84,84,84,257,False,False,False,False,False,False,False,False,False,False,False,False
35,73,28,73,73,184,73,73,73,73,73,73,73,56,False,False,False,False,False,False,False,False,False,False,False,False
36,262,262,262,262,16,262,262,262,262,262,262,262,165,False,False,False,False,False,False,False,False,False,False,False,False
37,28,28,28,28,199,28,28,28,28,28,28,28,257,False,False,False,False,False,False,False,False,False,False,False,False
38,269,269,269,269,22,269,269,269,269,269,269,269,269,True,True,True,True,False,True,True,True,True,True,True,True
39,198,198,198,198,122,198,198,198,198,198,198,198,222,False,False,False,False,False,False,False,False,False,False,False,False
40,229,229,229,229,200,229,229,229,229,229,229,229,200,False,False,False,False,True,False,False,False,False,False,False,False
41,84,84,84,84,84,84,84,84,84,84,84,84,84,True,True,True,True,True,True,True,True,True,True,True,True
0,84,31,84,31,224,31,31,31,84,84,84,84,233,False,False,False,False,False,False,False,False,False,False,False,False
1,269,133,269,269,149,133,133,133,269,269,269,269,269,True,False,True,True,False,False,False,False,True,True,True,True
2,127,8,127,248,97,8,8,8,127,127,127,127,127,True,False,True,False,False,False,False,False,True,True,True,True
3,129,142,129,142,61,142,142,142,129,129,129,129,129,True,False,True,False,False,False,False,False,True,True,True,True
4,84,52,84,84,205,52,52,52,84,84,84,84,221,False,False,False,False,False,False,False,False,False,False,False,False
5,260,107,260,107,60,260,107,107,260,260,260,260,260,True,False,True,False,False,True,False,False,True,True,True,True
6,220,146,220,220,97,220,146,146,220,220,220,220,97,False,False,False,False,True,False,False,False,False,False,False,False
7,84,84,84,84,84,84,84,84,84,84,84,84,120,False,False,False,False,False,False,False,False,False,False,False,False
8,84,215,84,84,215,84,215,215,84,84,84,84,215,False,True,False,False,True,False,True,True,False,False,False,False
9,149,178,149,178,2,149,178,178,149,149,149,149,149,True,False,True,False,False,True,False,False,True,True,True,True
10,164,80,164,80,191,164,80,80,164,164,164,164,80,False,True,False,True,False,False,True,True,False,False,False,False
11,203,203,203,167,203,203,203,203,203,203,203,203,167,False,False,False,True,False,False,False,False,False,False,False,False
12,198,1,198,1,198,198,1,1,198,198,198,198,198,True,False,True,False,True,True,False,False,True,True,True,True
13,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
14,175,175,175,175,181,175,175,175,175,175,175,175,175,True,True,True,True,False,True,True,True,True,True,True,True
15,15,142,15,142,6,15,15,142,15,15,15,15,15,True,False,True,False,False,True,True,False,True,True,True,True
16,55,55,55,55,140,55,55,55,55,55,55,55,55,True,True,True,True,False,True,True,True,True,True,True,True
17,0,0,0,0,10,0,0,0,0,0,0,0,0,True,True,True,True,False,True,True,True,True,True,True,True
18,218,53,218,157,259,218,218,53,218,218,218,218,145,False,False,False,False,False,False,False,False,False,False,False,False
19,220,146,220,220,57,220,220,146,220,220,220,220,6,False,False,False,False,False,False,False,False,False,False,False,False
20,84,146,84,84,146,84,84,146,84,84,84,84,146,False,True,False,False,True,False,False,True,False,False,False,False
21,198,123,198,198,123,198,198,123,198,198,198,198,10,False,False,False,False,False,False,False,False,False,False,False,False
22,156,156,156,244,17,156,156,156,156,156,156,156,156,True,True,True,False,False,True,True,True,True,True,True,True
23,6,56,6,6,6,6,6,56,6,6,6,6,6,True,False,True,True,True,True,True,False,True,True,True,True
24,221,221,221,221,163,221,221,221,221,221,221,221,221,True,True,True,True,False,True,True,True,True,True,True,True
25,6,61,6,6,6,6,6,61,6,6,6,6,6,True,False,True,True,True,True,True,False,True,True,True,True
26,208,30,208,208,208,208,208,30,208,208,208,208,30,False,True,False,False,False,False,False,True,False,False,False,False
27,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
28,39,146,39,209,10,39,39,146,39,39,39,39,98,False,False,False,False,False,False,False,False,False,False,False,False
29,0,31,0,31,124,0,0,31,0,0,0,0,0,True,False,True,False,False,True,True,False,True,True,True,True
30,0,270,0,270,24,0,0,0,0,0,0,0,0,True,False,True,False,False,True,True,True,True,True,True,True
31,262,146,262,238,30,262,262,262,262,262,262,262,265,False,False,False,False,False,False,False,False,False,False,False,False
32,220,84,220,84,265,220,220,220,220,220,220,220,189,False,False,False,False,False,False,False,False,False,False,False,False
33,262,262,262,96,234,262,262,262,262,262,262,262,221,False,False,False,False,False,False,False,False,False,False,False,False
34,6,203,6,6,18,6,6,6,6,6,6,6,6,True,False,True,True,False,True,True,True,True,True,True,True
35,220,220,220,220,206,220,220,220,220,220,220,220,155,False,False,False,False,False,False,False,False,False,False,False,False
36,87,146,87,87,87,87,87,87,87,87,87,87,77,False,False,False,False,False,False,False,False,False,False,False,False
37,31,31,31,31,10,31,31,31,31,31,31,31,31,True,True,True,True,False,True,True,True,True,True,True,True
38,221,221,221,221,86,221,221,221,221,221,221,221,221,True,True,True,True,False,True,True,True,True,True,True,True
39,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
40,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
41,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
0,166,0,166,248,205,0,0,0,166,166,166,166,166,True,False,True,False,False,False,False,False,True,True,True,True
1,28,28,196,28,86,28,28,28,196,28,28,28,191,False,False,False,False,False,False,False,False,False,False,False,False
2,260,238,260,238,91,238,238,238,260,260,260,260,46,False,False,False,False,False,False,False,False,False,False,False,False
3,73,73,73,73,178,73,73,73,73,73,73,73,241,False,False,False,False,False,False,False,False,False,False,False,False
4,175,175,175,269,17,175,175,175,175,175,175,175,232,False,False,False,False,False,False,False,False,False,False,False,False
5,97,28,97,97,1,97,28,28,97,97,97,97,271,False,False,False,False,False,False,False,False,False,False,False,False
6,97,97,97,97,206,97,97,97,97,97,97,97,4,False,False,False,False,False,False,False,False,False,False,False,False
7,57,28,57,28,163,57,28,28,57,57,57,57,257,False,False,False,False,False,False,False,False,False,False,False,False
8,97,97,97,97,17,97,97,97,97,97,97,97,205,False,False,False,False,False,False,False,False,False,False,False,False
9,28,28,28,28,42,28,28,28,28,28,28,28,42,False,False,False,False,True,False,False,False,False,False,False,False
10,267,238,267,238,129,267,238,238,267,267,267,267,238,False,True,False,True,False,False,True,True,False,False,False,False
11,163,178,163,178,163,163,178,178,163,163,163,163,178,False,True,False,True,False,False,True,True,False,False,False,False
12,6,120,6,6,6,6,120,120,6,6,6,6,120,False,True,False,False,False,False,True,True,False,False,False,False
13,158,158,158,158,158,158,158,158,158,158,158,158,158,True,True,True,True,True,True,True,True,True,True,True,True
14,84,50,84,84,60,84,50,50,84,84,84,84,50,False,True,False,False,False,False,True,True,False,False,False,False
15,89,89,89,262,233,89,262,89,89,89,89,89,56,False,False,False,False,False,False,False,False,False,False,False,False
16,84,84,84,84,60,84,84,84,84,84,84,84,174,False,False,False,False,False,False,False,False,False,False,False,False
17,161,187,161,178,178,161,177,187,161,161,161,161,177,False,False,False,False,False,False,True,False,False,False,False,False
18,0,0,0,220,0,0,0,0,0,0,0,0,214,False,False,False,False,False,False,False,False,False,False,False,False
19,129,7,129,129,86,129,129,7,129,129,129,129,184,False,False,False,False,False,False,False,False,False,False,False,False
20,156,107,156,244,167,156,107,107,156,156,156,156,107,False,True,False,False,False,False,True,True,False,False,False,False
21,107,107,107,107,181,107,107,107,107,107,107,107,181,False,False,False,False,True,False,False,False,False,False,False,False
22,155,53,155,155,60,155,155,53,155,155,155,155,53,False,True,False,False,False,False,False,True,False,False,False,False
23,262,187,262,262,140,262,262,187,262,262,262,262,257,False,False,False,False,False,False,False,False,False,False,False,False
24,188,150,188,228,150,188,188,150,188,188,188,188,150,False,True,False,False,True,False,False,True,False,False,False,False
25,247,187,247,187,222,247,247,187,247,247,247,247,222,False,False,False,False,True,False,False,False,False,False,False,False
26,253,253,253,253,253,253,253,253,253,253,253,253,253,True,True,True,True,True,True,True,True,True,True,True,True
27,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
28,260,252,260,129,6,260,260,252,260,260,260,260,252,False,True,False,False,False,False,False,True,False,False,False,False
29,45,89,45,45,66,45,45,89,45,45,45,45,146,False,False,False,False,False,False,False,False,False,False,False,False
30,270,187,270,238,87,270,270,270,270,270,270,270,231,False,False,False,False,False,False,False,False,False,False,False,False
31,220,203,220,190,134,220,220,220,220,220,220,220,20,False,False,False,False,False,False,False,False,False,False,False,False
32,269,142,269,269,143,269,269,269,269,269,269,269,103,False,False,False,False,False,False,False,False,False,False,False,False
33,60,65,60,178,144,60,60,60,60,60,60,60,65,False,True,False,False,False,False,False,False,False,False,False,False
34,262,262,262,80,161,262,262,262,262,262,262,262,154,False,False,False,False,False,False,False,False,False,False,False,False
35,262,187,262,262,229,262,262,262,262,262,262,262,271,False,False,False,False,False,False,False,False,False,False,False,False
36,6,30,6,167,6,6,6,6,6,6,6,6,242,False,False,False,False,False,False,False,False,False,False,False,False
37,89,89,89,89,42,89,89,89,89,89,89,89,143,False,False,False,False,False,False,False,False,False,False,False,False
38,28,203,28,238,203,28,28,28,28,28,28,28,203,False,True,False,False,True,False,False,False,False,False,False,False
39,188,188,188,221,158,188,188,188,188,188,188,188,158,False,False,False,False,True,False,False,False,False,False,False,False
40,269,269,269,269,221,269,269,269,269,269,269,269,269,True,True,True,True,False,True,True,True,True,True,True,True
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,126,89,126,126,221,89,89,89,126,126,126,126,126,True,False,True,True,False,False,False,False,True,True,True,True
1,215,215,215,245,1,215,215,215,215,215,215,215,19,False,False,False,False,False,False,False,False,False,False,False,False
2,209,187,209,209,120,187,187,187,209,209,209,209,105,False,False,False,False,False,False,False,False,False,False,False,False
3,220,89,220,220,122,89,89,89,220,220,220,220,65,False,False,False,False,False,False,False,False,False,False,False,False
4,107,238,107,238,72,238,238,238,107,107,107,107,238,False,True,False,True,False,True,True,True,False,False,False,False
5,97,271,97,97,72,97,271,271,97,97,97,97,72,False,False,False,False,True,False,False,False,False,False,False,False
6,185,78,185,163,17,185,78,78,185,185,185,185,246,False,False,False,False,False,False,False,False,False,False,False,False
7,221,221,221,221,246,221,221,221,221,221,221,221,221,True,True,True,True,False,True,True,True,True,True,True,True
8,161,231,161,120,205,161,231,231,161,161,161,161,120,False,False,False,True,False,False,False,False,False,False,False,False
9,259,1,259,1,236,259,1,1,259,259,259,259,1,False,True,False,True,False,False,True,True,False,False,False,False
10,161,161,161,120,2,161,161,161,161,161,161,161,120,False,False,False,True,False,False,False,False,False,False,False,False
11,220,220,220,220,220,220,220,220,220,220,220,220,220,True,True,True,True,True,True,True,True,True,True,True,True
12,123,123,123,123,123,123,123,123,123,123,123,123,157,False,False,False,False,False,False,False,False,False,False,False,False
13,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
14,124,124,124,147,209,124,124,124,124,124,124,124,209,False,False,False,False,True,False,False,False,False,False,False,False
15,94,203,94,94,120,94,94,203,94,94,94,94,94,True,False,True,True,False,True,True,False,True,True,True,True
16,269,238,269,238,245,269,269,238,269,269,269,269,238,False,True,False,True,False,False,False,True,False,False,False,False
17,269,107,269,269,184,269,269,107,269,269,269,269,184,False,False,False,False,True,False,False,False,False,False,False,False
18,262,262,262,262,145,262,262,262,262,262,262,262,221,False,False,False,False,False,False,False,False,False,False,False,False
19,220,7,220,80,151,220,220,7,220,220,220,220,80,False,False,False,True,False,False,False,False,False,False,False,False
20,198,271,198,167,198,198,198,271,198,198,198,198,186,False,False,False,False,False,False,False,False,False,False,False,False
21,107,7,107,107,32,107,107,7,107,107,107,107,107,True,False,True,True,False,True,True,False,True,True,True,True
22,10,132,10,10,229,10,10,132,10,10,10,10,42,False,False,False,False,False,False,False,False,False,False,False,False
23,203,203,203,1,232,1,203,203,203,203,203,203,1,False,False,False,True,False,True,False,False,False,False,False,False
24,97,97,97,97,218,97,97,97,97,97,97,97,110,False,False,False,False,False,False,False,False,False,False,False,False
25,156,156,156,156,208,156,156,156,156,156,156,156,156,True,True,True,True,False,True,True,True,True,True,True,True
26,244,244,244,244,244,244,244,244,244,244,244,244,244,True,True,True,True,True,True,True,True,True,True,True,True
27,199,199,199,199,199,199,199,199,199,199,199,199,199,True,True,True,True,True,True,True,True,True,True,True,True
28,84,47,84,84,103,84,84,47,84,84,84,84,47,False,True,False,False,False,False,False,True,False,False,False,False
29,15,89,15,119,156,15,15,89,15,15,15,15,119,False,False,False,True,False,False,False,False,False,False,False,False
30,0,270,0,270,214,0,0,0,0,0,0,0,20,False,False,False,False,False,False,False,False,False,False,False,False
31,73,262,73,73,103,73,73,73,73,73,73,73,86,False,False,False,False,False,False,False,False,False,False,False,False
32,220,89,220,220,214,220,220,220,220,220,220,220,67,False,False,False,False,False,False,False,False,False,False,False,False
33,121,121,121,121,17,121,121,121,121,121,121,121,263,False,False,False,False,False,False,False,False,False,False,False,False
34,209,238,209,238,238,209,209,209,209,209,209,209,105,False,False,False,False,False,False,False,False,False,False,False,False
35,220,220,220,220,217,220,220,220,220,220,220,220,12,False,False,False,False,False,False,False,False,False,False,False,False
36,97,189,97,97,97,97,97,97,97,97,97,97,86,False,False,False,False,False,False,False,False,False,False,False,False
37,156,156,156,156,214,156,156,156,156,156,156,156,156,True,True,True,True,False,True,True,True,True,True,True,True
38,28,28,28,28,28,28,28,28,28,28,28,28,11,False,False,False,False,False,False,False,False,False,False,False,False
39,28,28,28,28,60,28,28,28,28,28,28,28,103,False,False,False,False,False,False,False,False,False,False,False,False
40,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
41,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
0,259,18,259,244,259,18,18,18,259,259,259,259,59,False,False,False,False,False,False,False,False,False,False,False,False
1,0,0,0,0,151,0,0,0,0,0,0,0,151,False,False,False,False,True,False,False,False,False,False,False,False
2,262,146,262,262,146,146,146,146,262,262,262,262,106,False,False,False,False,False,False,False,False,False,False,False,False
3,10,23,10,61,181,23,23,23,10,10,10,10,221,False,False,False,False,False,False,False,False,False,False,False,False
4,31,31,31,31,257,31,31,31,31,31,31,31,31,True,True,True,True,False,True,True,True,True,True,True,True
5,218,33,209,209,185,209,33,33,209,218,218,218,209,False,False,True,True,False,True,False,False,True,False,False,False
6,262,187,97,262,42,97,187,187,97,262,262,262,97,False,False,True,False,False,True,False,False,True,False,False,False
7,124,124,124,198,242,124,124,124,124,124,124,124,124,True,True,True,False,False,True,True,True,True,True,True,True
8,259,271,259,244,244,30,271,271,259,259,259,259,243,False,False,False,False,False,False,False,False,False,False,False,False
9,97,97,97,97,199,97,97,97,97,97,97,97,48,False,False,False,False,False,False,False,False,False,False,False,False
10,262,262,262,262,1,262,262,262,262,262,262,262,60,False,False,False,False,False,False,False,False,False,False,False,False
11,60,23,60,60,23,60,23,23,60,60,60,60,60,True,False,True,True,False,True,False,False,True,True,True,True
12,247,247,247,206,247,247,247,247,247,247,247,247,247,True,True,True,False,True,True,True,True,True,True,True,True
13,91,91,91,91,91,91,91,91,91,91,91,91,91,True,True,True,True,True,True,True,True,True,True,True,True
14,131,203,135,119,148,135,203,203,135,131,131,131,131,True,False,False,False,False,False,False,False,False,True,True,True
15,95,187,95,34,181,95,95,187,95,95,95,95,87,False,False,False,False,False,False,False,False,False,False,False,False
16,73,65,73,73,72,73,73,65,73,73,73,73,73,True,False,True,True,False,True,True,False,True,True,True,True
17,6,238,6,238,42,6,6,238,6,6,6,6,92,False,False,False,False,False,False,False,False,False,False,False,False
18,84,203,84,84,258,84,84,203,84,84,84,84,236,False,False,False,False,False,False,False,False,False,False,False,False
19,84,262,84,84,84,84,84,262,84,84,84,84,24,False,False,False,False,False,False,False,False,False,False,False,False
20,60,206,60,163,206,60,60,206,60,60,60,60,253,False,False,False,False,False,False,False,False,False,False,False,False
21,57,247,57,164,191,57,57,247,57,57,57,57,140,False,False,False,False,False,False,False,False,False,False,False,False
22,262,262,262,262,148,262,262,262,262,262,262,262,65,False,False,False,False,False,False,False,False,False,False,False,False
23,229,208,229,157,157,229,229,208,229,229,229,229,62,False,False,False,False,False,False,False,False,False,False,False,False
24,149,42,149,42,42,42,42,42,149,149,149,149,149,True,False,True,False,False,False,False,False,True,True,True,True
25,198,198,198,198,198,198,198,198,198,198,198,198,198,True,True,True,True,True,True,True,True,True,True,True,True
26,149,242,149,149,149,149,149,242,149,149,149,149,149,True,False,True,True,True,True,True,False,True,True,True,True
27,259,259,259,259,259,259,259,259,259,259,259,259,259,True,True,True,True,True,True,True,True,True,True,True,True
28,260,7,260,201,60,260,260,7,260,260,260,260,201,False,False,False,True,False,False,False,False,False,False,False,False
29,84,142,84,84,4,84,84,142,84,84,84,84,189,False,False,False,False,False,False,False,False,False,False,False,False
30,127,215,127,127,181,127,127,127,127,127,127,127,127,True,False,True,True,False,True,True,True,True,True,True,True
31,123,146,123,123,19,10,123,10,123,123,123,123,143,False,False,False,False,False,False,False,False,False,False,False,False
32,269,124,269,269,124,269,269,269,269,269,269,269,269,True,False,True,True,False,True,True,True,True,True,True,True
33,269,65,269,269,269,269,269,269,269,269,269,269,269,True,False,True,True,True,True,True,True,True,True,True,True
34,161,203,161,1,206,161,231,1,161,161,161,161,134,False,False,False,False,False,False,False,False,False,False,False,False
35,260,260,260,260,228,260,260,260,260,260,260,260,196,False,False,False,False,False,False,False,False,False,False,False,False
36,60,247,60,60,91,60,60,60,60,60,60,60,60,True,False,True,True,False,True,True,True,True,True,True,True
37,84,84,84,84,149,84,84,84,84,84,84,84,57,False,False,False,False,False,False,False,False,False,False,False,False
38,260,215,260,260,218,260,260,260,260,260,260,260,260,True,False,True,True,False,True,True,True,True,True,True,True
39,123,123,123,123,10,10,123,10,123,123,123,123,10,False,False,False,False,True,True,False,True,False,False,False,False
