,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
8,107,107,107,107,161,205,107,107,107,107,107,107,107,True,True,True,True,False,False,True,True,True,True,True,True
9,203,203,187,203,214,203,203,203,187,203,203,203,203,True,True,False,True,False,True,True,True,False,True,True,True
10,46,167,187,167,167,46,167,167,187,46,46,46,224,False,False,False,False,False,False,False,False,False,False,False,False
11,46,46,246,246,42,46,46,46,246,46,46,46,42,False,False,False,False,True,False,False,False,False,False,False,False
12,1,1,1,1,228,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
13,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
14,264,264,150,264,232,150,264,264,150,264,264,264,264,True,True,False,True,False,False,True,True,False,True,True,True
15,223,223,175,223,30,56,56,223,175,223,223,223,223,True,True,False,True,False,False,False,True,False,True,True,True
16,80,80,80,80,16,265,80,80,265,80,80,80,80,True,True,True,True,False,False,True,True,False,True,True,True
17,46,46,129,178,129,46,178,46,129,46,46,46,111,False,False,False,False,False,False,False,False,False,False,False,False
18,248,248,248,157,246,248,246,248,248,248,248,248,190,False,False,False,False,False,False,False,False,False,False,False,False
19,242,242,242,20,221,271,20,242,242,242,242,242,21,False,False,False,False,False,False,False,False,False,False,False,False
20,255,255,255,157,255,46,157,255,255,255,255,255,255,True,True,True,False,True,False,False,True,True,True,True,True
21,156,205,149,228,257,205,228,205,149,156,156,156,149,False,False,True,False,False,False,False,False,True,False,False,False
22,232,232,232,232,229,232,232,232,229,232,232,232,229,False,False,False,False,True,False,False,False,True,False,False,False
23,89,89,89,89,89,191,89,89,89,89,89,89,89,True,True,True,True,True,False,True,True,True,True,True,True
24,16,16,16,228,57,16,228,16,16,16,16,16,16,True,True,True,False,False,True,False,True,True,True,True,True
25,46,46,46,46,91,46,46,46,46,46,46,46,258,False,False,False,False,False,False,False,False,False,False,False,False
26,188,188,188,188,188,188,188,188,188,188,188,188,185,False,False,False,False,False,False,False,False,False,False,False,False
27,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
28,89,94,89,94,77,77,94,94,89,89,89,89,86,False,False,False,False,False,False,False,False,False,False,False,False
29,89,39,89,178,77,39,178,39,89,89,89,89,89,True,False,True,False,False,False,False,False,True,True,True,True
30,248,248,248,80,248,18,80,18,248,248,248,248,248,True,True,True,False,True,False,False,False,True,True,True,True
31,92,167,92,167,54,231,167,231,92,92,92,92,92,True,False,True,False,False,False,False,False,True,True,True,True
32,150,150,150,238,23,150,238,150,150,150,150,150,111,False,False,False,False,False,False,False,False,False,False,False,False
33,238,238,92,238,119,205,238,205,92,238,238,238,238,True,True,False,True,False,False,True,False,False,True,True,True
34,119,6,6,119,208,56,119,56,6,119,119,119,119,True,False,False,True,False,False,True,False,False,True,True,True
35,238,238,140,238,140,232,238,232,140,238,238,238,238,True,True,False,True,False,False,True,False,False,True,True,True
36,20,20,124,20,109,77,20,77,124,20,20,20,20,True,True,False,True,False,False,True,False,False,True,True,True
37,226,226,178,178,4,226,178,226,178,226,226,226,178,False,False,True,True,False,False,True,False,True,False,False,False
38,203,203,203,203,206,203,203,203,203,203,203,203,203,True,True,True,True,False,True,True,True,True,True,True,True
39,231,231,231,231,243,231,231,231,231,231,231,231,231,True,True,True,True,False,True,True,True,True,True,True,True
40,224,224,224,224,224,224,224,224,224,224,224,224,224,True,True,True,True,True,True,True,True,True,True,True,True
41,110,110,110,110,110,110,110,110,110,110,110,110,110,True,True,True,True,True,True,True,True,True,True,True,True
0,255,226,255,178,13,226,226,226,255,255,255,255,0,False,False,False,False,False,False,False,False,False,False,False,False
1,89,256,67,110,30,256,256,256,67,89,89,89,256,False,True,False,False,False,True,True,True,False,False,False,False
2,140,203,140,228,163,203,203,203,140,140,140,140,87,False,False,False,False,False,False,False,False,False,False,False,False
3,95,95,86,86,187,95,95,95,86,95,95,95,95,True,True,False,False,False,True,True,True,False,True,True,True
4,16,80,16,80,91,80,80,80,16,16,16,16,56,False,False,False,False,False,False,False,False,False,False,False,False
5,89,253,89,68,214,89,253,253,89,89,89,89,89,True,False,True,False,False,True,False,False,True,True,True,True
6,89,142,89,142,77,89,142,142,221,89,89,89,77,False,False,False,False,True,False,False,False,False,False,False,False
7,184,119,119,119,221,119,119,119,119,184,184,184,214,False,False,False,False,False,False,False,False,False,False,False,False
8,255,255,178,178,178,255,255,255,178,255,255,255,255,True,True,False,False,False,True,True,True,False,True,True,True
9,89,89,89,89,30,89,89,89,89,89,89,89,4,False,False,False,False,False,False,False,False,False,False,False,False
10,184,184,184,228,228,184,184,184,184,184,184,184,228,False,False,False,True,True,False,False,False,False,False,False,False
11,196,196,196,196,30,196,196,196,196,196,196,196,196,True,True,True,True,False,True,True,True,True,True,True,True
12,57,57,57,0,57,57,57,57,57,57,57,57,164,False,False,False,False,False,False,False,False,False,False,False,False
13,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
14,150,150,242,209,181,150,150,150,242,150,150,150,74,False,False,False,False,False,False,False,False,False,False,False,False
15,253,253,184,186,214,253,253,253,184,253,253,253,87,False,False,False,False,False,False,False,False,False,False,False,False
16,16,167,16,167,262,16,16,167,16,16,16,16,191,False,False,False,False,False,False,False,False,False,False,False,False
17,67,67,28,178,181,67,67,67,28,67,67,67,204,False,False,False,False,False,False,False,False,False,False,False,False
18,184,33,184,244,198,184,184,33,185,184,184,184,123,False,False,False,False,False,False,False,False,False,False,False,False
19,253,253,253,119,119,253,253,253,253,253,253,253,231,False,False,False,False,False,False,False,False,False,False,False,False
20,6,33,6,167,203,6,203,33,6,6,6,6,203,False,False,False,False,True,False,True,False,False,False,False,False
21,140,140,140,120,149,140,140,140,214,140,140,140,140,True,True,True,False,False,True,True,True,False,True,True,True
22,203,203,203,203,17,203,203,203,203,203,203,203,17,False,False,False,False,True,False,False,False,False,False,False,False
23,16,184,184,184,16,16,16,184,184,16,16,16,28,False,False,False,False,False,False,False,False,False,False,False,False
24,232,222,232,222,198,232,232,222,232,232,232,232,222,False,True,False,True,False,False,False,True,False,False,False,False
25,28,65,65,65,28,28,28,65,65,28,28,28,28,True,False,False,False,True,True,True,False,False,True,True,True
26,228,33,228,228,228,228,228,33,228,228,228,228,33,False,True,False,False,False,False,False,True,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,89,142,89,8,112,89,89,142,89,89,89,89,112,False,False,False,False,True,False,False,False,False,False,False,False
29,130,130,130,8,103,130,130,130,130,130,130,130,130,True,True,True,False,False,True,True,True,True,True,True,True
30,140,80,140,80,242,140,140,140,140,140,140,140,16,False,False,False,False,False,False,False,False,False,False,False,False
31,190,190,190,157,16,190,190,190,190,190,190,190,190,True,True,True,False,False,True,True,True,True,True,True,True
32,241,142,241,142,262,142,241,241,142,241,241,241,143,False,False,False,False,False,False,False,False,False,False,False,False
33,15,47,15,47,215,15,15,15,15,15,15,15,15,True,False,True,False,False,True,True,True,True,True,True,True
34,80,80,80,80,4,80,232,80,232,80,80,80,4,False,False,False,False,True,False,False,False,False,False,False,False
35,6,142,6,142,2,6,6,6,6,6,6,6,222,False,False,False,False,False,False,False,False,False,False,False,False
36,191,191,157,157,23,157,191,191,157,191,191,191,191,True,True,False,False,False,False,True,True,False,True,True,True
37,92,92,92,92,229,92,92,92,92,92,92,92,229,False,False,False,False,True,False,False,False,False,False,False,False
38,140,140,140,165,84,140,140,140,140,140,140,140,140,True,True,True,False,False,True,True,True,True,True,True,True
39,16,16,16,16,143,16,16,16,16,16,16,16,143,False,False,False,False,True,False,False,False,False,False,False,False
40,167,167,167,167,86,167,167,167,167,167,167,167,86,False,False,False,False,True,False,False,False,False,False,False,False
41,149,149,149,149,149,149,149,149,149,149,149,149,149,True,True,True,True,True,True,True,True,True,True,True,True
0,245,245,245,245,167,245,245,245,245,245,245,245,171,False,False,False,False,False,False,False,False,False,False,False,False
1,6,6,52,165,2,6,6,6,52,6,6,6,45,False,False,False,False,False,False,False,False,False,False,False,False
2,255,255,255,255,198,255,255,255,255,255,255,255,255,True,True,True,True,False,True,True,True,True,True,True,True
3,31,222,242,110,105,222,222,222,242,31,31,31,31,True,False,False,False,False,False,False,False,False,True,True,True
4,203,203,203,178,203,203,203,203,203,203,203,203,143,False,False,False,False,False,False,False,False,False,False,False,False
5,20,256,268,268,123,268,256,256,268,20,20,20,20,True,False,False,False,False,False,False,False,False,True,True,True
6,89,89,242,56,123,56,89,89,242,89,89,89,21,False,False,False,False,False,False,False,False,False,False,False,False
7,253,253,253,165,4,4,253,253,253,253,253,253,253,True,True,True,False,False,False,True,True,True,True,True,True
8,232,24,124,232,124,232,24,24,124,232,232,232,42,False,False,False,False,False,False,False,False,False,False,False,False
9,6,6,6,165,228,4,6,6,6,6,6,6,6,True,True,True,False,False,False,True,True,True,True,True,True
10,67,67,67,67,67,143,67,67,67,67,67,67,143,False,False,False,False,False,True,False,False,False,False,False,False
11,242,222,242,222,42,222,222,222,242,242,242,242,42,False,False,False,False,True,False,False,False,False,False,False,False
12,2,2,2,2,2,2,2,2,2,2,2,2,247,False,False,False,False,False,False,False,False,False,False,False,False
13,268,268,268,268,268,268,268,268,268,268,268,268,268,True,True,True,True,True,True,True,True,True,True,True,True
14,0,0,4,233,107,4,0,0,4,0,0,0,15,False,False,False,False,False,False,False,False,False,False,False,False
15,203,101,203,178,156,203,62,101,203,203,203,203,202,False,False,False,False,False,False,False,False,False,False,False,False
16,150,150,80,80,161,150,6,150,150,150,150,150,269,False,False,False,False,False,False,False,False,False,False,False,False
17,203,203,203,182,75,203,203,203,221,203,203,203,263,False,False,False,False,False,False,False,False,False,False,False,False
18,253,253,222,222,253,222,253,253,253,253,253,253,253,True,True,False,False,True,False,True,True,True,True,True,True
19,89,94,89,94,4,4,89,94,89,89,89,89,89,True,False,True,False,False,False,True,False,True,True,True,True
20,95,95,95,157,53,53,95,95,95,95,95,95,95,True,True,True,False,False,False,True,True,True,True,True,True
21,89,89,89,231,231,231,89,89,89,89,89,89,89,True,True,True,False,False,False,True,True,True,True,True,True
22,4,4,182,182,191,4,4,4,182,4,4,4,42,False,False,False,False,False,False,False,False,False,False,False,False
23,156,101,86,86,156,101,101,101,86,156,156,156,60,False,False,False,False,False,False,False,False,False,False,False,False
24,6,6,222,222,2,222,6,6,6,6,6,6,6,True,True,False,False,False,False,True,True,True,True,True,True
25,203,203,203,203,2,203,203,203,203,203,203,203,2,False,False,False,False,True,False,False,False,False,False,False,False
26,222,222,222,222,23,222,222,222,222,222,222,222,23,False,False,False,False,True,False,False,False,False,False,False,False
27,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
28,261,261,22,261,211,204,22,261,22,261,261,261,22,False,False,True,False,False,False,True,False,True,False,False,False
29,255,255,231,80,80,231,255,255,231,255,255,255,151,False,False,False,False,False,False,False,False,False,False,False,False
30,253,253,253,1,112,222,253,253,253,253,253,253,253,True,True,True,False,False,False,True,True,True,True,True,True
31,234,234,92,120,120,234,92,92,92,234,234,234,92,False,False,True,False,False,False,True,True,True,False,False,False
32,97,33,259,86,86,206,259,259,259,97,97,97,97,True,False,False,False,False,False,False,False,False,True,True,True
33,94,94,94,94,4,232,259,259,94,94,94,94,87,False,False,False,False,False,False,False,False,False,False,False,False
34,67,67,62,222,208,232,62,62,62,67,67,67,62,False,False,True,False,False,False,True,True,True,False,False,False
35,231,231,129,86,231,231,129,129,129,231,231,231,129,False,False,True,False,False,False,True,True,True,False,False,False
36,195,52,195,52,123,258,195,195,195,195,195,195,123,False,False,False,False,True,False,False,False,False,False,False,False
37,231,231,28,231,206,231,28,28,28,231,231,231,28,False,False,True,False,False,False,True,True,True,False,False,False
38,222,222,222,222,2,222,2,2,2,222,222,222,42,False,False,False,False,False,False,False,False,False,False,False,False
39,57,206,57,206,57,206,206,206,57,57,57,57,23,False,False,False,False,False,False,False,False,False,False,False,False
40,243,243,243,243,243,243,243,243,243,243,243,243,84,False,False,False,False,False,False,False,False,False,False,False,False
41,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
0,203,203,203,119,241,203,203,203,203,203,203,203,118,False,False,False,False,False,False,False,False,False,False,False,False
1,8,8,107,8,107,8,8,8,107,8,8,8,8,True,True,False,True,False,True,True,True,False,True,True,True
2,94,94,6,94,6,94,94,94,6,94,94,94,105,False,False,False,False,False,False,False,False,False,False,False,False
3,150,150,72,150,156,150,150,150,72,150,150,150,150,True,True,False,True,False,True,True,True,False,True,True,True
4,253,154,253,53,2,154,154,154,253,253,253,253,53,False,False,False,True,False,False,False,False,False,False,False,False
5,229,270,229,182,60,229,270,270,156,229,229,229,270,False,True,False,False,False,False,True,True,False,False,False,False
6,184,184,184,165,173,28,184,184,184,184,184,184,173,False,False,False,False,True,False,False,False,False,False,False,False
7,6,167,10,167,143,6,167,167,10,6,6,6,167,False,True,False,True,False,False,True,True,False,False,False,False
8,203,203,203,203,229,229,203,203,229,203,203,203,42,False,False,False,False,False,False,False,False,False,False,False,False
9,22,22,22,224,23,22,22,22,22,22,22,22,224,False,False,False,True,False,False,False,False,False,False,False,False
10,184,6,184,184,184,6,6,6,184,184,184,184,184,True,False,True,True,True,False,False,False,True,True,True,True
11,28,28,28,28,156,28,28,28,28,28,28,28,198,False,False,False,False,False,False,False,False,False,False,False,False
12,206,206,206,206,84,206,206,206,206,206,206,206,206,True,True,True,True,False,True,True,True,True,True,True,True
13,156,156,156,156,156,156,156,156,156,156,156,156,156,True,True,True,True,True,True,True,True,True,True,True,True
14,80,80,80,80,181,151,80,80,80,80,80,80,127,False,False,False,False,False,False,False,False,False,False,False,False
15,238,238,19,238,184,15,238,238,19,238,238,238,189,False,False,False,False,False,False,False,False,False,False,False,False
16,47,47,47,47,1,253,47,47,47,47,47,47,116,False,False,False,False,False,False,False,False,False,False,False,False
17,15,15,15,1,15,15,1,15,15,15,15,15,215,False,False,False,False,False,False,False,False,False,False,False,False
18,146,146,146,182,198,229,182,146,146,146,146,146,146,True,True,True,False,False,False,False,True,True,True,True,True
19,167,101,229,167,53,229,167,101,4,167,167,167,4,False,False,False,False,False,False,False,False,True,False,False,False
20,107,155,107,155,155,107,224,155,107,107,107,107,107,True,False,True,False,False,True,False,False,True,True,True,True
21,140,256,2,53,2,140,53,256,2,140,140,140,53,False,False,False,True,False,False,True,False,False,False,False,False
22,80,80,224,80,149,149,80,80,224,80,80,80,224,False,False,True,False,False,False,False,False,True,False,False,False
23,92,92,72,72,92,92,271,92,72,92,92,92,77,False,False,False,False,False,False,False,False,False,False,False,False
24,6,6,236,6,6,6,6,6,6,6,6,6,236,False,False,True,False,False,False,False,False,False,False,False,False
25,2,2,2,2,35,2,2,2,2,2,2,2,2,True,True,True,True,False,True,True,True,True,True,True,True
26,198,198,198,0,262,198,198,198,198,198,198,198,198,True,True,True,False,False,True,True,True,True,True,True,True
27,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
28,223,223,96,96,165,223,96,223,96,223,223,223,25,False,False,False,False,False,False,False,False,False,False,False,False
29,130,130,232,142,209,130,209,130,220,130,130,130,232,False,False,True,False,False,False,False,False,False,False,False,False
30,92,24,92,182,191,92,182,92,92,92,92,92,11,False,False,False,False,False,False,False,False,False,False,False,False
31,209,209,16,209,191,16,209,16,16,209,209,209,191,False,False,False,False,True,False,False,False,False,False,False,False
32,89,89,89,89,67,89,224,89,89,89,89,89,67,False,False,False,False,True,False,False,False,False,False,False,False
33,0,0,0,232,82,0,232,0,0,0,0,0,232,False,False,False,True,False,False,True,False,False,False,False,False
34,253,154,253,86,253,253,86,253,253,253,253,253,243,False,False,False,False,False,False,False,False,False,False,False,False
35,89,253,89,56,124,89,56,89,89,89,89,89,56,False,False,False,True,False,False,True,False,False,False,False,False
36,238,238,6,238,187,6,238,6,6,238,238,238,187,False,False,False,False,True,False,False,False,False,False,False,False
37,188,188,188,205,236,188,205,188,188,188,188,188,205,False,False,False,True,False,False,True,False,False,False,False,False
38,222,222,222,222,156,185,222,185,222,222,222,222,222,True,True,True,True,False,False,True,False,True,True,True,True
39,187,187,187,187,187,187,187,187,187,187,187,187,187,True,True,True,True,True,True,True,True,True,True,True,True
40,140,140,140,140,140,140,140,140,140,140,140,140,30,False,False,False,False,False,False,False,False,False,False,False,False
41,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
0,252,252,252,167,31,252,252,252,252,252,252,252,252,True,True,True,False,False,True,True,True,True,True,True,True
1,190,190,187,178,247,190,190,190,187,190,190,190,190,True,True,False,False,False,True,True,True,False,True,True,True
2,190,190,56,142,56,190,190,190,56,190,190,190,190,True,True,False,False,False,True,True,True,False,True,True,True
3,94,94,94,94,92,94,94,94,94,94,94,94,25,False,False,False,False,False,False,False,False,False,False,False,False
4,119,24,24,119,30,24,24,24,24,119,119,119,24,False,True,True,False,False,True,True,True,True,False,False,False
5,167,167,229,167,229,229,167,167,229,167,167,167,42,False,False,False,False,False,False,False,False,False,False,False,False
6,253,142,253,142,77,253,142,142,253,253,253,253,253,True,False,True,False,False,True,False,False,True,True,True,True
7,253,253,253,253,6,195,253,253,253,253,253,253,253,True,True,True,True,False,False,True,True,True,True,True,True
8,231,167,167,167,107,107,167,167,167,231,231,231,107,False,False,False,False,True,True,False,False,False,False,False,False
9,178,178,2,178,178,2,178,178,2,178,178,178,247,False,False,False,False,False,False,False,False,False,False,False,False
10,167,167,167,167,167,182,167,167,167,167,167,167,7,False,False,False,False,False,False,False,False,False,False,False,False
11,167,167,167,167,167,167,167,167,167,167,167,167,164,False,False,False,False,False,False,False,False,False,False,False,False
12,206,206,206,206,30,206,206,206,206,206,206,206,30,False,False,False,False,True,False,False,False,False,False,False,False
13,167,167,167,167,167,167,167,167,167,167,167,167,167,True,True,True,True,True,True,True,True,True,True,True,True
14,209,209,62,209,3,195,209,209,62,209,209,209,20,False,False,False,False,False,False,False,False,False,False,False,False
15,50,50,92,178,178,50,178,50,92,50,50,50,50,True,True,False,False,False,True,False,True,False,True,True,True
16,95,95,107,120,91,107,120,95,107,95,95,95,95,True,True,False,False,False,False,False,True,False,True,True,True
17,248,248,248,1,243,243,1,248,248,248,248,248,248,True,True,True,False,False,False,False,True,True,True,True,True
18,0,177,0,244,242,177,244,177,0,0,0,0,177,False,True,False,False,False,True,False,True,False,False,False,False
19,241,241,129,241,163,241,241,241,241,241,241,241,25,False,False,False,False,False,False,False,False,False,False,False,False
20,253,253,253,244,28,195,244,253,253,253,253,253,253,True,True,True,False,False,False,False,True,True,True,True,True
21,188,6,247,205,188,247,205,6,247,188,188,188,92,False,False,False,False,False,False,False,False,False,False,False,False
22,97,195,195,195,97,195,271,195,195,97,97,97,62,False,False,False,False,False,False,False,False,False,False,False,False
23,103,101,103,101,101,103,101,101,257,103,103,103,103,True,False,True,False,False,True,False,False,False,True,True,True
24,65,200,65,65,200,65,65,200,65,65,65,65,65,True,False,True,True,False,True,True,False,True,True,True,True
25,91,91,243,91,30,243,91,91,243,91,91,91,243,False,False,True,False,False,True,False,False,True,False,False,False
26,242,242,242,242,242,242,242,242,242,242,242,242,23,False,False,False,False,False,False,False,False,False,False,False,False
27,181,181,181,181,181,181,181,181,181,181,181,181,181,True,True,True,True,True,True,True,True,True,True,True,True
28,150,150,92,86,215,2,86,150,92,150,150,150,25,False,False,False,False,False,False,False,False,False,False,False,False
29,55,146,55,246,123,184,246,146,55,55,55,55,55,True,False,True,False,False,False,False,False,True,True,True,True
30,0,94,0,94,170,2,94,94,0,0,0,0,0,True,False,True,False,False,False,False,False,True,True,True,True
31,188,94,188,94,22,195,94,258,188,188,188,188,193,False,False,False,False,False,False,False,False,False,False,False,False
32,56,56,187,244,35,158,244,56,244,56,56,56,187,False,False,True,False,False,False,False,False,False,False,False,False
33,229,167,229,167,269,24,167,231,229,229,229,229,24,False,False,False,False,False,True,False,False,False,False,False,False
34,195,4,143,165,122,195,165,4,143,195,195,195,65,False,False,False,False,False,False,False,False,False,False,False,False
35,232,232,158,246,205,158,246,232,158,232,232,232,98,False,False,False,False,False,False,False,False,False,False,False,False
36,140,203,140,203,134,2,203,203,140,140,140,140,2,False,False,False,False,False,True,False,False,False,False,False,False
37,6,6,82,6,123,82,6,217,82,6,6,6,143,False,False,False,False,False,False,False,False,False,False,False,False
38,246,2,2,246,2,2,246,246,2,246,246,246,247,False,False,False,False,False,False,False,False,False,False,False,False
39,195,195,195,195,195,195,195,258,195,195,195,195,195,True,True,True,True,True,True,True,False,True,True,True,True
40,91,91,244,244,244,244,244,91,244,91,91,91,244,False,False,True,True,True,True,True,False,True,False,False,False
41,0,84,0,84,84,84,84,84,0,0,0,0,84,False,True,False,True,True,True,True,True,False,False,False,False
0,177,177,177,178,253,177,177,177,177,177,177,177,33,False,False,False,False,False,False,False,False,False,False,False,False
1,67,67,67,178,132,67,67,67,67,67,67,67,132,False,False,False,False,True,False,False,False,False,False,False,False
2,203,203,97,246,97,203,203,203,97,203,203,203,17,False,False,False,False,False,False,False,False,False,False,False,False
3,22,22,52,165,129,22,22,22,165,22,22,22,86,False,False,False,False,False,False,False,False,False,False,False,False
4,221,268,62,228,206,268,268,268,247,221,221,221,268,False,True,False,False,False,True,True,True,False,False,False,False
5,142,142,56,142,195,56,142,142,56,142,142,142,142,True,True,False,True,False,False,True,True,False,True,True,True
6,92,92,156,178,92,271,92,92,156,92,92,92,178,False,False,False,True,False,False,False,False,False,False,False,False
7,260,260,143,206,260,206,260,260,143,260,260,260,42,False,False,False,False,False,False,False,False,False,False,False,False
8,253,253,253,184,208,253,253,253,253,253,253,253,187,False,False,False,False,False,False,False,False,False,False,False,False
9,67,67,67,67,199,67,67,67,67,67,67,67,67,True,True,True,True,False,True,True,True,True,True,True,True
10,129,129,181,181,243,129,129,129,181,129,129,129,181,False,False,True,True,False,False,False,False,True,False,False,False
11,229,205,229,205,205,205,205,205,229,229,229,229,134,False,False,False,False,False,False,False,False,False,False,False,False
12,215,215,215,0,215,215,215,215,215,215,215,215,215,True,True,True,False,True,True,True,True,True,True,True,True
13,161,161,161,161,161,161,161,161,161,161,161,161,161,True,True,True,True,True,True,True,True,True,True,True,True
14,96,142,96,96,2,265,142,142,265,96,96,96,265,False,False,False,False,False,True,False,False,True,False,False,False
15,95,95,242,110,110,271,110,95,242,95,95,95,111,False,False,False,False,False,False,False,False,False,False,False,False
16,188,250,250,250,149,17,250,250,188,188,188,188,68,False,False,False,False,False,False,False,False,False,False,False,False
17,209,33,209,209,188,206,209,33,209,209,209,209,33,False,True,False,False,False,False,False,True,False,False,False,False
18,142,142,156,142,74,232,142,142,156,142,142,142,74,False,False,False,False,True,False,False,False,False,False,False,False
19,238,167,271,238,120,271,238,167,271,238,238,238,204,False,False,False,False,False,False,False,False,False,False,False,False
20,22,187,242,182,77,77,182,187,242,22,22,22,77,False,False,False,False,True,True,False,False,False,False,False,False
21,142,142,145,142,145,224,142,142,145,142,142,142,142,True,True,False,True,False,False,True,True,False,True,True,True
22,142,142,142,142,222,222,142,142,142,142,142,142,142,True,True,True,True,False,False,True,True,True,True,True,True
23,157,157,246,157,157,157,157,157,246,157,157,157,246,False,False,True,False,False,False,False,False,True,False,False,False
24,17,17,157,157,157,17,157,17,157,17,17,17,86,False,False,False,False,False,False,False,False,False,False,False,False
25,246,206,246,246,246,206,246,206,236,246,246,246,246,True,False,True,True,True,False,True,False,False,True,True,True
26,156,156,156,0,163,156,156,156,156,156,156,156,156,True,True,True,False,False,True,True,True,True,True,True,True
27,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
28,73,242,28,246,103,224,246,242,28,73,73,73,204,False,False,False,False,False,False,False,False,False,False,False,False
29,0,0,0,80,143,257,80,0,116,0,0,0,80,False,False,False,True,False,False,True,False,False,False,False,False
30,146,256,185,246,246,146,246,185,185,146,146,146,146,True,False,False,False,False,True,False,False,False,True,True,True
31,93,93,62,1,157,53,1,62,62,93,93,93,1,False,False,False,True,False,False,True,False,False,False,False,False
32,226,226,226,226,62,226,226,62,65,226,226,226,226,True,True,True,True,False,True,True,False,False,True,True,True
33,67,67,124,52,91,49,52,67,124,67,67,67,49,False,False,False,False,False,True,False,False,False,False,False,False
34,187,187,191,187,98,191,191,187,191,187,187,187,98,False,False,False,False,True,False,False,False,False,False,False,False
35,69,69,149,69,221,69,69,149,69,69,69,69,4,False,False,False,False,False,False,False,False,False,False,False,False
36,224,224,224,224,220,224,224,259,224,224,224,224,224,True,True,True,True,False,True,True,False,True,True,True,True
37,195,195,143,195,195,143,195,143,143,195,195,195,23,False,False,False,False,False,False,False,False,False,False,False,False
38,224,224,224,246,246,224,246,224,224,224,224,224,246,False,False,False,True,True,False,True,False,False,False,False,False
39,53,53,53,157,54,53,157,53,53,53,53,53,53,True,True,True,False,False,True,False,True,True,True,True,True
40,222,222,62,222,62,222,222,62,62,222,222,222,222,True,True,False,True,False,True,True,False,False,True,True,True
41,221,221,221,221,221,221,221,221,221,221,221,221,221,True,True,True,True,True,True,True,True,True,True,True,True
0,224,26,224,246,247,26,26,26,224,224,224,224,26,False,True,False,False,False,True,True,True,False,False,False,False
1,5,150,103,157,57,150,150,150,103,5,5,5,5,True,False,False,False,False,False,False,False,False,True,True,True
2,131,56,131,178,56,56,56,56,131,131,131,131,196,False,False,False,False,False,False,False,False,False,False,False,False
3,56,56,242,244,98,56,56,56,242,56,56,56,82,False,False,False,False,False,False,False,False,False,False,False,False
4,226,226,209,142,142,226,226,226,209,226,226,226,209,False,False,True,False,False,False,False,False,True,False,False,False
5,175,187,185,110,185,205,187,187,110,175,175,175,175,True,False,False,False,False,False,False,False,False,True,True,True
6,231,231,231,178,75,231,231,231,231,231,231,231,7,False,False,False,False,False,False,False,False,False,False,False,False
7,89,89,89,119,186,46,89,89,89,89,89,89,89,True,True,True,False,False,False,True,True,True,True,True,True
8,242,242,242,246,220,246,242,242,242,242,242,242,220,False,False,False,False,True,False,False,False,False,False,False,False
9,220,220,86,86,57,86,220,220,86,220,220,220,220,True,True,False,False,False,False,True,True,False,True,True,True
10,156,156,156,185,156,156,156,156,156,156,156,156,156,True,True,True,False,True,True,True,True,True,True,True,True
11,244,228,244,244,164,244,228,228,244,244,244,244,164,False,False,False,False,True,False,False,False,False,False,False,False
12,215,215,215,0,236,236,215,215,215,215,215,215,215,True,True,True,False,False,False,True,True,True,True,True,True
13,60,60,60,60,60,60,60,60,60,60,60,60,60,True,True,True,True,True,True,True,True,True,True,True,True
14,22,24,24,201,231,231,24,24,24,22,22,22,189,False,False,False,False,False,False,False,False,False,False,False,False
15,209,33,209,142,33,224,118,33,209,209,209,209,118,False,False,False,False,False,False,True,False,False,False,False,False
16,253,142,67,142,194,203,67,142,67,253,253,253,67,False,False,True,False,False,False,True,False,True,False,False,False
17,188,167,188,167,195,56,242,167,188,188,188,188,188,True,False,True,False,False,False,False,False,True,True,True,True
18,203,33,203,33,33,203,103,33,203,203,203,203,7,False,False,False,False,False,False,False,False,False,False,False,False
