,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_21_linear,hard_agent_21_log10,hard_agent_21_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_21_linear_match,hard_agent_21_log10_match,hard_agent_21_ln_match
13,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
14,175,19,19,244,137,19,19,19,175,175,175,175,175,True,False,False,False,False,False,False,False,True,True,True,True
15,142,142,142,142,56,247,247,142,142,142,142,142,15,False,False,False,False,False,False,False,False,False,False,False,False
16,203,203,65,246,232,65,65,203,65,203,203,203,55,False,False,False,False,False,False,False,False,False,False,False,False
17,0,0,10,61,61,181,181,0,10,0,0,0,0,True,True,False,False,False,False,False,True,False,True,True,True
18,53,53,53,157,206,184,184,53,53,53,53,53,145,False,False,False,False,False,False,False,False,False,False,False,False
19,146,146,146,61,256,220,146,146,146,146,146,146,6,False,False,False,False,False,False,False,False,False,False,False,False
20,146,146,146,165,60,52,52,146,146,146,146,146,146,True,True,True,False,False,False,False,True,True,True,True,True
21,268,268,224,224,10,10,224,268,268,268,268,268,10,False,False,False,False,True,True,False,False,False,False,False,False
22,156,156,244,244,267,244,244,156,17,156,156,156,156,True,True,False,False,False,False,False,True,False,True,True,True
23,56,56,56,110,110,157,157,56,56,56,56,56,6,False,False,False,False,False,False,False,False,False,False,False,False
24,77,221,77,77,140,77,77,221,77,77,77,77,221,False,True,False,False,False,False,False,True,False,False,False,False
25,10,61,10,61,10,10,61,61,10,10,10,10,6,False,False,False,False,False,False,False,False,False,False,False,False
26,208,30,208,0,30,208,208,30,208,208,208,208,30,False,True,False,False,True,False,False,True,False,False,False,False
27,163,163,163,163,163,163,163,163,163,163,163,163,163,True,True,True,True,True,True,True,True,True,True,True,True
28,146,146,146,209,158,20,20,146,146,146,146,146,98,False,False,False,False,False,False,False,False,False,False,False,False
29,107,0,107,8,8,107,107,0,107,107,107,107,0,False,True,False,False,False,False,False,True,False,False,False,False
30,24,0,24,119,163,24,24,24,24,24,24,24,0,False,True,False,False,False,False,False,False,False,False,False,False
31,146,146,146,238,91,72,72,146,146,146,146,146,265,False,False,False,False,False,False,False,False,False,False,False,False
32,53,107,107,80,107,107,107,53,107,53,53,53,189,False,False,False,False,False,False,False,False,False,False,False,False
33,96,96,96,96,262,2,2,96,96,96,96,96,221,False,False,False,False,False,False,False,False,False,False,False,False
34,18,203,18,18,32,18,18,18,18,18,18,18,6,False,False,False,False,False,False,False,False,False,False,False,False
35,220,220,220,182,182,220,220,220,220,220,220,220,155,False,False,False,False,False,False,False,False,False,False,False,False
36,146,146,146,146,87,146,146,146,146,146,146,146,77,False,False,False,False,False,False,False,False,False,False,False,False
37,124,31,31,222,124,124,124,124,31,124,124,124,31,False,True,True,False,False,False,False,False,True,False,False,False
38,91,221,91,86,91,221,91,91,221,91,91,91,221,False,True,False,False,False,True,False,False,True,False,False,False
39,205,30,205,205,30,205,205,205,205,205,205,205,30,False,True,False,False,True,False,False,False,False,False,False,False
40,53,57,53,53,53,53,53,53,53,53,53,53,57,False,True,False,False,False,False,False,False,False,False,False,False
41,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
0,166,0,166,178,97,0,0,0,166,166,166,166,166,True,False,True,False,False,False,False,False,True,True,True,True
1,28,28,217,165,75,28,28,28,217,28,28,28,191,False,False,False,False,False,False,False,False,False,False,False,False
2,238,238,238,238,52,238,238,238,238,238,238,238,46,False,False,False,False,False,False,False,False,False,False,False,False
3,80,73,73,80,236,73,73,73,73,80,80,80,241,False,False,False,False,False,False,False,False,False,False,False,False
4,175,52,193,110,6,52,52,52,193,175,175,175,232,False,False,False,False,False,False,False,False,False,False,False,False
5,232,28,232,1,232,195,28,28,232,232,232,232,271,False,False,False,False,False,False,False,False,False,False,False,False
6,97,97,97,173,163,158,97,97,97,97,97,97,4,False,False,False,False,False,False,False,False,False,False,False,False
7,28,28,28,28,257,57,28,28,28,28,28,28,257,False,False,False,False,True,False,False,False,False,False,False,False
8,97,97,97,246,97,242,97,97,97,97,97,97,205,False,False,False,False,False,False,False,False,False,False,False,False
9,28,28,28,28,75,75,28,28,28,28,28,28,42,False,False,False,False,False,False,False,False,False,False,False,False
10,238,238,238,238,158,158,238,238,238,238,238,238,238,True,True,True,True,False,False,True,True,True,True,True,True
11,178,178,178,178,163,178,178,178,178,178,178,178,178,True,True,True,True,False,True,True,True,True,True,True,True
12,6,120,6,120,120,120,120,120,6,6,6,6,120,False,True,False,True,True,True,True,True,False,False,False,False
13,158,158,158,158,158,158,158,158,158,158,158,158,158,True,True,True,True,True,True,True,True,True,True,True,True
14,50,50,50,209,202,50,50,50,50,50,50,50,50,True,True,True,False,False,True,True,True,True,True,True,True
15,231,187,231,233,187,193,193,187,231,231,231,231,56,False,False,False,False,False,False,False,False,False,False,False,False
16,174,93,174,228,188,93,93,93,174,174,174,174,174,True,False,True,False,False,False,False,False,True,True,True,True
17,177,187,177,178,177,177,177,187,177,177,177,177,177,True,False,True,False,True,True,True,False,True,True,True,True
18,220,0,220,53,53,243,243,0,220,220,220,220,214,False,False,False,False,False,False,False,False,False,False,False,False
19,184,7,257,1,30,184,184,7,257,184,184,184,184,True,False,False,False,False,True,True,False,False,True,True,True
20,231,107,107,244,23,107,107,107,107,231,231,231,107,False,True,True,False,False,True,True,True,True,False,False,False
21,107,107,107,110,62,107,107,107,107,107,107,107,181,False,False,False,False,False,False,False,False,False,False,False,False
22,53,53,53,1,1,243,243,53,53,53,53,53,53,True,True,True,False,False,False,False,True,True,True,True,True
23,187,187,187,187,257,187,187,187,187,187,187,187,257,False,False,False,False,True,False,False,False,False,False,False,False
24,150,150,150,228,228,150,150,150,150,150,150,150,150,True,True,True,False,False,True,True,True,True,True,True,True
25,247,187,247,187,222,247,247,187,247,247,247,247,222,False,False,False,False,True,False,False,False,False,False,False,False
26,253,253,253,253,253,253,253,253,253,253,253,253,253,True,True,True,True,True,True,True,True,True,True,True,True
27,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
28,252,252,252,167,165,252,252,252,252,252,252,252,252,True,True,True,False,False,True,True,True,True,True,True,True
29,146,146,146,246,215,24,24,146,24,146,146,146,146,True,True,True,False,False,False,False,True,False,True,True,True
30,238,187,231,238,212,187,187,231,238,238,238,238,231,False,False,True,False,False,False,False,True,False,False,False,False
31,220,203,190,203,221,20,20,203,190,220,220,220,20,False,False,False,False,False,True,True,False,False,False,False,False
32,142,142,142,142,145,52,52,205,142,142,142,142,103,False,False,False,False,False,False,False,False,False,False,False,False
33,65,65,65,178,30,65,65,257,65,65,65,65,65,True,True,True,False,False,True,True,False,True,True,True,True
34,80,188,80,80,188,2,2,80,80,80,80,80,154,False,False,False,False,False,False,False,False,False,False,False,False
35,53,187,53,187,247,247,247,53,53,53,53,53,271,False,False,False,False,False,False,False,False,False,False,False,False
36,6,30,167,167,242,242,242,6,242,6,6,6,242,False,False,False,False,True,True,True,False,True,False,False,False
37,215,215,215,22,22,215,215,89,215,215,215,215,143,False,False,False,False,False,False,False,False,False,False,False,False
38,238,203,203,238,238,238,238,203,203,238,238,238,203,False,True,True,False,False,False,False,True,True,False,False,False
39,188,188,188,158,221,158,158,188,188,188,188,188,158,False,False,False,True,False,True,True,False,False,False,False,False
40,269,269,269,0,221,269,269,269,269,269,269,269,269,True,True,True,False,False,True,True,True,True,True,True,True
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,231,126,231,80,22,126,126,126,231,231,231,231,126,False,True,False,False,False,True,True,True,False,False,False,False
1,19,215,19,245,160,215,215,215,19,19,19,19,19,True,False,True,False,False,False,False,False,True,True,True,True
2,265,187,265,209,253,187,187,187,265,265,265,265,105,False,False,False,False,False,False,False,False,False,False,False,False
3,220,56,232,1,220,56,56,56,232,220,220,220,65,False,False,False,False,False,False,False,False,False,False,False,False
4,238,238,238,238,238,238,238,238,238,238,238,238,238,True,True,True,True,True,True,True,True,True,True,True,True
5,271,271,271,86,72,86,271,271,271,271,271,271,72,False,False,False,False,True,False,False,False,False,False,False,False
6,232,78,232,246,86,246,78,78,232,232,232,232,246,False,False,False,True,False,True,False,False,False,False,False,False
7,103,221,103,246,221,246,221,221,103,103,103,103,221,False,True,False,False,True,False,True,True,False,False,False,False
8,231,231,231,120,140,120,231,231,231,231,231,231,120,False,False,False,True,False,True,False,False,False,False,False,False
9,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
10,161,161,2,120,2,120,161,161,2,161,161,161,120,False,False,False,True,False,True,False,False,False,False,False,False
11,220,220,220,122,30,220,220,220,220,220,220,220,220,True,True,True,False,False,True,True,True,True,True,True,True
12,157,157,157,157,157,157,157,157,157,157,157,157,157,True,True,True,True,True,True,True,True,True,True,True,True
13,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
14,132,124,132,209,103,209,124,124,132,132,132,132,209,False,False,False,True,False,True,False,False,False,False,False,False
15,203,203,156,94,257,94,156,203,156,203,203,203,94,False,False,False,True,False,True,False,False,False,False,False,False
16,238,238,238,238,10,238,260,238,238,238,238,238,238,True,True,True,True,False,True,False,True,True,True,True,True
17,107,107,107,107,156,107,156,107,107,107,107,107,184,False,False,False,False,False,False,False,False,False,False,False,False
18,226,226,226,244,91,167,221,226,226,226,226,226,221,False,False,False,False,False,False,True,False,False,False,False,False
19,220,7,220,80,220,80,220,7,220,220,220,220,80,False,False,False,True,False,True,False,False,False,False,False,False
20,271,271,271,167,206,167,218,271,271,271,271,271,186,False,False,False,False,False,False,False,False,False,False,False,False
21,107,7,107,1,23,1,107,7,107,107,107,107,107,True,False,True,False,False,False,True,False,True,True,True,True
22,132,132,132,32,132,132,10,132,132,132,132,132,42,False,False,False,False,False,False,False,False,False,False,False,False
23,203,203,232,1,217,1,203,203,232,203,203,203,1,False,False,False,True,False,True,False,False,False,False,False,False
24,218,97,218,110,110,110,218,97,218,218,218,218,110,False,False,False,True,True,True,False,False,False,False,False,False
25,156,156,156,199,156,156,156,156,156,156,156,156,156,True,True,True,False,True,True,True,True,True,True,True,True
26,244,244,244,244,244,244,244,244,244,244,244,244,244,True,True,True,True,True,True,True,True,True,True,True,True
27,199,199,199,199,199,199,199,199,199,199,199,199,199,True,True,True,True,True,True,True,True,True,True,True,True
28,159,47,159,47,86,47,97,47,159,159,159,159,47,False,True,False,True,False,True,False,True,False,False,False,False
29,119,15,224,119,54,119,156,15,224,119,119,119,119,True,False,False,True,False,True,False,False,False,True,True,True
30,0,0,0,28,10,28,10,0,0,0,0,0,20,False,False,False,False,False,False,False,False,False,False,False,False
31,231,28,231,80,262,80,73,229,231,231,231,231,86,False,False,False,False,False,False,False,False,False,False,False,False
32,220,67,67,67,188,67,220,6,67,220,220,220,67,False,True,True,True,False,True,False,False,True,False,False,False
33,121,121,121,209,157,209,121,28,121,121,121,121,263,False,False,False,False,False,False,False,False,False,False,False,False
34,238,238,238,238,219,238,238,258,238,238,238,238,105,False,False,False,False,False,False,False,False,False,False,False,False
35,220,220,220,61,12,61,220,129,220,220,220,220,12,False,False,False,False,True,False,False,False,False,False,False,False
36,189,189,206,86,97,86,97,206,206,189,189,189,86,False,False,False,True,False,True,False,False,False,False,False,False
37,156,156,156,165,165,165,156,156,156,156,156,156,156,True,True,True,False,False,False,True,True,True,True,True,True
38,10,28,10,28,236,28,10,28,10,10,10,10,11,False,False,False,False,False,False,False,False,False,False,False,False
39,28,28,103,28,60,28,60,28,103,28,28,28,103,False,False,True,False,False,False,False,False,True,False,False,False
40,267,267,267,0,267,267,267,267,267,267,267,267,267,True,True,True,False,True,True,True,True,True,True,True,True
41,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
0,18,18,18,244,244,18,18,18,18,18,18,18,59,False,False,False,False,False,False,False,False,False,False,False,False
1,193,0,178,178,191,0,0,0,178,193,193,193,151,False,False,False,False,False,False,False,False,False,False,False,False
2,146,146,146,1,1,146,146,146,146,146,146,146,106,False,False,False,False,False,False,False,False,False,False,False,False
3,10,101,181,61,221,101,101,101,181,10,10,10,221,False,False,False,False,True,False,False,False,False,False,False,False
4,231,31,231,209,86,31,31,31,231,231,231,231,31,False,True,False,False,False,True,True,True,False,False,False,False
5,209,33,209,209,185,218,33,33,209,209,209,209,209,True,False,True,True,False,False,False,False,True,True,True,True
6,67,187,271,187,187,97,187,187,271,67,67,67,97,False,False,False,False,False,True,False,False,False,False,False,False
7,124,124,124,228,198,124,124,124,124,124,124,124,124,True,True,True,False,False,True,True,True,True,True,True,True
8,271,271,244,244,30,30,271,271,244,271,271,271,243,False,False,False,False,False,False,False,False,False,False,False,False
9,97,97,97,242,242,97,97,97,97,97,97,97,48,False,False,False,False,False,False,False,False,False,False,False,False
10,1,1,1,1,262,60,1,1,1,1,1,1,60,False,False,False,False,False,True,False,False,False,False,False,False
11,60,60,4,4,23,60,60,60,4,60,60,60,60,True,True,False,False,False,True,True,True,False,True,True,True
12,247,247,247,206,247,247,247,247,247,247,247,247,247,True,True,True,False,True,True,True,True,True,True,True,True
13,91,91,91,91,91,91,91,91,91,91,91,91,91,True,True,True,True,True,True,True,True,True,True,True,True
14,131,203,119,119,215,131,203,203,119,131,131,131,131,True,False,False,False,False,True,False,False,False,True,True,True
15,95,187,95,34,155,208,4,187,95,95,95,95,87,False,False,False,False,False,False,False,False,False,False,False,False
16,73,65,119,119,49,73,46,65,119,73,73,73,73,True,False,False,False,False,True,False,False,False,True,True,True
17,238,238,238,238,35,198,238,238,238,238,238,238,92,False,False,False,False,False,False,False,False,False,False,False,False
18,203,203,203,203,258,236,203,203,36,203,203,203,236,False,False,False,False,False,True,False,False,False,False,False,False
19,24,24,24,24,109,164,268,24,24,24,24,24,24,True,True,True,True,False,False,False,True,True,True,True,True
20,206,206,20,206,20,60,206,206,20,206,206,206,253,False,False,False,False,False,False,False,False,False,False,False,False
21,247,247,247,246,247,57,191,247,247,247,247,247,140,False,False,False,False,False,False,False,False,False,False,False,False
22,65,65,65,65,2,65,206,65,65,65,65,65,65,True,True,True,True,False,True,False,True,True,True,True,True
23,229,208,181,157,208,208,229,208,181,229,229,229,62,False,False,False,False,False,False,False,False,False,False,False,False
24,46,46,46,46,42,236,46,46,46,46,46,46,149,False,False,False,False,False,False,False,False,False,False,False,False
25,198,198,198,199,198,198,198,198,198,198,198,198,198,True,True,True,False,True,True,True,True,True,True,True,True
26,242,242,242,242,149,242,242,242,242,242,242,242,149,False,False,False,False,True,False,False,False,False,False,False,False
27,259,259,259,259,259,259,259,259,259,259,259,259,259,True,True,True,True,True,True,True,True,True,True,True,True
28,118,7,118,201,201,260,271,7,118,118,118,118,201,False,False,False,True,True,False,False,False,False,False,False,False
29,142,142,193,142,257,189,257,142,193,142,142,142,189,False,False,False,False,False,True,False,False,False,False,False,False
30,127,215,127,94,198,127,232,94,127,127,127,127,127,True,False,True,False,False,True,False,False,True,True,True,True
31,146,146,146,246,146,10,146,246,146,146,146,146,143,False,False,False,False,False,False,False,False,False,False,False,False
32,124,124,184,120,124,124,214,120,184,124,124,124,269,False,False,False,False,False,False,False,False,False,False,False,False
33,65,65,65,120,65,269,257,120,65,65,65,65,269,False,False,False,False,False,True,False,False,False,False,False,False
34,231,203,231,1,161,161,231,1,231,231,231,231,134,False,False,False,False,False,False,False,False,False,False,False,False
35,260,260,260,228,260,260,260,228,260,260,260,260,196,False,False,False,False,False,False,False,False,False,False,False,False
36,247,247,247,271,195,60,271,271,247,247,247,247,60,False,False,False,False,False,True,False,False,False,False,False,False
37,57,57,57,84,4,57,77,77,57,57,57,57,57,True,True,True,False,False,True,False,False,True,True,True,True
38,260,215,260,0,218,260,260,260,260,260,260,260,260,True,False,True,False,False,True,True,True,True,True,True,True
39,247,247,247,247,247,10,10,10,247,247,247,247,10,False,False,False,False,False,True,True,True,False,False,False,False
40,57,57,57,0,163,57,57,57,57,57,57,57,163,False,False,False,False,True,False,False,False,False,False,False,False
41,199,199,199,199,199,199,199,199,199,199,199,199,199,True,True,True,True,True,True,True,True,True,True,True,True
0,238,238,238,238,208,238,238,238,238,238,238,238,180,False,False,False,False,False,False,False,False,False,False,False,False
1,146,146,132,167,132,146,146,146,132,146,146,146,132,False,False,True,False,True,False,False,False,True,False,False,False
2,177,177,177,209,270,177,177,177,209,177,177,177,177,True,True,True,False,False,True,True,True,False,True,True,True
3,268,268,268,94,94,268,268,268,268,268,268,268,94,False,False,False,True,True,False,False,False,False,False,False,False
4,156,187,187,61,182,187,187,187,187,156,156,156,187,False,True,True,False,False,True,True,True,True,False,False,False
5,258,187,28,110,28,187,187,187,28,258,258,258,110,False,False,False,True,False,False,False,False,False,False,False,False
6,131,203,203,1,29,1,203,203,203,131,131,131,29,False,False,False,False,True,False,False,False,False,False,False,False
7,93,93,93,93,269,93,93,93,93,93,93,93,93,True,True,True,True,False,True,True,True,True,True,True,True
8,65,65,65,65,6,65,65,65,208,65,65,65,65,True,True,True,True,False,True,True,True,False,True,True,True
9,247,247,247,167,156,247,247,247,247,247,247,247,157,False,False,False,False,False,False,False,False,False,False,False,False
10,184,30,184,165,30,184,30,30,184,184,184,184,165,False,False,False,True,False,False,False,False,False,False,False,False
11,92,92,92,92,163,92,92,92,92,92,92,92,87,False,False,False,False,False,False,False,False,False,False,False,False
12,267,30,267,0,30,267,30,30,267,267,267,267,30,False,True,False,False,True,False,True,True,False,False,False,False
13,198,198,198,198,198,198,198,198,198,198,198,198,198,True,True,True,True,True,True,True,True,True,True,True,True
14,159,19,107,94,46,19,19,19,107,159,159,159,19,False,True,False,False,False,True,True,True,False,False,False,False
15,104,104,104,80,158,247,247,104,247,104,104,104,104,True,True,True,False,False,False,False,True,False,True,True,True
16,18,142,142,142,268,2,2,142,142,18,18,18,195,False,False,False,False,False,False,False,False,False,False,False,False
17,94,187,187,94,149,187,187,187,187,94,94,94,181,False,False,False,False,False,False,False,False,False,False,False,False
18,146,146,146,56,213,2,2,146,146,146,146,146,2,False,False,False,False,False,True,True,False,False,False,False,False
19,53,187,53,94,53,187,187,187,53,53,53,53,158,False,False,False,False,False,False,False,False,False,False,False,False
20,93,93,231,228,228,93,93,93,231,93,93,93,93,True,True,False,False,False,True,True,True,False,True,True,True
21,215,215,215,244,244,20,20,215,215,215,215,215,244,False,False,False,True,True,False,False,False,False,False,False,False
22,267,267,267,4,259,46,46,267,267,267,267,267,123,False,False,False,False,False,False,False,False,False,False,False,False
23,247,247,247,167,42,247,247,247,247,247,247,247,167,False,False,False,True,False,False,False,False,False,False,False,False
24,268,268,268,244,244,244,244,268,268,268,268,268,244,False,False,False,True,True,True,True,False,False,False,False,False
25,187,187,187,187,42,187,187,187,187,187,187,187,187,True,True,True,True,False,True,True,True,True,True,True,True
26,57,57,57,206,206,206,206,57,57,57,57,57,57,True,True,True,False,False,False,False,True,True,True,True,True
27,269,269,269,269,269,269,269,269,269,269,269,269,269,True,True,True,True,True,True,True,True,True,True,True,True
28,177,215,177,1,19,177,177,215,177,177,177,177,58,False,False,False,False,False,False,False,False,False,False,False,False
29,177,142,177,142,256,177,177,142,177,177,177,177,241,False,False,False,False,False,False,False,False,False,False,False,False
30,203,203,203,96,57,107,107,96,203,203,203,203,96,False,False,False,True,False,False,False,True,False,False,False,False
31,220,67,67,120,124,67,67,120,220,220,220,220,67,False,True,True,False,False,True,True,False,False,False,False,False
32,65,56,65,110,110,65,65,110,65,65,65,65,72,False,False,False,False,False,False,False,False,False,False,False,False
33,24,203,24,228,203,24,24,228,24,24,24,24,24,True,False,True,False,False,True,True,False,True,True,True,True
34,142,142,142,142,142,105,105,142,142,142,142,142,142,True,True,True,True,True,False,False,True,True,True,True,True
35,119,56,119,119,123,75,75,119,115,119,119,119,119,True,False,True,True,False,False,False,True,False,True,True,True
36,124,215,124,1,1,243,243,1,124,124,124,124,1,False,False,False,True,True,False,False,True,False,False,False,False
37,161,97,161,22,22,89,89,161,161,161,161,161,97,False,True,False,False,False,False,False,False,False,False,False,False
38,203,203,107,107,107,107,107,203,107,203,203,203,107,False,False,True,True,True,True,True,False,True,False,False,False
39,220,220,220,140,140,220,220,220,220,220,220,220,220,True,True,True,False,False,True,True,True,True,True,True,True
40,161,161,161,149,149,161,161,161,161,161,161,161,161,True,True,True,False,False,True,True,True,True,True,True,True
41,220,220,220,220,220,220,220,220,220,220,220,220,220,True,True,True,True,True,True,True,True,True,True,True,True
0,231,28,231,239,46,28,28,28,231,231,231,231,239,False,False,False,True,False,False,False,False,False,False,False,False
1,177,65,119,119,177,65,65,65,177,177,177,177,209,False,False,False,False,False,False,False,False,False,False,False,False
2,114,57,267,114,92,57,57,57,267,114,114,114,114,True,False,False,True,False,False,False,False,False,True,True,True
3,95,65,231,119,77,65,65,65,95,95,95,95,209,False,False,False,False,False,False,False,False,False,False,False,False
4,24,7,267,80,167,7,7,7,267,24,24,24,80,False,False,False,True,False,False,False,False,False,False,False,False
5,67,187,67,61,187,67,187,187,67,67,67,67,61,False,False,False,True,False,False,False,False,False,False,False,False
6,215,215,103,61,61,215,215,215,103,215,215,215,61,False,False,False,True,True,False,False,False,False,False,False,False
7,232,232,232,105,253,105,232,232,232,232,232,232,87,False,False,False,False,False,False,False,False,False,False,False,False
8,231,28,231,228,82,231,28,28,231,231,231,231,228,False,False,False,True,False,False,False,False,False,False,False,False
9,247,65,247,65,271,247,65,65,247,247,247,247,44,False,False,False,False,False,False,False,False,False,False,False,False
10,267,267,267,84,158,267,267,267,267,267,267,267,4,False,False,False,False,False,False,False,False,False,False,False,False
11,65,65,65,167,167,65,65,65,167,65,65,65,167,False,False,False,True,True,False,False,False,True,False,False,False
12,184,30,184,184,30,184,30,30,184,184,184,184,184,True,False,True,True,False,True,False,False,True,True,True,True
13,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
14,271,187,111,1,187,243,187,187,271,271,271,271,70,False,False,False,False,False,False,False,False,False,False,False,False
15,226,142,226,142,226,67,67,142,226,226,226,226,226,True,False,True,False,True,False,False,False,True,True,True,True
16,220,0,220,119,173,220,243,0,0,220,220,220,119,False,False,False,True,False,False,False,False,False,False,False,False
17,105,56,105,186,257,105,105,56,105,105,105,105,204,False,False,False,False,False,False,False,False,False,False,False,False
18,231,124,231,167,167,124,232,124,231,231,231,231,214,False,False,False,False,False,False,False,False,False,False,False,False
19,95,65,95,119,243,220,65,65,95,95,95,95,182,False,False,False,False,False,False,False,False,False,False,False,False
20,232,232,247,178,232,247,247,232,232,232,232,232,178,False,False,False,True,False,False,False,False,False,False,False,False
21,271,271,271,228,89,271,271,271,271,271,271,271,271,True,True,True,False,False,True,True,True,True,True,True,True
22,271,187,187,187,89,187,187,187,187,271,271,271,4,False,False,False,False,False,False,False,False,False,False,False,False
23,231,67,67,67,6,67,67,67,67,231,231,231,231,True,False,False,False,False,False,False,False,False,True,True,True
24,271,271,243,271,185,243,243,271,243,271,271,271,271,True,True,False,True,False,False,False,True,False,True,True,True
25,92,92,92,92,16,92,92,92,92,92,92,92,199,False,False,False,False,False,False,False,False,False,False,False,False
26,232,232,232,6,6,232,232,232,232,232,232,232,232,True,True,True,False,False,True,True,True,True,True,True,True
27,243,243,243,243,243,243,243,243,243,243,243,243,243,True,True,True,True,True,True,True,True,True,True,True,True
28,238,238,238,238,243,220,247,238,238,238,238,238,226,False,False,False,False,False,False,False,False,False,False,False,False
29,150,24,150,24,256,24,24,24,150,150,150,150,51,False,False,False,False,False,False,False,False,False,False,False,False
30,24,24,24,1,185,24,24,24,175,24,24,24,112,False,False,False,False,False,False,False,False,False,False,False,False
31,203,203,203,119,213,2,2,2,203,203,203,203,120,False,False,False,False,False,False,False,False,False,False,False,False
32,6,206,72,157,206,72,72,72,72,6,6,6,86,False,False,False,False,False,False,False,False,False,False,False,False
33,5,5,5,244,243,247,247,247,5,5,5,5,101,False,False,False,False,False,False,False,False,False,False,False,False
34,231,256,231,244,123,103,103,103,231,231,231,231,17,False,False,False,False,False,False,False,False,False,False,False,False
35,95,95,95,229,188,2,2,2,95,95,95,95,17,False,False,False,False,False,False,False,False,False,False,False,False
36,220,188,220,167,212,220,243,243,220,220,220,220,4,False,False,False,False,False,False,False,False,False,False,False,False
37,150,24,150,24,256,24,24,24,150,150,150,150,150,True,False,True,False,False,False,False,False,True,True,True,True
38,24,24,24,24,24,24,24,24,24,24,24,24,44,False,False,False,False,False,False,False,False,False,False,False,False
39,6,2,1,1,6,2,2,2,1,6,6,6,1,False,False,True,True,False,False,False,False,True,False,False,False
40,6,6,6,6,92,6,6,6,6,6,6,6,6,True,True,True,True,False,True,True,True,True,True,True,True
41,247,247,247,247,247,247,247,247,247,247,247,247,247,True,True,True,True,True,True,True,True,True,True,True,True
0,24,24,24,80,53,24,24,24,24,24,24,24,132,False,False,False,False,False,False,False,False,False,False,False,False
1,80,119,247,80,196,119,119,119,156,80,80,80,209,False,False,False,False,False,False,False,False,False,False,False,False
2,124,124,124,167,124,124,124,124,124,124,124,124,207,False,False,False,False,False,False,False,False,False,False,False,False
3,24,203,203,209,221,203,203,203,203,24,24,24,209,False,False,False,True,False,False,False,False,False,False,False,False
4,65,65,65,178,249,65,65,65,65,65,65,65,195,False,False,False,False,False,False,False,False,False,False,False,False
5,203,203,203,94,256,2,203,203,203,203,203,203,94,False,False,False,True,False,False,False,False,False,False,False,False
6,65,65,65,65,10,65,65,65,65,65,65,65,181,False,False,False,False,False,False,False,False,False,False,False,False
7,52,52,52,52,267,52,52,52,52,52,52,52,52,True,True,True,True,False,True,True,True,True,True,True,True
8,267,66,267,242,242,242,66,66,267,267,267,267,66,False,True,False,False,False,False,True,True,False,False,False,False
9,247,247,247,157,157,247,247,247,247,247,247,247,158,False,False,False,False,False,False,False,False,False,False,False,False
10,267,267,267,0,267,267,267,267,267,267,267,267,42,False,False,False,False,False,False,False,False,False,False,False,False
11,203,203,203,52,242,52,203,203,203,203,203,203,52,False,False,False,True,False,True,False,False,False,False,False,False
12,2,2,2,205,2,2,2,2,205,2,2,2,2,True,True,True,False,True,True,True,True,False,True,True,True
13,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
14,226,28,226,182,226,72,28,28,124,226,226,226,58,False,False,False,False,False,False,False,False,False,False,False,False
15,121,121,121,142,20,24,89,121,121,121,121,121,24,False,False,False,False,False,True,False,False,False,False,False,False
16,142,142,53,142,53,20,185,142,53,142,142,142,86,False,False,False,False,False,False,False,False,False,False,False,False
17,69,52,67,244,168,67,229,52,67,69,69,69,67,False,False,True,False,False,True,False,False,True,False,False,False
18,18,18,18,244,161,52,92,18,18,18,18,18,184,False,False,False,False,False,False,False,False,False,False,False,False
19,203,203,203,244,2,184,6,203,203,203,203,203,244,False,False,False,True,False,False,False,False,False,False,False,False
20,53,247,53,228,158,247,259,247,53,53,53,53,246,False,False,False,False,False,False,False,False,False,False,False,False
21,267,267,267,20,242,20,191,267,267,267,267,267,20,False,False,False,True,False,True,False,False,False,False,False,False
22,28,28,217,28,217,72,28,28,217,28,28,28,72,False,False,False,False,False,True,False,False,False,False,False,False
23,224,267,224,224,20,20,224,267,224,224,224,224,194,False,False,False,False,False,False,False,False,False,False,False,False
