,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
18,224,12,224,12,257,103,62,12,224,224,224,224,85,False,False,False,False,False,False,False,False,False,False,False,False
19,191,22,191,119,103,103,140,22,191,191,191,191,256,False,False,False,False,False,False,False,False,False,False,False,False
20,271,143,271,143,161,271,143,143,271,271,271,271,231,False,False,False,False,False,False,False,False,False,False,False,False
21,203,22,203,186,203,184,22,22,203,203,203,203,150,False,False,False,False,False,False,False,False,False,False,False,False
22,46,72,46,72,259,72,259,72,46,46,46,46,46,True,False,True,False,False,False,False,False,True,True,True,True
23,149,20,149,157,163,20,149,20,149,149,149,149,149,True,False,True,False,False,False,True,False,True,True,True,True
24,268,24,268,268,28,24,28,24,268,268,268,268,268,True,False,True,True,False,False,False,False,True,True,True,True
25,247,30,247,247,247,247,247,30,247,247,247,247,148,False,False,False,False,False,False,False,False,False,False,False,False
26,257,165,257,165,257,257,257,165,257,257,257,257,257,True,False,True,False,True,True,True,False,True,True,True,True
27,140,140,140,140,140,140,140,140,140,140,140,140,140,True,True,True,True,True,True,True,True,True,True,True,True
28,17,0,17,110,200,76,0,0,17,17,17,17,76,False,False,False,False,False,True,False,False,False,False,False,False
29,271,24,271,157,243,24,149,24,271,271,271,271,271,True,False,True,False,False,False,False,False,True,True,True,True
30,146,91,146,86,200,242,140,146,146,146,146,146,146,True,False,True,False,False,False,False,True,True,True,True,True
31,53,6,53,47,72,72,6,53,53,53,53,53,70,False,False,False,False,False,False,False,False,False,False,False,False
32,203,74,203,238,28,247,143,203,203,203,203,203,203,True,False,True,False,False,False,False,True,True,True,True,True
33,203,149,203,176,262,203,149,203,203,203,203,203,256,False,False,False,False,False,False,False,False,False,False,False,False
34,232,1,232,238,42,187,232,232,232,232,232,232,232,True,False,True,False,False,False,True,True,True,True,True,True
35,253,20,253,20,20,20,253,253,253,253,253,253,256,False,False,False,False,False,False,False,False,False,False,False,False
36,17,17,17,17,208,181,17,17,17,17,17,17,17,True,True,True,True,False,False,True,True,True,True,True,True
37,91,91,91,157,91,243,149,91,91,91,91,91,91,True,True,True,False,True,False,False,True,True,True,True,True
38,205,140,205,140,200,140,140,205,205,205,205,205,205,True,False,True,False,False,False,False,True,True,True,True,True
39,206,6,206,200,206,6,6,6,206,206,206,206,200,False,False,False,True,False,False,False,False,False,False,False,False
40,247,247,247,247,247,247,247,247,247,247,247,247,109,False,False,False,False,False,False,False,False,False,False,False,False
41,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
0,248,62,248,119,97,62,62,62,248,248,248,248,233,False,False,False,False,False,False,False,False,False,False,False,False
1,142,107,142,142,269,107,107,107,142,142,142,142,98,False,False,False,False,False,False,False,False,False,False,False,False
2,209,107,209,209,23,107,107,107,209,209,209,209,110,False,False,False,False,False,False,False,False,False,False,False,False
3,96,96,96,96,100,96,96,96,96,96,96,96,96,True,True,True,True,False,True,True,True,True,True,True,True
4,86,89,86,86,149,89,89,89,86,86,86,86,98,False,False,False,False,False,False,False,False,False,False,False,False
5,86,67,86,86,215,86,67,67,86,86,86,86,86,True,False,True,True,False,True,False,False,True,True,True,True
6,167,167,167,167,10,167,167,167,167,167,167,167,10,False,False,False,False,True,False,False,False,False,False,False,False
7,238,67,238,238,129,238,67,67,238,238,238,238,238,True,False,True,True,False,True,False,False,True,True,True,True
8,248,62,248,62,62,248,62,62,248,248,248,248,248,True,False,True,False,False,True,False,False,True,True,True,True
9,229,229,229,229,243,229,229,229,229,229,229,229,16,False,False,False,False,False,False,False,False,False,False,False,False
10,140,140,140,140,199,140,140,140,140,140,140,140,163,False,False,False,False,False,False,False,False,False,False,False,False
11,92,92,92,92,205,92,92,92,92,92,92,92,100,False,False,False,False,False,False,False,False,False,False,False,False
12,89,89,89,89,89,89,89,89,89,89,89,89,89,True,True,True,True,True,True,True,True,True,True,True,True
13,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
14,95,95,120,120,70,120,95,95,95,95,95,95,70,False,False,False,False,True,False,False,False,False,False,False,False
15,95,24,95,95,28,95,95,24,95,95,95,95,25,False,False,False,False,False,False,False,False,False,False,False,False
16,94,94,94,94,42,94,253,94,94,94,94,94,94,True,True,True,True,False,True,False,True,True,True,True,True
17,167,5,167,167,269,167,5,5,5,167,167,167,269,False,False,False,False,True,False,False,False,False,False,False,False
18,182,5,5,182,46,182,5,5,5,182,182,182,236,False,False,False,False,False,False,False,False,False,False,False,False
19,22,6,22,22,75,22,22,6,22,22,22,22,124,False,False,False,False,False,False,False,False,False,False,False,False
20,86,52,140,86,140,86,140,52,140,86,86,86,86,True,False,False,True,False,True,False,False,False,True,True,True
21,229,30,215,107,107,229,229,30,215,229,229,229,215,False,False,True,False,False,False,False,False,True,False,False,False
22,267,95,267,95,267,95,95,95,95,267,267,267,267,True,False,True,False,True,False,False,False,False,True,True,True
23,229,229,229,229,229,229,229,229,229,229,229,229,7,False,False,False,False,False,False,False,False,False,False,False,False
24,267,253,267,61,253,253,253,253,267,267,267,267,61,False,False,False,True,False,False,False,False,False,False,False,False
25,92,184,92,184,100,92,92,184,92,92,92,92,100,False,False,False,False,True,False,False,False,False,False,False,False
26,5,5,5,5,5,5,5,5,5,5,5,5,92,False,False,False,False,False,False,False,False,False,False,False,False
27,75,75,75,75,75,75,75,75,75,75,75,75,75,True,True,True,True,True,True,True,True,True,True,True,True
28,80,6,80,80,212,80,95,6,80,80,80,80,269,False,False,False,False,False,False,False,False,False,False,False,False
29,215,1,215,1,91,157,92,1,215,215,215,215,110,False,False,False,False,False,False,False,False,False,False,False,False
30,238,6,238,238,199,238,6,238,238,238,238,238,202,False,False,False,False,False,False,False,False,False,False,False,False
31,220,1,80,80,220,80,140,80,80,220,220,220,269,False,False,False,False,False,False,False,False,False,False,False,False
32,86,5,95,246,259,246,95,246,95,86,86,86,246,False,False,False,True,False,True,False,True,False,False,False,False
33,111,5,5,246,20,111,5,111,5,111,111,111,111,True,False,False,False,False,True,False,True,False,True,True,True
34,215,53,215,53,72,95,95,215,215,215,215,215,42,False,False,False,False,False,False,False,False,False,False,False,False
35,221,2,221,17,4,95,95,221,221,221,221,221,221,True,False,True,False,False,False,False,True,True,True,True,True
36,10,6,244,244,244,244,95,244,10,10,10,10,10,True,False,False,False,False,False,False,False,True,True,True,True
37,215,157,215,157,263,157,92,157,215,215,215,215,157,False,True,False,True,False,True,False,True,False,False,False,False
38,6,6,6,62,62,6,6,6,6,6,6,6,7,False,False,False,False,False,False,False,False,False,False,False,False
39,1,1,1,1,140,1,140,1,1,1,1,1,1,True,True,True,True,False,True,False,True,True,True,True,True
40,259,30,259,259,259,259,259,259,259,259,259,259,30,False,True,False,False,False,False,False,False,False,False,False,False
41,5,5,5,5,5,5,5,5,5,5,5,5,5,True,True,True,True,True,True,True,True,True,True,True,True
0,264,33,264,264,91,33,33,33,264,264,264,264,264,True,False,True,True,False,False,False,False,True,True,True,True
1,209,2,209,209,49,2,2,2,209,209,209,209,209,True,False,True,True,False,False,False,False,True,True,True,True
2,238,6,238,238,182,6,6,6,238,238,238,238,132,False,False,False,False,False,False,False,False,False,False,False,False
3,182,149,182,182,208,149,149,149,182,182,182,182,54,False,False,False,False,False,False,False,False,False,False,False,False
4,86,2,86,86,86,2,2,2,86,86,86,86,36,False,False,False,False,False,False,False,False,False,False,False,False
5,167,95,167,167,29,167,95,95,167,167,167,167,181,False,False,False,False,False,False,False,False,False,False,False,False
6,20,17,20,244,23,20,17,17,20,20,20,20,25,False,False,False,False,False,False,False,False,False,False,False,False
7,247,140,247,140,243,247,140,140,247,247,247,247,243,False,False,False,False,True,False,False,False,False,False,False,False
8,181,91,181,157,258,157,91,91,181,181,181,181,181,True,False,True,False,False,False,False,False,True,True,True,True
9,2,2,2,91,91,2,2,2,2,2,2,2,2,True,True,True,False,False,True,True,True,True,True,True,True
10,181,6,181,181,181,181,6,6,181,181,181,181,181,True,False,True,True,True,True,False,False,True,True,True,True
11,182,182,182,182,182,182,182,182,182,182,182,182,182,True,True,True,True,True,True,True,True,True,True,True,True
12,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
13,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
14,24,6,24,192,185,192,6,6,24,24,24,24,116,False,False,False,False,False,False,False,False,False,False,False,False
15,195,21,195,142,205,142,195,21,195,195,195,195,195,True,False,True,False,False,False,True,False,True,True,True,True
16,184,143,184,182,45,182,184,143,184,184,184,184,243,False,False,False,False,False,False,False,False,False,False,False,False
17,158,8,158,8,208,8,158,8,158,158,158,158,8,False,True,False,True,False,True,False,True,False,False,False,False
18,195,94,195,245,268,94,195,94,195,195,195,195,245,False,False,False,True,False,False,False,False,False,False,False,False
19,184,1,184,1,167,1,184,1,184,184,184,184,105,False,False,False,False,False,False,False,False,False,False,False,False
20,242,129,242,238,134,238,242,129,242,242,242,242,242,True,False,True,False,False,False,True,False,True,True,True,True
21,238,203,238,238,151,238,238,203,238,238,238,238,238,True,False,True,True,False,True,True,False,True,True,True,True
22,67,6,67,6,253,67,67,6,67,67,67,67,67,True,False,True,False,False,True,True,False,True,True,True,True
23,205,236,205,205,236,236,205,236,205,205,205,205,81,False,False,False,False,False,False,False,False,False,False,False,False
24,143,143,215,143,148,215,143,143,215,143,143,143,143,True,True,False,True,False,False,True,True,False,True,True,True
25,124,30,124,30,208,124,124,30,124,124,124,124,30,False,True,False,True,False,False,False,True,False,False,False,False
26,28,268,28,268,268,28,28,268,28,28,28,28,268,False,True,False,True,True,False,False,True,False,False,False,False
27,215,215,215,215,215,215,215,215,215,215,215,215,215,True,True,True,True,True,True,True,True,True,True,True,True
28,19,62,19,228,91,19,19,62,19,19,19,19,19,True,False,True,False,False,True,True,False,True,True,True,True
29,158,30,158,80,247,80,158,30,158,158,158,158,19,False,False,False,False,False,False,False,False,False,False,False,False
30,243,1,243,80,255,80,243,243,243,243,243,243,80,False,False,False,True,False,True,False,False,False,False,False,False
31,24,22,24,238,256,209,24,24,24,24,24,24,209,False,False,False,False,False,True,False,False,False,False,False,False
32,243,1,243,1,140,1,243,243,243,243,243,243,61,False,False,False,False,False,False,False,False,False,False,False,False
33,242,6,242,142,269,142,242,242,242,242,242,242,142,False,False,False,True,False,True,False,False,False,False,False,False
34,158,247,158,232,198,158,158,158,158,158,158,158,158,True,False,True,False,False,True,True,True,True,True,True,True
35,165,6,165,165,30,165,165,165,165,165,165,165,165,True,False,True,True,False,True,True,True,True,True,True,True
36,231,149,149,160,185,149,231,231,149,231,231,231,42,False,False,False,False,False,False,False,False,False,False,False,False
37,247,30,247,167,247,167,247,247,247,247,247,247,247,True,False,True,False,True,False,True,True,True,True,True,True
38,243,229,243,229,243,243,243,243,243,243,243,243,243,True,False,True,False,True,True,True,True,True,True,True,True
39,24,24,24,24,161,24,24,24,24,24,24,24,24,True,True,True,True,False,True,True,True,True,True,True,True
40,140,140,140,140,140,156,140,140,140,140,140,140,140,True,True,True,True,True,False,True,True,True,True,True,True
41,156,156,156,156,156,156,156,156,156,156,156,156,156,True,True,True,True,True,True,True,True,True,True,True,True
0,107,33,107,142,107,33,33,33,107,107,107,107,108,False,False,False,False,False,False,False,False,False,False,False,False
1,69,18,69,119,16,18,18,18,69,69,69,69,18,False,True,False,False,False,True,True,True,False,False,False,False
2,271,165,271,178,57,165,165,165,271,271,271,271,168,False,False,False,False,False,False,False,False,False,False,False,False
3,271,55,271,55,243,55,55,55,271,271,271,271,271,True,False,True,False,False,False,False,False,True,True,True,True
4,222,30,222,72,107,30,30,30,222,222,222,222,222,True,False,True,False,False,False,False,False,True,True,True,True
5,214,30,214,209,209,214,30,30,214,214,214,214,214,True,False,True,False,False,True,False,False,True,True,True,True
6,231,6,231,72,72,231,6,6,231,231,231,231,214,False,False,False,False,False,False,False,False,False,False,False,False
7,60,67,60,184,184,60,67,67,60,60,60,60,42,False,False,False,False,False,False,False,False,False,False,False,False
8,77,72,77,72,184,77,72,72,77,77,77,77,163,False,False,False,False,False,False,False,False,False,False,False,False
9,271,107,271,107,271,271,107,107,271,271,271,271,161,False,False,False,False,False,False,False,False,False,False,False,False
10,267,187,267,187,187,267,187,187,267,267,267,267,267,True,False,True,False,False,True,False,False,True,True,True,True
11,91,91,91,91,188,91,91,91,91,91,91,91,91,True,True,True,True,False,True,True,True,True,True,True,True
12,267,267,267,42,267,267,267,267,267,267,267,267,42,False,False,False,True,False,False,False,False,False,False,False,False
13,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
14,4,2,4,178,4,4,2,2,4,4,4,4,260,False,False,False,False,False,False,False,False,False,False,False,False
15,46,95,97,157,132,46,46,95,97,46,46,46,268,False,False,False,False,False,False,False,False,False,False,False,False
16,17,2,17,192,67,17,17,2,17,17,17,17,49,False,False,False,False,False,False,False,False,False,False,False,False
17,232,77,232,119,19,232,232,77,232,232,232,232,35,False,False,False,False,False,False,False,False,False,False,False,False
18,271,97,271,107,97,271,271,97,271,271,271,271,97,False,True,False,False,True,False,False,True,False,False,False,False
19,267,20,267,157,55,267,267,20,267,267,267,267,55,False,False,False,False,True,False,False,False,False,False,False,False
20,205,91,205,91,214,205,205,91,205,205,205,205,204,False,False,False,False,False,False,False,False,False,False,False,False
21,222,156,222,244,218,222,222,156,222,222,222,222,218,False,False,False,False,True,False,False,False,False,False,False,False
22,4,2,4,244,188,4,4,2,4,4,4,4,4,True,False,True,False,False,True,True,False,True,True,True,True
23,57,132,57,132,7,57,57,132,57,57,57,57,123,False,False,False,False,False,False,False,False,False,False,False,False
24,163,167,163,167,167,163,163,167,163,163,163,163,163,True,False,True,False,False,True,True,False,True,True,True,True
25,232,77,232,77,77,232,232,77,232,232,232,232,77,False,True,False,True,True,False,False,True,False,False,False,False
26,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
27,253,253,253,253,253,253,253,253,253,253,253,253,253,True,True,True,True,True,True,True,True,True,True,True,True
28,271,1,271,1,27,271,271,1,271,271,271,271,98,False,False,False,False,False,False,False,False,False,False,False,False
29,234,52,234,80,184,234,234,52,234,234,234,234,224,False,False,False,False,False,False,False,False,False,False,False,False
30,191,0,191,246,246,191,191,191,191,191,191,191,191,True,False,True,False,False,True,True,True,True,True,True,True
31,224,2,224,119,2,224,224,224,224,224,224,224,54,False,False,False,False,False,False,False,False,False,False,False,False
32,91,0,91,80,167,91,91,91,91,91,91,91,164,False,False,False,False,False,False,False,False,False,False,False,False
33,214,6,214,52,214,214,214,214,214,214,214,214,214,True,False,True,False,True,True,True,True,True,True,True,True
34,194,6,194,178,107,194,194,194,194,194,194,194,194,True,False,True,False,False,True,True,True,True,True,True,True
35,257,30,257,182,129,220,257,257,257,257,257,257,257,True,False,True,False,False,False,True,True,True,True,True,True
36,271,67,271,271,67,271,271,271,271,271,271,271,271,True,False,True,True,False,True,True,True,True,True,True,True
37,205,167,205,167,244,205,205,205,205,205,205,205,205,True,False,True,False,False,True,True,True,True,True,True,True
38,57,62,57,62,92,57,57,57,57,57,57,57,92,False,False,False,False,True,False,False,False,False,False,False,False
39,188,2,188,188,188,188,247,188,188,188,188,188,188,True,False,True,True,True,True,False,True,True,True,True,True
40,20,20,20,20,42,20,20,20,20,20,20,20,20,True,True,True,True,False,True,True,True,True,True,True,True
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,209,20,209,209,209,20,20,20,209,209,209,209,111,False,False,False,False,False,False,False,False,False,False,False,False
1,245,91,245,245,245,91,91,91,245,245,245,245,245,True,False,True,True,True,False,False,False,True,True,True,True
2,94,2,94,94,267,2,2,2,94,94,94,94,12,False,False,False,False,False,False,False,False,False,False,False,False
3,80,30,80,80,48,30,30,30,80,80,80,80,80,True,False,True,True,False,False,False,False,True,True,True,True
4,1,1,1,1,165,1,1,1,1,1,1,1,165,False,False,False,False,True,False,False,False,False,False,False,False
5,1,1,1,1,53,1,1,1,1,1,1,1,178,False,False,False,False,False,False,False,False,False,False,False,False
6,110,52,110,110,54,110,52,52,110,110,110,110,110,True,False,True,True,False,True,False,False,True,True,True,True
7,167,72,167,167,258,167,72,72,167,167,167,167,167,True,False,True,True,False,True,False,False,True,True,True,True
8,107,77,107,77,107,107,77,77,107,107,107,107,107,True,False,True,False,True,True,False,False,True,True,True,True
9,187,91,187,91,205,203,91,91,187,187,187,187,203,False,False,False,False,False,True,False,False,False,False,False,False
10,167,167,167,167,46,167,167,167,167,167,167,167,224,False,False,False,False,False,False,False,False,False,False,False,False
11,246,46,246,246,42,246,46,46,246,246,246,246,42,False,False,False,False,True,False,False,False,False,False,False,False
12,1,1,1,1,228,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
13,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
14,264,94,264,264,150,264,94,94,264,264,264,264,264,True,False,True,True,False,True,False,False,True,True,True,True
15,191,26,191,223,208,223,191,26,191,191,191,191,223,False,False,False,True,False,True,False,False,False,False,False,False
16,80,2,80,80,91,80,80,2,80,80,80,80,80,True,False,True,True,False,True,True,False,True,True,True,True
17,182,52,182,182,111,182,182,52,182,182,182,182,111,False,False,False,False,True,False,False,False,False,False,False,False
18,157,0,157,157,246,157,157,0,157,157,157,157,190,False,False,False,False,False,False,False,False,False,False,False,False
19,271,20,271,20,257,271,271,20,271,271,271,271,21,False,False,False,False,False,False,False,False,False,False,False,False
20,157,157,157,157,247,157,157,157,157,157,157,157,255,False,False,False,False,False,False,False,False,False,False,False,False
21,149,149,149,228,205,228,205,149,149,149,149,149,149,True,True,True,False,False,False,False,True,True,True,True,True
22,229,124,229,229,84,229,232,124,229,229,229,229,229,True,False,True,True,False,True,False,False,True,True,True,True
23,89,30,89,89,16,89,191,30,89,89,89,89,89,True,False,True,True,False,True,False,False,True,True,True,True
24,149,149,149,228,16,228,228,149,149,149,149,149,16,False,False,False,False,True,False,False,False,False,False,False,False
25,46,91,46,91,91,46,46,91,46,46,46,46,258,False,False,False,False,False,False,False,False,False,False,False,False
26,188,188,188,188,185,188,188,188,188,188,188,188,185,False,False,False,False,True,False,False,False,False,False,False,False
27,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
28,94,2,94,94,2,94,94,2,94,94,94,94,86,False,False,False,False,False,False,False,False,False,False,False,False
29,178,24,178,178,226,178,178,24,178,178,178,178,89,False,False,False,False,False,False,False,False,False,False,False,False
30,80,18,248,80,51,80,80,80,248,80,80,80,248,False,False,True,False,False,False,False,False,True,False,False,False
31,157,131,157,157,157,157,157,157,157,157,157,157,92,False,False,False,False,False,False,False,False,False,False,False,False
32,238,111,238,238,220,238,238,238,238,238,238,238,111,False,True,False,False,False,False,False,False,False,False,False,False
33,238,72,92,238,181,238,238,238,238,238,238,238,238,True,False,False,True,False,True,True,True,True,True,True,True
34,119,6,119,119,208,119,119,119,119,119,119,119,119,True,False,True,True,False,True,True,True,True,True,True,True
35,238,140,238,238,199,238,238,238,238,238,238,238,238,True,False,True,True,False,True,True,True,True,True,True,True
36,77,20,77,20,20,20,77,77,77,77,77,77,20,False,True,False,True,True,True,False,False,False,False,False,False
37,178,77,178,178,178,178,178,178,178,178,178,178,178,True,False,True,True,True,True,True,True,True,True,True,True
38,203,30,203,203,257,203,203,203,203,203,203,203,203,True,False,True,True,False,True,True,True,True,True,True,True
39,231,231,231,231,231,231,231,231,231,231,231,231,231,True,True,True,True,True,True,True,True,True,True,True,True
40,224,224,224,224,224,224,224,224,224,224,224,224,224,True,True,True,True,True,True,True,True,True,True,True,True
41,110,110,110,110,110,110,110,110,110,110,110,110,110,True,True,True,True,True,True,True,True,True,True,True,True
0,255,0,255,246,13,0,0,0,255,255,255,255,0,False,True,False,False,False,True,True,True,False,False,False,False
1,89,2,89,110,110,2,2,2,89,89,89,89,256,False,False,False,False,False,False,False,False,False,False,False,False
2,140,2,140,228,187,2,2,2,140,140,140,140,87,False,False,False,False,False,False,False,False,False,False,False,False
3,95,30,95,86,95,30,30,30,95,95,95,95,95,True,False,True,False,True,False,False,False,True,True,True,True
4,16,67,16,80,86,67,67,67,16,16,16,16,56,False,False,False,False,False,False,False,False,False,False,False,False
5,89,68,89,68,243,89,68,68,89,89,89,89,89,True,False,True,False,False,True,False,False,True,True,True,True
6,89,77,89,142,4,89,77,77,89,89,89,89,77,False,True,False,False,False,False,True,True,False,False,False,False
7,214,184,214,119,214,184,184,184,214,214,214,214,214,True,False,True,False,True,False,False,False,True,True,True,True
8,255,255,255,246,178,255,255,255,255,255,255,255,255,True,True,True,False,False,True,True,True,True,True,True,True
9,89,30,89,4,28,89,30,30,89,89,89,89,4,False,False,False,True,False,False,False,False,False,False,False,False
10,184,2,184,228,2,184,2,2,184,184,184,184,228,False,False,False,True,False,False,False,False,False,False,False,False
11,196,30,196,196,30,196,30,30,196,196,196,196,196,True,False,True,True,False,True,False,False,True,True,True,True
12,57,57,57,57,164,57,57,57,57,57,57,57,164,False,False,False,False,True,False,False,False,False,False,False,False
13,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
14,143,17,143,209,164,143,17,17,143,143,143,143,74,False,False,False,False,False,False,False,False,False,False,False,False
15,92,184,92,186,28,92,92,184,92,92,92,92,87,False,False,False,False,False,False,False,False,False,False,False,False
16,16,167,16,167,260,16,222,167,16,16,16,16,191,False,False,False,False,False,False,False,False,False,False,False,False
17,149,67,149,178,224,149,149,67,149,149,149,149,204,False,False,False,False,False,False,False,False,False,False,False,False
18,205,33,205,244,220,185,205,33,205,205,205,205,123,False,False,False,False,False,False,False,False,False,False,False,False
19,231,231,231,119,253,253,253,231,231,231,231,231,231,True,True,True,False,False,False,False,True,True,True,True,True
20,203,6,203,167,198,6,203,6,203,203,203,203,203,True,False,True,False,False,False,True,False,True,True,True,True
21,214,140,214,120,140,140,140,140,214,214,214,214,140,False,True,False,False,True,True,True,True,False,False,False,False
22,17,17,17,17,222,143,17,17,17,17,17,17,17,True,True,True,True,False,False,True,True,True,True,True,True
23,28,184,28,184,16,28,28,184,28,28,28,28,28,True,False,True,False,False,True,True,False,True,True,True,True
24,222,222,222,222,198,222,222,222,222,222,222,222,222,True,True,True,True,False,True,True,True,True,True,True,True
25,28,181,28,181,65,28,28,181,28,28,28,28,28,True,False,True,False,False,True,True,False,True,True,True,True
26,228,33,228,228,33,228,228,33,228,228,228,228,33,False,True,False,False,True,False,False,True,False,False,False,False
27,208,208,208,208,208,208,208,208,208,208,208,208,208,True,True,True,True,True,True,True,True,True,True,True,True
28,232,8,89,8,157,89,89,8,89,232,232,232,112,False,False,False,False,False,False,False,False,False,False,False,False
29,214,8,214,8,157,130,130,8,214,214,214,214,130,False,False,False,False,False,True,True,False,False,False,False,False
30,140,67,140,80,80,140,140,140,140,140,140,140,16,False,False,False,False,False,False,False,False,False,False,False,False
31,190,24,190,157,190,190,190,190,190,190,190,190,190,True,False,True,False,True,True,True,True,True,True,True,True
32,143,24,49,142,241,143,143,49,49,143,143,143,143,True,False,False,False,False,True,True,False,False,True,True,True
33,15,15,15,47,149,15,15,15,15,15,15,15,15,True,True,True,False,False,True,True,True,True,True,True,True
34,149,80,149,80,123,149,149,4,149,149,149,149,4,False,False,False,False,False,False,False,True,False,False,False,False
35,222,2,129,142,6,129,222,222,129,222,222,222,222,True,False,False,False,False,False,True,True,False,True,True,True
36,191,91,191,157,215,191,191,191,191,191,191,191,191,True,False,True,False,False,True,True,True,True,True,True,True
37,229,221,92,229,92,92,92,229,92,229,229,229,229,True,False,False,True,False,False,False,True,False,True,True,True
38,140,140,140,165,84,140,140,140,140,140,140,140,140,True,True,True,False,False,True,True,True,True,True,True,True
39,143,143,143,143,262,143,143,143,143,143,143,143,143,True,True,True,True,False,True,True,True,True,True,True,True
40,167,167,167,167,86,167,167,167,167,167,167,167,86,False,False,False,False,True,False,False,False,False,False,False,False
41,149,149,149,149,149,149,149,149,149,149,149,149,149,True,True,True,True,True,True,True,True,True,True,True,True
0,24,24,24,245,42,24,24,24,24,24,24,24,171,False,False,False,False,False,False,False,False,False,False,False,False
1,6,2,6,165,260,2,2,2,6,6,6,6,45,False,False,False,False,False,False,False,False,False,False,False,False
2,255,67,255,143,124,67,67,67,255,255,255,255,255,True,False,True,False,False,False,False,False,True,True,True,True
3,185,17,185,110,105,17,17,17,185,185,185,185,31,False,False,False,False,False,False,False,False,False,False,False,False
4,143,2,143,178,178,2,2,2,143,143,143,143,143,True,False,True,False,False,False,False,False,True,True,True,True
5,20,20,268,20,72,20,20,20,268,72,72,72,20,True,True,False,True,False,True,True,True,False,False,False,False
6,89,21,89,21,21,89,21,21,89,89,89,89,21,False,True,False,True,True,False,True,True,False,False,False,False
7,143,143,143,165,253,143,143,143,143,143,143,143,253,False,False,False,False,True,False,False,False,False,False,False,False
8,124,24,124,107,191,124,24,24,124,124,124,124,42,False,False,False,False,False,False,False,False,False,False,False,False
9,6,2,6,165,228,6,2,2,6,6,6,6,6,True,False,True,False,False,True,False,False,True,True,True,True
10,143,67,143,143,67,143,67,67,143,143,143,143,143,True,False,True,True,False,True,False,False,True,True,True,True
11,242,222,242,222,242,242,222,222,242,242,242,242,42,False,False,False,False,False,False,False,False,False,False,False,False
12,247,2,247,2,2,247,2,2,247,247,247,247,247,True,False,True,False,False,True,False,False,True,True,True,True
13,268,268,268,268,268,268,268,268,268,268,268,268,268,True,True,True,True,True,True,True,True,True,True,True,True
14,15,0,15,233,191,15,0,0,15,15,15,15,15,True,False,True,False,False,True,False,False,True,True,True,True
15,62,62,62,68,62,62,62,62,62,62,62,62,202,False,False,False,False,False,False,False,False,False,False,False,False
16,6,2,6,80,57,6,6,2,6,6,6,6,269,False,False,False,False,False,False,False,False,False,False,False,False
17,221,2,221,182,262,221,103,2,221,221,221,221,263,False,False,False,False,False,False,False,False,False,False,False,False
18,253,156,253,222,156,253,253,156,253,253,253,253,253,True,False,True,False,False,True,True,False,True,True,True,True
19,89,89,89,94,89,89,89,89,89,89,89,89,89,True,True,True,False,True,True,True,True,True,True,True,True
20,95,53,95,157,227,95,95,53,95,95,95,95,95,True,False,True,False,False,True,True,False,True,True,True,True
21,89,77,89,77,199,89,89,77,89,89,89,89,89,True,False,True,False,False,True,True,False,True,True,True,True
22,17,17,17,182,191,17,17,17,17,17,17,17,42,False,False,False,False,False,False,False,False,False,False,False,False
23,156,156,156,86,84,156,156,156,156,156,156,156,60,False,False,False,False,False,False,False,False,False,False,False,False
24,6,2,6,222,199,6,6,2,6,6,6,6,6,True,False,True,False,False,True,True,False,True,True,True,True
25,2,2,2,17,2,2,2,2,2,2,2,2,2,True,True,True,False,True,True,True,True,True,True,True,True
26,222,222,222,222,222,222,222,222,222,222,222,222,23,False,False,False,False,False,False,False,False,False,False,False,False
27,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
28,261,22,261,261,258,261,261,22,261,261,261,261,22,False,True,False,False,False,False,False,True,False,False,False,False
