,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
34,146,215,146,221,221,146,146,146,146,146,146,146,221,False,False,False,True,True,False,False,False,False,False,False,False
35,107,107,107,107,208,107,107,107,107,107,107,107,60,False,False,False,False,False,False,False,False,False,False,False,False
36,214,62,214,212,62,214,214,214,214,214,214,214,156,False,False,False,False,False,False,False,False,False,False,False,False
37,231,167,231,231,231,231,231,231,231,231,231,231,208,False,False,False,False,False,False,False,False,False,False,False,False
38,231,129,231,231,236,231,231,231,231,231,231,231,236,False,False,False,False,True,False,False,False,False,False,False,False
39,28,28,28,30,91,28,28,28,28,28,28,28,30,False,False,False,True,False,False,False,False,False,False,False,False
40,185,185,185,185,185,185,185,185,185,185,185,185,185,True,True,True,True,True,True,True,True,True,True,True,True
41,30,30,30,30,30,30,30,30,30,30,30,30,30,True,True,True,True,True,True,True,True,True,True,True,True
0,247,52,247,247,22,52,52,52,247,247,247,247,201,False,False,False,False,False,False,False,False,False,False,False,False
1,249,215,249,56,123,215,215,215,249,249,249,249,173,False,False,False,False,False,False,False,False,False,False,False,False
2,168,4,168,168,61,4,4,4,168,168,168,168,209,False,False,False,False,False,False,False,False,False,False,False,False
3,8,8,8,56,129,8,8,8,8,8,8,8,8,True,True,True,False,False,True,True,True,True,True,True,True
4,2,1,2,1,97,1,1,1,2,2,2,2,12,False,False,False,False,False,False,False,False,False,False,False,False
5,30,7,30,209,7,30,7,7,30,30,30,30,209,False,False,False,True,False,False,False,False,False,False,False,False
6,84,17,84,84,17,84,17,17,84,84,84,84,67,False,False,False,False,False,False,False,False,False,False,False,False
7,28,23,28,103,165,28,23,23,28,28,28,28,103,False,False,False,True,False,False,False,False,False,False,False,False
8,247,23,247,247,247,247,23,23,247,247,247,247,245,False,False,False,False,False,False,False,False,False,False,False,False
