,basic_agent,Greedy Agent_turns_greedy_0,arch_receiver_agent,"med_agent_archs_[0, 1, 2]",dummy_agent_random,force_k_agent_k_5,force_k_agent_k_15,force_k_agent_k_30,arch_pass_agent,hard_agent_8_16_linear,hard_agent_8_16_log10,hard_agent_8_16_ln,Real,basic_agent_match,Greedy Agent_turns_greedy_0_match,arch_receiver_agent_match,"med_agent_archs_[0, 1, 2]_match",dummy_agent_random_match,force_k_agent_k_5_match,force_k_agent_k_15_match,force_k_agent_k_30_match,arch_pass_agent_match,hard_agent_8_16_linear_match,hard_agent_8_16_log10_match,hard_agent_8_16_ln_match
34,238,209,238,238,67,238,238,238,238,238,238,238,105,False,False,False,False,False,False,False,False,False,False,False,False
35,220,61,220,220,191,220,220,220,220,220,220,220,12,False,False,False,False,False,False,False,False,False,False,False,False
36,243,54,189,189,97,189,243,243,189,243,243,243,86,False,False,False,False,False,False,False,False,False,False,False,False
37,214,54,214,214,156,214,214,214,214,214,214,214,156,False,False,False,False,True,False,False,False,False,False,False,False
38,28,10,28,10,11,28,28,28,28,28,28,28,11,False,False,False,False,True,False,False,False,False,False,False,False
39,28,28,28,103,28,28,28,28,28,28,28,28,103,False,False,False,True,False,False,False,False,False,False,False,False
40,267,267,267,267,267,267,267,267,267,267,267,267,267,True,True,True,True,True,True,True,True,True,True,True,True
41,28,28,28,28,28,28,28,28,28,28,28,28,28,True,True,True,True,True,True,True,True,True,True,True,True
0,243,1,243,243,206,1,1,1,243,243,243,243,59,False,False,False,False,False,False,False,False,False,False,False,False
1,193,0,193,193,143,0,0,0,193,193,193,193,151,False,False,False,False,False,False,False,False,False,False,False,False
2,146,1,146,146,149,1,1,1,146,146,146,146,106,False,False,False,False,False,False,False,False,False,False,False,False
3,4,4,10,10,17,4,4,4,10,4,4,4,221,False,False,False,False,False,False,False,False,False,False,False,False
4,31,209,31,231,267,209,209,209,31,31,31,31,31,True,False,True,False,False,False,False,False,True,True,True,True
5,33,209,33,209,167,33,209,209,33,33,33,33,209,False,True,False,True,False,False,True,True,False,False,False,False
6,262,67,262,262,46,262,67,67,262,262,262,262,97,False,False,False,False,False,False,False,False,False,False,False,False
7,243,124,243,243,46,243,124,124,243,243,243,243,124,False,True,False,False,False,False,True,True,False,False,False,False
8,243,30,243,243,243,243,30,30,243,243,243,243,243,True,False,True,True,True,True,False,False,True,True,True,True
9,97,48,97,242,199,97,48,48,97,97,97,97,48,False,True,False,False,False,False,True,True,False,False,False,False
10,1,1,1,1,262,1,1,1,1,1,1,1,60,False,False,False,False,False,False,False,False,False,False,False,False
11,4,4,4,4,23,4,4,4,4,4,4,4,60,False,False,False,False,False,False,False,False,False,False,False,False
12,247,206,247,247,206,247,206,206,247,247,247,247,247,True,False,True,True,False,True,False,False,True,True,True,True
13,91,91,91,91,91,91,91,91,91,91,91,91,91,True,True,True,True,True,True,True,True,True,True,True,True
14,224,203,224,148,262,224,203,203,224,224,224,224,131,False,False,False,False,False,False,False,False,False,False,False,False
15,4,4,4,95,229,95,4,4,4,4,4,4,87,False,False,False,False,False,False,False,False,False,False,False,False
16,73,49,73,219,49,65,73,49,73,73,73,73,73,True,False,True,False,False,False,True,False,True,True,True,True
17,238,6,238,238,6,238,238,6,238,238,238,238,92,False,False,False,False,False,False,False,False,False,False,False,False
18,258,203,258,84,242,258,258,203,258,258,258,258,236,False,False,False,False,False,False,False,False,False,False,False,False
19,24,24,24,84,24,24,24,24,24,24,24,24,24,True,True,True,False,True,True,True,True,True,True,True,True
20,253,20,253,253,206,253,253,20,253,253,253,253,253,True,False,True,True,False,True,True,False,True,True,True,True
21,247,57,247,247,191,247,247,57,247,247,247,247,140,False,False,False,False,False,False,False,False,False,False,False,False
22,262,2,262,148,206,262,262,2,262,262,262,262,65,False,False,False,False,False,False,False,False,False,False,False,False
23,208,62,208,208,181,208,208,62,208,208,208,208,62,False,True,False,False,False,False,False,True,False,False,False,False
24,42,149,42,42,42,42,42,149,42,42,42,42,149,False,True,False,False,False,False,False,True,False,False,False,False
25,198,198,198,42,42,198,198,198,198,198,198,198,198,True,True,True,False,False,True,True,True,True,True,True,True
26,242,242,242,242,149,242,242,242,242,242,242,242,149,False,False,False,False,True,False,False,False,False,False,False,False
27,259,259,259,259,259,259,259,259,259,259,259,259,259,True,True,True,True,True,True,True,True,True,True,True,True
28,247,7,247,247,157,247,247,7,247,247,247,247,201,False,False,False,False,False,False,False,False,False,False,False,False
29,142,4,142,189,243,142,142,4,142,142,142,142,189,False,False,False,True,False,False,False,False,False,False,False,False
30,127,127,127,127,48,127,127,127,127,127,127,127,127,True,True,True,True,False,True,True,True,True,True,True,True
31,93,10,93,146,143,93,93,93,93,93,93,93,143,False,False,False,False,True,False,False,False,False,False,False,False
32,184,57,184,269,57,269,214,184,184,184,184,184,269,False,False,False,True,False,True,False,False,False,False,False,False
33,269,65,269,269,46,269,269,269,269,269,269,269,269,True,False,True,True,False,True,True,True,True,True,True,True
34,231,203,231,231,231,231,231,231,231,231,231,231,134,False,False,False,False,False,False,False,False,False,False,False,False
35,184,86,184,184,184,184,184,184,184,184,184,184,196,False,False,False,False,False,False,False,False,False,False,False,False
36,247,91,247,247,271,247,247,247,247,247,247,247,60,False,False,False,False,False,False,False,False,False,False,False,False
37,4,4,4,84,149,4,4,4,4,4,4,4,57,False,False,False,False,False,False,False,False,False,False,False,False
38,218,198,218,198,198,218,218,218,218,218,218,218,260,False,False,False,False,False,False,False,False,False,False,False,False
39,247,10,247,10,247,247,247,247,247,247,247,247,10,False,True,False,True,False,False,False,False,False,False,False,False
40,57,57,57,57,163,57,57,57,57,57,57,57,163,False,False,False,False,True,False,False,False,False,False,False,False
41,199,199,199,199,199,199,199,199,199,199,199,199,199,True,True,True,True,True,True,True,True,True,True,True,True
0,180,1,180,238,185,1,1,1,180,180,180,180,180,True,False,True,False,False,False,False,False,True,True,True,True
1,247,56,146,146,212,56,56,56,146,247,247,247,132,False,False,False,False,False,False,False,False,False,False,False,False
2,270,209,270,221,221,209,209,209,270,270,270,270,177,False,False,False,False,False,False,False,False,False,False,False,False
3,167,45,167,92,167,45,45,45,167,167,167,167,94,False,False,False,False,False,False,False,False,False,False,False,False
4,89,23,89,30,156,23,23,23,89,187,187,187,187,False,False,False,False,False,False,False,False,False,True,True,True
5,28,258,28,270,198,28,258,258,28,28,28,28,110,False,False,False,False,False,False,False,False,False,False,False,False
6,28,203,28,1,1,28,203,203,28,28,28,28,29,False,False,False,False,False,False,False,False,False,False,False,False
7,93,17,93,269,143,93,17,17,93,93,93,93,93,True,False,True,False,False,True,False,False,True,True,True,True
8,6,6,6,65,65,105,6,6,6,6,6,6,65,False,False,False,True,True,False,False,False,False,False,False,False
9,247,156,247,247,157,247,156,156,247,247,247,247,157,False,False,False,False,True,False,False,False,False,False,False,False
10,184,30,184,221,30,184,30,30,184,184,184,184,165,False,False,False,False,False,False,False,False,False,False,False,False
11,87,87,87,92,87,87,87,87,87,87,87,87,87,True,True,True,False,True,True,True,True,True,True,True,True
12,30,30,30,30,267,30,30,30,30,30,30,30,30,True,True,True,True,False,True,True,True,True,True,True,True
13,198,198,198,198,198,198,198,198,198,198,198,198,198,True,True,True,True,True,True,True,True,True,True,True,True
14,107,4,107,107,159,107,4,4,107,107,107,107,19,False,False,False,False,False,False,False,False,False,False,False,False
15,247,80,247,247,22,247,247,80,247,247,247,247,104,False,False,False,False,False,False,False,False,False,False,False,False
16,220,1,220,142,244,220,220,1,220,220,220,220,195,False,False,False,False,False,False,False,False,False,False,False,False
17,187,26,187,26,42,89,187,26,187,187,187,187,181,False,False,False,False,False,False,False,False,False,False,False,False
18,146,2,146,146,255,146,146,2,146,146,146,146,2,False,True,False,False,False,False,False,True,False,False,False,False
19,53,203,53,269,222,53,53,203,53,53,53,53,158,False,False,False,False,False,False,False,False,False,False,False,False
20,93,57,93,231,140,93,93,57,93,93,93,93,93,True,False,True,False,False,True,True,False,True,True,True,True
21,253,20,253,253,244,134,253,20,253,253,253,253,244,False,False,False,False,True,False,False,False,False,False,False,False
22,4,4,4,148,259,4,4,4,4,4,4,4,123,False,False,False,False,False,False,False,False,False,False,False,False
23,247,167,247,247,35,247,247,167,247,247,247,247,167,False,True,False,False,False,False,False,True,False,False,False,False
24,1,1,1,1,268,1,1,1,1,1,1,1,244,False,False,False,False,False,False,False,False,False,False,False,False
25,187,187,187,42,187,42,187,187,187,187,187,187,187,True,True,True,False,True,False,True,True,True,True,True,True
26,57,57,57,206,57,57,57,57,57,57,57,57,57,True,True,True,False,True,True,True,True,True,True,True,True
27,269,269,269,269,269,269,269,269,269,269,269,269,269,True,True,True,True,True,True,True,True,True,True,True,True
28,243,1,58,56,19,243,243,1,58,243,243,243,58,False,False,True,False,False,False,False,False,True,False,False,False
29,142,77,142,269,161,142,142,77,142,142,142,142,241,False,False,False,False,False,False,False,False,False,False,False,False
30,107,203,107,107,107,107,107,107,107,107,107,107,96,False,False,False,False,False,False,False,False,False,False,False,False
31,220,4,220,265,16,220,220,220,220,220,220,220,67,False,False,False,False,False,False,False,False,False,False,False,False
32,56,45,56,56,72,56,56,56,56,56,56,56,72,False,False,False,False,True,False,False,False,False,False,False,False
33,220,203,220,220,203,220,220,220,220,220,220,220,24,False,False,False,False,False,False,False,False,False,False,False,False
34,142,23,142,142,42,142,142,142,142,142,142,142,142,True,False,True,True,False,True,True,True,True,True,True,True
35,115,10,115,56,269,115,115,115,115,115,115,115,119,False,False,False,False,False,False,False,False,False,False,False,False
36,243,1,243,243,16,243,243,243,243,243,243,243,1,False,True,False,False,False,False,False,False,False,False,False,False
37,253,89,253,253,97,89,253,253,253,253,253,253,97,False,False,False,False,True,False,False,False,False,False,False,False
38,107,203,107,107,57,107,107,107,107,107,107,107,107,True,False,True,True,False,True,True,True,True,True,True,True
39,220,140,220,220,220,220,220,220,220,220,220,220,220,True,False,True,True,True,True,True,True,True,True,True,True
40,161,161,161,161,149,161,161,161,161,161,161,161,161,True,True,True,True,False,True,True,True,True,True,True,True
41,220,220,220,220,220,220,220,220,220,220,220,220,220,True,True,True,True,True,True,True,True,True,True,True,True
0,107,28,107,107,28,28,28,28,107,107,107,107,239,False,False,False,False,False,False,False,False,False,False,False,False
1,247,209,247,247,195,209,209,209,247,247,247,247,209,False,True,False,False,False,True,True,True,False,False,False,False
2,4,4,4,84,4,4,4,4,4,4,4,4,114,False,False,False,False,False,False,False,False,False,False,False,False
3,66,209,66,95,231,209,209,209,66,66,66,66,209,False,True,False,False,False,True,True,True,False,False,False,False
4,80,80,80,30,24,80,80,80,80,80,80,80,80,True,True,True,False,False,True,True,True,True,True,True,True
5,243,61,243,243,187,243,61,61,243,243,243,243,61,False,True,False,False,False,False,True,True,False,False,False,False
6,84,61,84,103,84,84,61,61,84,84,84,84,61,False,True,False,False,False,False,True,True,False,False,False,False
7,243,21,243,243,21,243,21,21,243,243,243,243,87,False,False,False,False,False,False,False,False,False,False,False,False
8,28,28,28,231,123,28,28,28,28,28,28,28,228,False,False,False,False,False,False,False,False,False,False,False,False
9,247,44,247,247,65,247,44,44,247,247,247,247,44,False,True,False,False,False,False,True,True,False,False,False,False
10,4,4,4,84,267,4,4,4,4,4,4,4,4,True,True,True,False,False,True,True,True,True,True,True,True
11,167,65,167,206,167,65,65,65,167,167,167,167,167,True,False,True,False,True,False,False,False,True,True,True,True
12,184,30,184,30,184,30,30,30,184,184,184,184,184,True,False,True,False,True,False,False,False,True,True,True,True
13,206,206,206,206,206,206,206,206,206,206,206,206,206,True,True,True,True,True,True,True,True,True,True,True,True
14,243,1,243,243,4,243,1,1,243,243,243,243,70,False,False,False,False,False,False,False,False,False,False,False,False
15,142,0,142,226,6,142,142,0,142,142,142,142,226,False,False,False,True,False,False,False,False,False,False,False,False
16,220,0,220,243,135,220,220,0,220,220,220,220,119,False,False,False,False,False,False,False,False,False,False,False,False
17,56,56,56,56,60,56,56,56,56,56,56,56,204,False,False,False,False,False,False,False,False,False,False,False,False
18,153,153,153,231,214,153,153,153,153,153,153,153,214,False,False,False,False,True,False,False,False,False,False,False,False
19,220,65,220,248,119,220,220,65,220,220,220,220,182,False,False,False,False,False,False,False,False,False,False,False,False
20,247,87,247,247,208,247,247,87,247,247,247,247,178,False,False,False,False,False,False,False,False,False,False,False,False
21,4,4,4,84,84,4,4,4,4,4,4,4,271,False,False,False,False,False,False,False,False,False,False,False,False
22,4,4,4,4,4,4,4,4,4,4,4,4,4,True,True,True,True,True,True,True,True,True,True,True,True
23,231,6,231,231,67,231,231,6,231,231,231,231,231,True,False,True,True,False,True,True,False,True,True,True,True
24,243,140,243,243,243,243,243,140,243,243,243,243,271,False,False,False,False,False,False,False,False,False,False,False,False
25,92,92,92,92,199,92,92,92,92,92,92,92,199,False,False,False,False,True,False,False,False,False,False,False,False
26,6,6,6,6,6,6,6,6,6,6,6,6,232,False,False,False,False,False,False,False,False,False,False,False,False
27,243,243,243,243,243,243,243,243,243,243,243,243,243,True,True,True,True,True,True,True,True,True,True,True,True
28,220,4,220,56,243,220,220,4,220,220,220,220,226,False,False,False,False,False,False,False,False,False,False,False,False
29,4,4,4,4,208,4,4,4,4,4,4,4,51,False,False,False,False,False,False,False,False,False,False,False,False
30,175,1,175,224,195,175,175,175,175,175,175,175,112,False,False,False,False,False,False,False,False,False,False,False,False
31,4,203,4,1,155,4,4,4,4,4,4,4,120,False,False,False,False,False,False,False,False,False,False,False,False
32,6,6,6,221,228,221,6,6,6,6,6,6,86,False,False,False,False,False,False,False,False,False,False,False,False
33,247,5,247,231,267,247,247,247,247,247,247,247,101,False,False,False,False,False,False,False,False,False,False,False,False
34,231,17,231,231,185,231,231,231,231,231,231,231,17,False,True,False,False,False,False,False,False,False,False,False,False
35,95,2,95,95,229,95,95,95,95,95,95,95,17,False,False,False,False,False,False,False,False,False,False,False,False
36,220,4,220,243,167,220,220,220,220,220,220,220,4,False,True,False,False,False,False,False,False,False,False,False,False
37,4,4,4,4,4,4,4,4,4,4,4,4,150,False,False,False,False,False,False,False,False,False,False,False,False
38,24,24,24,24,229,24,24,24,24,24,24,24,44,False,False,False,False,False,False,False,False,False,False,False,False
39,1,1,1,1,6,1,1,1,1,1,1,1,1,True,True,True,True,False,True,True,True,True,True,True,True
40,6,6,6,92,6,6,6,6,6,6,6,6,6,True,True,True,False,True,True,True,True,True,True,True,True
41,247,247,247,247,247,247,247,247,247,247,247,247,247,True,True,True,True,True,True,True,True,True,True,True,True
0,220,80,220,53,242,80,80,80,220,220,220,220,132,False,False,False,False,False,False,False,False,False,False,False,False
1,247,80,247,247,196,80,80,80,247,247,247,247,209,False,False,False,False,False,False,False,False,False,False,False,False
2,207,54,207,269,124,54,54,54,207,207,207,207,207,True,False,True,False,False,False,False,False,True,True,True,True
3,24,203,24,221,105,203,203,203,24,24,24,24,209,False,False,False,False,False,False,False,False,False,False,False,False
4,249,2,249,249,87,2,2,2,249,249,249,249,195,False,False,False,False,False,False,False,False,False,False,False,False
5,28,203,28,10,203,28,203,203,28,28,28,28,94,False,False,False,False,False,False,False,False,False,False,False,False
6,195,10,195,10,10,195,10,10,195,195,195,195,181,False,False,False,False,False,False,False,False,False,False,False,False
7,52,52,52,257,46,52,52,52,52,52,52,52,52,True,True,True,False,False,True,True,True,True,True,True,True
8,66,66,66,208,242,66,66,66,66,66,66,66,66,True,True,True,False,False,True,True,True,True,True,True,True
9,247,156,247,247,156,247,156,156,247,247,247,247,158,False,False,False,False,False,False,False,False,False,False,False,False
10,194,161,194,42,161,194,161,161,194,194,194,194,42,False,False,False,True,False,False,False,False,False,False,False,False
11,52,203,52,242,242,52,203,203,52,52,52,52,52,True,False,True,False,False,True,False,False,True,True,True,True
12,2,2,2,205,205,2,2,2,2,2,2,2,2,True,True,True,False,False,True,True,True,True,True,True,True
13,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
14,248,28,248,226,161,248,28,28,248,248,248,248,58,False,False,False,False,False,False,False,False,False,False,False,False
15,142,4,142,26,142,142,142,4,142,142,142,142,24,False,False,False,False,False,False,False,False,False,False,False,False
16,142,10,142,56,213,142,142,10,142,142,142,142,86,False,False,False,False,False,False,False,False,False,False,False,False
17,69,20,69,168,163,69,69,20,69,69,69,69,67,False,False,False,False,False,False,False,False,False,False,False,False
18,18,2,18,18,164,18,18,2,18,18,18,18,184,False,False,False,False,False,False,False,False,False,False,False,False
19,184,203,184,82,17,184,184,203,184,184,184,184,244,False,False,False,False,False,False,False,False,False,False,False,False
20,247,53,247,53,163,247,247,53,247,247,247,247,246,False,False,False,False,False,False,False,False,False,False,False,False
21,191,20,191,208,163,191,191,20,191,191,191,191,20,False,True,False,False,False,False,False,True,False,False,False,False
22,28,28,28,28,28,28,28,28,28,28,28,28,72,False,False,False,False,False,False,False,False,False,False,False,False
23,224,20,224,224,20,224,224,20,224,224,224,224,194,False,False,False,False,False,False,False,False,False,False,False,False
24,53,53,53,53,213,53,53,53,53,53,53,53,213,False,False,False,False,True,False,False,False,False,False,False,False
25,53,20,53,53,53,53,53,20,53,53,53,53,20,False,True,False,False,False,False,False,True,False,False,False,False
26,164,161,164,164,164,164,164,161,164,164,164,164,161,False,True,False,False,False,False,False,True,False,False,False,False
27,2,2,2,2,2,2,2,2,2,2,2,2,2,True,True,True,True,True,True,True,True,True,True,True,True
28,175,6,175,10,42,175,175,6,175,175,175,175,19,False,False,False,False,False,False,False,False,False,False,False,False
29,238,10,238,56,238,238,238,10,238,238,238,238,238,True,False,True,False,True,True,True,False,True,True,True,True
30,243,258,243,243,164,243,243,243,243,243,243,243,111,False,False,False,False,False,False,False,False,False,False,False,False
31,220,17,220,220,184,220,220,220,220,220,220,220,68,False,False,False,False,False,False,False,False,False,False,False,False
32,33,1,33,56,181,33,33,33,33,33,33,33,1,False,True,False,False,False,False,False,False,False,False,False,False
33,243,1,243,243,185,243,243,243,243,243,243,243,72,False,False,False,False,False,False,False,False,False,False,False,False
34,150,53,150,53,91,150,150,150,150,150,150,150,228,False,False,False,False,False,False,False,False,False,False,False,False
35,28,20,28,42,28,28,28,28,28,28,28,28,182,False,False,False,False,False,False,False,False,False,False,False,False
36,6,6,6,84,257,6,6,6,6,6,6,6,244,False,False,False,False,False,False,False,False,False,False,False,False
37,10,10,10,10,109,10,10,10,10,10,10,10,120,False,False,False,False,False,False,False,False,False,False,False,False
38,4,4,4,4,164,4,4,4,4,4,4,4,228,False,False,False,False,False,False,False,False,False,False,False,False
39,91,84,91,84,228,91,91,91,91,91,91,91,228,False,False,False,False,True,False,False,False,False,False,False,False
40,57,57,57,57,181,57,57,57,57,57,57,57,181,False,False,False,False,True,False,False,False,False,False,False,False
41,57,57,57,57,57,57,57,57,57,57,57,57,57,True,True,True,True,True,True,True,True,True,True,True,True
0,175,65,175,239,206,65,65,65,175,175,175,175,175,True,False,True,False,False,False,False,False,True,True,True,True
1,247,80,247,249,188,80,80,80,247,247,247,247,19,False,False,False,False,False,False,False,False,False,False,False,False
2,248,209,248,248,232,209,209,209,248,248,248,248,110,False,False,False,False,False,False,False,False,False,False,False,False
3,262,52,91,262,65,52,52,52,262,91,262,262,36,False,False,False,False,False,False,False,False,False,False,False,False
4,220,4,220,220,212,4,4,4,220,220,220,220,68,False,False,False,False,False,False,False,False,False,False,False,False
5,270,20,270,270,110,270,20,20,270,270,270,270,270,True,False,True,True,False,True,False,False,True,True,True,True
6,247,49,247,247,208,247,49,49,247,247,247,247,140,False,False,False,False,False,False,False,False,False,False,False,False
7,234,6,234,84,208,234,6,6,234,234,234,234,157,False,False,False,False,False,False,False,False,False,False,False,False
8,84,84,84,84,60,84,84,84,84,84,84,84,60,False,False,False,False,True,False,False,False,False,False,False,False
9,224,30,224,224,224,224,30,30,224,224,224,224,202,False,False,False,False,False,False,False,False,False,False,False,False
10,28,28,28,28,28,28,28,28,28,28,28,28,144,False,False,False,False,False,False,False,False,False,False,False,False
11,91,91,262,262,244,91,91,91,262,91,91,91,244,False,False,False,False,True,False,False,False,False,False,False,False
12,4,4,4,224,224,4,4,4,4,4,4,4,224,False,False,False,True,True,False,False,False,False,False,False,False
13,222,222,222,222,222,222,222,222,222,222,222,222,222,True,True,True,True,True,True,True,True,True,True,True,True
14,146,6,146,239,67,146,6,6,146,146,146,146,47,False,False,False,False,False,False,False,False,False,False,False,False
15,28,25,28,262,262,28,28,25,28,28,28,28,94,False,False,False,False,False,False,False,False,False,False,False,False
16,247,4,146,146,143,247,247,4,146,247,247,247,161,False,False,False,False,False,False,False,False,False,False,False,False
17,107,18,107,107,196,107,107,18,107,107,107,107,124,False,False,False,False,False,False,False,False,False,False,False,False
18,146,28,146,146,67,146,146,28,146,146,146,146,198,False,False,False,False,False,False,False,False,False,False,False,False
19,220,220,220,243,262,220,220,220,220,220,220,220,220,True,True,True,False,False,True,True,True,True,True,True,True
20,80,80,80,262,161,4,80,80,80,80,80,80,86,False,False,False,False,False,False,False,False,False,False,False,False
21,208,84,208,84,185,208,208,84,208,208,208,208,213,False,False,False,False,False,False,False,False,False,False,False,False
22,146,6,146,146,49,146,146,6,146,146,146,146,156,False,False,False,False,False,False,False,False,False,False,False,False
23,28,28,28,28,206,28,28,28,28,28,28,28,150,False,False,False,False,False,False,False,False,False,False,False,False
24,247,4,247,247,206,247,247,4,247,247,247,247,196,False,False,False,False,False,False,False,False,False,False,False,False
25,232,196,232,257,257,232,232,196,232,232,232,232,196,False,True,False,False,False,False,False,True,False,False,False,False
26,28,28,28,28,60,28,28,28,28,28,28,28,60,False,False,False,False,True,False,False,False,False,False,False,False
27,205,205,205,205,205,205,205,205,205,205,205,205,205,True,True,True,True,True,True,True,True,True,True,True,True
28,189,20,189,189,185,189,189,20,189,189,189,189,34,False,False,False,False,False,False,False,False,False,False,False,False
29,270,209,270,56,267,270,270,209,270,270,270,270,209,False,True,False,False,False,False,False,True,False,False,False,False
30,107,209,107,107,42,107,107,107,107,107,107,107,215,False,False,False,False,False,False,False,False,False,False,False,False
31,220,20,220,247,262,247,220,220,220,220,220,220,178,False,False,False,False,False,False,False,False,False,False,False,False
32,153,80,153,153,208,153,153,153,153,153,153,153,80,False,True,False,False,False,False,False,False,False,False,False,False
33,10,6,10,239,204,10,10,10,10,10,10,10,10,True,False,True,False,False,True,True,True,True,True,True,True
34,231,91,231,269,269,231,231,231,231,231,231,231,269,False,False,False,True,True,False,False,False,False,False,False,False
35,146,2,146,146,32,146,146,146,146,146,146,146,32,False,False,False,False,True,False,False,False,False,False,False,False
36,231,84,231,231,231,231,231,231,231,231,231,231,182,False,False,False,False,False,False,False,False,False,False,False,False
37,56,56,56,56,205,56,56,56,56,56,56,56,267,False,False,False,False,False,False,False,False,False,False,False,False
38,42,244,42,42,244,42,42,42,42,42,42,42,182,False,False,False,False,False,False,False,False,False,False,False,False
39,220,101,220,220,101,220,220,220,220,220,220,220,220,True,False,True,True,False,True,True,True,True,True,True,True
40,222,165,222,222,165,222,222,222,222,222,222,222,165,False,True,False,False,True,False,False,False,False,False,False,False
41,46,46,46,46,46,46,46,46,46,46,46,46,46,True,True,True,True,True,True,True,True,True,True,True,True
0,153,80,153,53,105,80,80,80,153,153,153,153,74,False,False,False,False,False,False,False,False,False,False,False,False
1,270,53,270,270,181,53,53,53,270,270,270,270,128,False,False,False,False,False,False,False,False,False,False,False,False
2,1,1,1,56,89,1,1,1,1,56,56,56,125,False,False,False,False,False,False,False,False,False,False,False,False
3,146,209,146,146,158,209,209,209,146,146,146,146,209,False,True,False,False,False,True,True,True,False,False,False,False
4,28,80,80,30,84,80,80,80,80,28,28,28,80,False,True,True,False,False,True,True,True,True,False,False,False
5,107,209,107,107,229,107,209,209,107,107,107,107,146,False,False,False,False,False,False,False,False,False,False,False,False
6,110,110,110,164,228,110,110,110,110,110,110,110,110,True,True,True,False,False,True,True,True,True,True,True,True
7,256,91,256,161,120,256,91,91,256,256,256,256,120,False,False,False,False,True,False,False,False,False,False,False,False
8,53,53,53,53,53,53,53,53,53,53,53,53,53,True,True,True,True,True,True,True,True,True,True,True,True
9,53,53,53,53,181,187,53,53,53,53,53,53,191,False,False,False,False,False,False,False,False,False,False,False,False
10,1,1,1,1,1,1,1,1,1,1,1,1,1,True,True,True,True,True,True,True,True,True,True,True,True
11,134,23,134,134,134,134,23,23,134,134,134,134,23,False,True,False,False,False,False,True,True,False,False,False,False
12,30,30,30,30,84,30,30,30,30,30,30,30,84,False,False,False,False,True,False,False,False,False,False,False,False
13,167,167,167,167,167,167,167,167,167,167,167,167,167,True,True,True,True,True,True,True,True,True,True,True,True
14,153,80,153,5,80,153,80,80,153,153,153,153,91,False,False,False,False,False,False,False,False,False,False,False,False
15,56,203,56,56,56,56,56,203,56,56,56,56,94,False,False,False,False,False,False,False,False,False,False,False,False
16,247,62,146,146,146,146,146,62,146,247,247,247,265,False,False,False,False,False,False,False,False,False,False,False,False
17,146,0,146,146,120,146,146,0,146,146,146,146,146,True,False,True,True,False,True,True,False,True,True,True,True
18,95,4,95,10,185,95,95,4,95,95,95,95,234,False,False,False,False,False,False,False,False,False,False,False,False
19,112,80,112,231,80,80,112,80,112,112,112,112,112,True,False,True,False,False,False,True,False,True,True,True,True
20,253,23,253,253,253,253,253,23,253,253,253,253,86,False,False,False,False,False,False,False,False,False,False,False,False
21,146,1,146,146,42,146,146,1,146,146,146,146,246,False,False,False,False,False,False,False,False,False,False,False,False
22,89,89,89,242,267,89,89,89,89,89,89,89,246,False,False,False,False,False,False,False,False,False,False,False,False
23,203,203,203,203,203,203,203,203,203,203,203,203,61,False,False,False,False,False,False,False,False,False,False,False,False
24,247,62,247,247,232,247,247,62,247,247,247,247,232,False,False,False,False,True,False,False,False,False,False,False,False
25,1,1,1,1,84,1,1,1,1,1,1,1,222,False,False,False,False,False,False,False,False,False,False,False,False
26,222,222,222,92,222,222,222,222,222,222,222,222,222,True,True,True,False,True,True,True,True,True,True,True,True
27,178,178,178,178,178,178,178,178,178,178,178,178,178,True,True,True,True,True,True,True,True,True,True,True,True
28,248,0,248,239,248,248,248,0,248,248,248,248,239,False,False,False,True,False,False,False,False,False,False,False,False
29,93,93,93,168,94,93,93,93,93,93,93,93,257,False,False,False,False,False,False,False,False,False,False,False,False
30,243,209,243,221,73,243,243,243,243,243,243,243,258,False,False,False,False,False,False,False,False,False,False,False,False
31,247,6,8,255,173,8,247,247,8,247,247,247,8,False,False,True,False,False,True,False,False,True,False,False,False
32,247,17,247,247,178,247,247,247,247,247,247,247,47,False,False,False,False,False,False,False,False,False,False,False,False
33,173,57,173,84,194,194,173,173,173,173,173,173,46,False,False,False,False,False,False,False,False,False,False,False,False
34,195,84,195,84,140,194,195,195,195,195,195,195,194,False,False,False,False,False,True,False,False,False,False,False,False
35,142,20,142,142,142,142,142,142,142,142,142,142,142,True,False,True,True,True,True,True,True,True,True,True,True
36,57,23,57,206,149,57,57,57,57,57,57,57,157,False,False,False,False,False,False,False,False,False,False,False,False
37,103,103,103,103,103,103,103,103,103,103,103,103,228,False,False,False,False,False,False,False,False,False,False,False,False
38,253,20,253,42,20,253,253,253,253,253,253,253,206,False,False,False,False,False,False,False,False,False,False,False,False
39,6,6,6,6,60,6,6,6,6,6,6,6,228,False,False,False,False,False,False,False,False,False,False,False,False
40,17,17,17,17,178,17,17,178,17,17,17,17,17,True,True,True,True,False,True,True,False,True,True,True,True
41,157,157,157,157,157,157,157,157,157,157,157,157,157,True,True,True,True,True,True,True,True,True,True,True,True
0,85,28,85,269,158,28,28,28,85,85,85,85,85,True,False,True,False,False,False,False,False,True,True,True,True
1,247,4,243,255,95,4,4,4,243,247,247,247,95,False,False,False,False,True,False,False,False,False,False,False,False
2,142,1,142,10,95,1,1,1,142,142,142,142,95,False,False,False,False,True,False,False,False,False,False,False,False
