0,1,2,3,4,5,6,7,8,9
1.0115854603756222,1.0162441043655197,2.300891382261269,1.0228983546949613,1.0201370437276391,2.2726149891809904,1.055655097536668,2.0049342927711207,1.0663014762792205,1.8403924793857178
1.170057857986656,1.1908692345108332,1.3667657125585486,1.2253849766060798,1.0000175763503014,1.0,1.0,1.0001257490912663,1.0001390066665847,1.0000836289802721
1.0,1.0257174449466895,1.0,1.000303479796961,1.0216610765202163,1.0000366812226364,1.0,1.0258519498611882,1.0283358072485769,1.0000668741894156
1.001789056074531,1.0,1.0495880211132735,1.0015901937161502,1.0008592063282837,1.314254719014142,1.005319302889711,1.0206767683235634,1.0,1.0183382199242352
1.2585125889311857,1.0,1.0,1.000384937751774,1.2015842590764076,1.3769558226769683,1.189927220815729,1.000044561573302,1.0004063920822481,1.0001746378494134
1.0023507808579986,1.0059778755564943,2.7933585149188525,1.0044416375591732,1.0016257289966652,2.343298209956956,1.0052720412025522,2.3280004112038357,1.007714474212972,1.9605012429653828
1.0,1.0,1.1641910565136824,1.0,1.0,1.3699607596703114,1.0,1.0743498082553877,1.0,1.0709770742258287
1.0,1.014122665810376,1.0,1.0080843479316943,1.0138984954608459,1.0,1.0319595275726245,1.0078343569194068,2.325629092880759,1.0115044509270537
2.306203167483562,2.12998397276201,2.5295520659046264,2.138973854119567,1.001024726576659,1.0010188073413893,1.004531450264001,1.0004443244494157,1.000900476575625,1.0024765410466767
1.0047451916976822,1.6168505272711557,1.5833095047112589,1.012854065872217,1.462466911192235,1.5580533938803023,1.0591218352429368,5.0,1.9251958403174494,1.6051509154834869
1.0001159994288407,1.00022089414598,1.0,1.3386574560360427,1.0000764016183616,1.0,1.229699921917975,1.0000621149359246,1.4024238545520615,1.2133094970812095
1.000226373437009,1.164455484968082,1.0,1.0,1.8395808411074883,1.0,1.0005769118274688,1.1784868445766334,1.2008102051835283,1.0
1.148559337296651,1.1382170445274586,1.4218184482049556,1.2726221713752488,1.0,1.0,1.0,1.0001117424646586,1.0,1.000194631704903
1.0,1.0017821662780217,1.0,2.12077935718553,1.002003318188834,1.0,2.145454062242538,1.0,2.389493299666234,2.2402322429697525
1.1013498512245363,1.0786434335165478,1.087230852710062,4.593633879541361,1.1404967112193063,1.077690052765292,5.0,1.0770053475935828,4.707998333873283,4.026978243352135
1.0008065846422711,1.000827052334833,2.5649512493199946,1.0075277524295612,1.0008134722781938,2.232873849822608,1.0064236807403462,2.1360231160170535,1.0183815293703633,2.2117930267896573
1.0,1.0005961724089287,1.4174680633922538,1.0001563401228344,1.0004336280315433,1.198106018995395,1.0,1.430985768788551,1.0000779420101042,1.164494870190367
1.3866487863483459,1.0,1.0002234479328613,1.000120278893291,1.204368198244858,1.2828679769915547,1.267798058556377,1.0000118352751608,1.0,1.0
1.5679333880491981,1.0001452051179052,1.0013362072678067,1.0,2.5055768574709747,1.8025607350656203,1.5463975375384265,1.0011677766627132,1.008229448934571,1.0
1.0026277516362752,1.956482823675604,1.0021601463399414,1.002608663858333,2.154427653878996,1.002361128130784,1.018162573656383,2.098837344874384,2.2211038415492848,1.0116973225304782
1.00045373660833,1.3395639509529258,1.0009910487607925,1.0019204836125737,1.3117373283374298,1.0002816467555242,1.0092507679119882,1.4073499961942957,1.4410736534724864,1.0040156394587532
1.0,1.0004356451624803,1.455260264467663,1.0,1.0,1.1020842760015976,1.0,1.5770538578458106,1.0004841183569602,1.088707815248859
1.0000570034861793,1.0005844999255815,1.5959586482399089,1.0001447636259326,1.0000876041962137,1.351547222184942,1.0003389707154227,1.5552378726671785,1.0,1.2284345931914338
1.0062603087879691,1.0238690601756697,1.019548277810113,1.0060068507239308,1.0104476147643446,1.0093950665519407,1.010471162570188,1.0509794187116612,1.0168924314121162,1.0102987379998338
1.0002223113694975,1.3893224679156024,1.0024790614410604,1.0001231794516117,1.1987954239879623,1.0002344945980306,1.0003090325440809,1.6330028289491856,1.2923732267909105,1.000870856295804
